movement_id,material_id,warehouse_id,movement_type,quantity,unit_cost,reference_type,reference_id,movement_at,operator
MOV-00029821,MAT-0030,WH-01,issue,-799,21.7,production_order,REF-084895,2025-10-26T09:26:00+08:00,仓储用户09
MOV-00029822,MAT-0036,WH-03,receipt,1335,95.51,purchase_order,REF-127760,2026-01-18T14:08:00+08:00,仓储用户05
MOV-00029823,MAT-0085,WH-06,issue,-3083,455.67,sales_order,REF-371456,2025-09-25T03:39:00+08:00,仓储用户15
MOV-00029824,MAT-0226,WH-06,issue,-4715,280.22,purchase_order,REF-993314,2026-01-11T01:38:00+08:00,仓储用户35
MOV-00029825,MAT-0054,WH-02,issue,-552,658.09,production_order,REF-308729,2026-02-16T10:13:00+08:00,仓储用户01
MOV-00029826,MAT-0111,WH-05,transfer_in,2845,42.47,sales_order,REF-916016,2026-04-19T20:53:00+08:00,仓储用户04
MOV-00029827,MAT-0021,WH-02,issue,-6193,11.07,manual,REF-963657,2026-05-31T20:34:00+08:00,仓储用户05
MOV-00029828,MAT-0137,WH-04,receipt,3118,993.56,sales_order,REF-605456,2025-12-13T05:12:00+08:00,仓储用户29
MOV-00029829,MAT-0213,WH-02,issue,-4110,313.31,purchase_order,REF-167164,2025-06-25T09:12:00+08:00,仓储用户21
MOV-00029830,MAT-0098,WH-02,issue,-4849,86.69,purchase_order,REF-803672,2026-01-28T12:53:00+08:00,仓储用户41
MOV-00029831,MAT-0210,WH-04,transfer_out,-4099,61.61,production_order,REF-834320,2026-04-28T10:33:00+08:00,仓储用户43
MOV-00029832,MAT-0100,WH-04,issue,-7383,282.58,manual,REF-757913,2025-07-27T21:41:00+08:00,仓储用户45
MOV-00029833,MAT-0209,WH-06,receipt,1982,1016.51,production_order,REF-924378,2025-12-22T03:12:00+08:00,仓储用户21
MOV-00029834,MAT-0019,WH-01,receipt,743,29.07,production_order,REF-065383,2025-12-19T04:46:00+08:00,仓储用户02
MOV-00029835,MAT-0210,WH-04,transfer_out,-7166,61.61,purchase_order,REF-771653,2025-11-23T10:31:00+08:00,仓储用户11
MOV-00029836,MAT-0072,WH-06,issue,-3662,868.52,sales_order,REF-707329,2026-06-01T02:09:00+08:00,仓储用户28
MOV-00029837,MAT-0062,WH-03,issue,-5315,912.33,purchase_order,REF-726921,2025-11-09T09:45:00+08:00,仓储用户13
MOV-00029838,MAT-0133,WH-01,receipt,5735,46.05,purchase_order,REF-748593,2025-08-24T19:16:00+08:00,仓储用户13
MOV-00029839,MAT-0159,WH-01,issue,-6890,14.62,purchase_order,REF-471253,2026-02-27T04:52:00+08:00,仓储用户28
MOV-00029840,MAT-0050,WH-04,receipt,6353,599.47,purchase_order,REF-078805,2026-06-08T15:13:00+08:00,仓储用户42
MOV-00029841,MAT-0026,WH-04,issue,-2079,875.87,purchase_order,REF-142952,2025-08-12T18:59:00+08:00,仓储用户24
MOV-00029842,MAT-0001,WH-05,issue,-5341,174.9,manual,REF-307529,2025-11-19T21:10:00+08:00,仓储用户10
MOV-00029843,MAT-0004,WH-03,receipt,4598,351.05,sales_order,REF-779875,2025-11-14T11:26:00+08:00,仓储用户33
MOV-00029844,MAT-0140,WH-01,issue,-856,145.41,production_order,REF-880083,2026-02-13T07:21:00+08:00,仓储用户08
MOV-00029845,MAT-0178,WH-06,receipt,969,349.25,manual,REF-550295,2025-09-02T03:41:00+08:00,仓储用户11
MOV-00029846,MAT-0156,WH-03,receipt,4783,16.48,manual,REF-479431,2026-02-15T20:22:00+08:00,仓储用户42
MOV-00029847,MAT-0085,WH-04,issue,-3726,455.67,sales_order,REF-801337,2025-08-28T17:56:00+08:00,仓储用户12
MOV-00029848,MAT-0077,WH-06,receipt,4307,5.43,production_order,REF-603392,2025-10-28T03:50:00+08:00,仓储用户23
MOV-00029849,MAT-0117,WH-04,issue,-6580,185.14,production_order,REF-663681,2026-01-06T04:02:00+08:00,仓储用户03
MOV-00029850,MAT-0151,WH-02,issue,-5294,135.38,sales_order,REF-675240,2026-02-10T18:32:00+08:00,仓储用户43
MOV-00029851,MAT-0039,WH-06,transfer_in,5337,914.27,sales_order,REF-316072,2025-08-25T14:38:00+08:00,仓储用户11
MOV-00029852,MAT-0045,WH-03,issue,-6169,22.0,production_order,REF-452758,2025-08-02T16:24:00+08:00,仓储用户33
MOV-00029853,MAT-0168,WH-04,issue,-610,490.26,purchase_order,REF-182941,2026-02-15T10:40:00+08:00,仓储用户14
MOV-00029854,MAT-0230,WH-05,transfer_in,1343,890.27,purchase_order,REF-465318,2025-08-02T17:57:00+08:00,仓储用户40
MOV-00029855,MAT-0229,WH-03,receipt,2471,335.06,purchase_order,REF-570726,2026-05-15T22:03:00+08:00,仓储用户13
MOV-00029856,MAT-0202,WH-05,adjustment,1882,427.84,sales_order,REF-491547,2026-04-05T05:36:00+08:00,仓储用户05
MOV-00029857,MAT-0191,WH-06,adjustment,2547,307.48,sales_order,REF-898894,2025-09-22T02:45:00+08:00,仓储用户32
MOV-00029858,MAT-0045,WH-06,quality_hold,-5305,22.0,manual,REF-185393,2025-12-22T15:08:00+08:00,仓储用户35
MOV-00029859,MAT-0115,WH-03,quality_hold,-4936,348.34,purchase_order,REF-116439,2026-05-11T15:55:00+08:00,仓储用户34
MOV-00029860,MAT-0148,WH-05,issue,-5732,6.48,production_order,REF-511693,2026-01-28T17:03:00+08:00,仓储用户23
MOV-00029861,MAT-0234,WH-03,receipt,364,145.19,purchase_order,REF-353370,2025-09-02T12:20:00+08:00,仓储用户32
MOV-00029862,MAT-0087,WH-03,transfer_out,-4148,36.24,production_order,REF-323236,2026-02-21T06:53:00+08:00,仓储用户38
MOV-00029863,MAT-0157,WH-06,issue,-5647,191.18,purchase_order,REF-911852,2025-09-07T12:55:00+08:00,仓储用户41
MOV-00029864,MAT-0089,WH-05,receipt,834,219.98,purchase_order,REF-294527,2025-11-30T14:43:00+08:00,仓储用户44
MOV-00029865,MAT-0182,WH-05,issue,-6383,338.88,manual,REF-084334,2025-07-07T16:14:00+08:00,仓储用户07
MOV-00029866,MAT-0004,WH-02,issue,-3266,351.05,sales_order,REF-825500,2026-03-10T18:58:00+08:00,仓储用户14
MOV-00029867,MAT-0214,WH-05,transfer_in,6133,152.9,production_order,REF-046982,2026-05-28T10:03:00+08:00,仓储用户12
MOV-00029868,MAT-0131,WH-03,issue,-1437,492.45,manual,REF-522325,2026-01-14T02:41:00+08:00,仓储用户40
MOV-00029869,MAT-0020,WH-04,adjustment,387,201.31,sales_order,REF-627599,2026-01-10T16:46:00+08:00,仓储用户18
MOV-00029870,MAT-0157,WH-01,adjustment,2143,191.18,production_order,REF-218988,2026-05-04T18:12:00+08:00,仓储用户40
MOV-00029871,MAT-0115,WH-03,transfer_in,1297,348.34,production_order,REF-303253,2025-12-09T14:33:00+08:00,仓储用户13
MOV-00029872,MAT-0144,WH-01,transfer_out,-7173,11.29,manual,REF-495558,2025-09-11T23:50:00+08:00,仓储用户15
MOV-00029873,MAT-0113,WH-06,transfer_out,-534,84.19,production_order,REF-523139,2025-10-10T17:51:00+08:00,仓储用户38
MOV-00029874,MAT-0225,WH-01,issue,-2583,664.28,manual,REF-998575,2026-05-28T11:34:00+08:00,仓储用户21
MOV-00029875,MAT-0088,WH-03,issue,-3596,447.49,manual,REF-025384,2026-05-30T12:19:00+08:00,仓储用户16
MOV-00029876,MAT-0213,WH-06,issue,-2522,313.31,sales_order,REF-423369,2026-04-25T10:09:00+08:00,仓储用户28
MOV-00029877,MAT-0196,WH-02,issue,-6608,71.07,purchase_order,REF-890639,2026-05-19T03:17:00+08:00,仓储用户26
MOV-00029878,MAT-0064,WH-04,receipt,7589,99.12,manual,REF-787174,2025-07-15T23:53:00+08:00,仓储用户30
MOV-00029879,MAT-0194,WH-02,transfer_in,1370,13.96,manual,REF-353699,2025-10-04T22:38:00+08:00,仓储用户20
MOV-00029880,MAT-0008,WH-06,receipt,4914,357.22,production_order,REF-606928,2025-11-04T08:32:00+08:00,仓储用户40
MOV-00029881,MAT-0198,WH-01,issue,-4691,17.52,purchase_order,REF-382295,2025-11-12T02:00:00+08:00,仓储用户23
MOV-00029882,MAT-0058,WH-03,issue,-4109,485.32,production_order,REF-730025,2026-02-03T18:43:00+08:00,仓储用户38
MOV-00029883,MAT-0137,WH-02,receipt,6653,993.56,sales_order,REF-594198,2025-08-06T23:58:00+08:00,仓储用户07
MOV-00029884,MAT-0166,WH-01,receipt,2057,582.18,manual,REF-700732,2026-01-16T12:17:00+08:00,仓储用户17
MOV-00029885,MAT-0234,WH-06,receipt,1083,145.19,manual,REF-953039,2025-11-05T05:34:00+08:00,仓储用户01
MOV-00029886,MAT-0027,WH-06,receipt,3919,617.83,purchase_order,REF-144330,2026-04-24T10:58:00+08:00,仓储用户21
MOV-00029887,MAT-0103,WH-04,receipt,5313,621.11,sales_order,REF-218881,2026-04-13T03:55:00+08:00,仓储用户39
MOV-00029888,MAT-0099,WH-02,issue,-6202,40.49,manual,REF-242739,2026-05-03T10:14:00+08:00,仓储用户15
MOV-00029889,MAT-0055,WH-06,receipt,4813,487.14,sales_order,REF-726714,2025-07-02T23:14:00+08:00,仓储用户39
MOV-00029890,MAT-0002,WH-02,issue,-3468,1108.39,production_order,REF-991527,2026-01-18T19:06:00+08:00,仓储用户29
MOV-00029891,MAT-0124,WH-01,issue,-7876,449.98,sales_order,REF-741662,2026-01-19T22:16:00+08:00,仓储用户34
MOV-00029892,MAT-0175,WH-05,transfer_in,7901,464.71,manual,REF-786964,2026-05-01T11:45:00+08:00,仓储用户24
MOV-00029893,MAT-0092,WH-06,transfer_in,4668,152.17,manual,REF-014558,2026-01-12T21:22:00+08:00,仓储用户14
MOV-00029894,MAT-0116,WH-05,receipt,2578,99.89,sales_order,REF-709481,2025-10-05T09:29:00+08:00,仓储用户38
MOV-00029895,MAT-0226,WH-01,receipt,5134,280.22,production_order,REF-841467,2026-04-02T06:48:00+08:00,仓储用户10
MOV-00029896,MAT-0143,WH-05,receipt,2687,930.89,purchase_order,REF-465071,2025-12-02T14:04:00+08:00,仓储用户07
MOV-00029897,MAT-0122,WH-05,adjustment,3350,77.46,production_order,REF-764555,2026-03-22T21:12:00+08:00,仓储用户04
MOV-00029898,MAT-0011,WH-03,receipt,6140,7.25,sales_order,REF-173999,2026-04-21T23:01:00+08:00,仓储用户38
MOV-00029899,MAT-0120,WH-02,transfer_out,-2642,15.17,production_order,REF-564738,2025-09-24T05:18:00+08:00,仓储用户43
MOV-00029900,MAT-0045,WH-04,receipt,3882,22.0,sales_order,REF-136004,2026-04-16T19:24:00+08:00,仓储用户26
MOV-00029901,MAT-0167,WH-04,transfer_out,-3018,86.62,purchase_order,REF-472290,2025-10-10T04:42:00+08:00,仓储用户42
MOV-00029902,MAT-0030,WH-06,issue,-6345,21.7,purchase_order,REF-669134,2026-04-02T18:06:00+08:00,仓储用户43
MOV-00029903,MAT-0175,WH-06,transfer_in,6630,464.71,purchase_order,REF-702913,2025-09-09T02:33:00+08:00,仓储用户26
MOV-00029904,MAT-0217,WH-01,issue,-6266,283.44,manual,REF-787062,2025-07-10T03:44:00+08:00,仓储用户15
MOV-00029905,MAT-0047,WH-02,receipt,4460,413.44,production_order,REF-464192,2025-12-06T19:48:00+08:00,仓储用户08
MOV-00029906,MAT-0016,WH-05,issue,-4599,215.07,manual,REF-964194,2025-11-30T01:41:00+08:00,仓储用户24
MOV-00029907,MAT-0182,WH-04,quality_hold,-862,338.88,purchase_order,REF-213100,2025-09-08T04:48:00+08:00,仓储用户41
MOV-00029908,MAT-0006,WH-05,transfer_out,-1242,344.89,purchase_order,REF-471687,2025-07-19T02:13:00+08:00,仓储用户26
MOV-00029909,MAT-0227,WH-01,quality_hold,-6942,750.29,sales_order,REF-274288,2026-05-30T01:31:00+08:00,仓储用户38
MOV-00029910,MAT-0008,WH-05,adjustment,449,357.22,purchase_order,REF-581288,2026-04-07T14:56:00+08:00,仓储用户43
MOV-00029911,MAT-0091,WH-01,receipt,1059,65.05,sales_order,REF-784799,2025-11-26T09:33:00+08:00,仓储用户03
MOV-00029912,MAT-0200,WH-05,transfer_in,6031,400.35,manual,REF-834917,2026-04-30T18:21:00+08:00,仓储用户20
MOV-00029913,MAT-0144,WH-05,issue,-5149,11.29,production_order,REF-101273,2026-02-04T18:14:00+08:00,仓储用户39
MOV-00029914,MAT-0052,WH-04,quality_hold,-26,80.81,purchase_order,REF-185557,2026-01-15T08:02:00+08:00,仓储用户45
MOV-00029915,MAT-0099,WH-03,receipt,1179,40.49,sales_order,REF-343113,2025-06-27T15:05:00+08:00,仓储用户44
MOV-00029916,MAT-0079,WH-02,issue,-2573,39.98,production_order,REF-535507,2026-02-28T05:16:00+08:00,仓储用户23
MOV-00029917,MAT-0127,WH-06,transfer_out,-6206,903.9,manual,REF-555446,2025-07-30T13:47:00+08:00,仓储用户03
MOV-00029918,MAT-0070,WH-06,issue,-4400,120.93,production_order,REF-250974,2026-05-06T11:33:00+08:00,仓储用户25
MOV-00029919,MAT-0199,WH-01,issue,-4113,519.1,manual,REF-019775,2025-06-26T04:41:00+08:00,仓储用户21
MOV-00029920,MAT-0125,WH-05,issue,-926,797.63,sales_order,REF-656434,2025-11-29T06:00:00+08:00,仓储用户36
MOV-00029921,MAT-0057,WH-04,adjustment,134,137.52,production_order,REF-368342,2025-11-13T21:32:00+08:00,仓储用户04
MOV-00029922,MAT-0066,WH-05,issue,-5554,154.55,production_order,REF-017632,2025-07-13T22:17:00+08:00,仓储用户22
MOV-00029923,MAT-0164,WH-02,transfer_out,-1043,609.94,production_order,REF-007648,2025-11-10T22:20:00+08:00,仓储用户09
MOV-00029924,MAT-0067,WH-03,receipt,6514,57.07,sales_order,REF-271725,2025-07-18T21:11:00+08:00,仓储用户33
MOV-00029925,MAT-0029,WH-05,transfer_out,-5979,386.6,sales_order,REF-038176,2026-04-05T00:03:00+08:00,仓储用户37
MOV-00029926,MAT-0023,WH-02,adjustment,5805,354.18,purchase_order,REF-163248,2025-12-14T17:06:00+08:00,仓储用户26
MOV-00029927,MAT-0126,WH-06,receipt,2863,431.48,sales_order,REF-092439,2026-01-23T07:21:00+08:00,仓储用户23
MOV-00029928,MAT-0149,WH-04,transfer_out,-5532,175.18,production_order,REF-061926,2026-04-11T11:26:00+08:00,仓储用户03
MOV-00029929,MAT-0170,WH-04,transfer_in,3699,187.94,manual,REF-709045,2025-07-25T18:14:00+08:00,仓储用户19
MOV-00029930,MAT-0171,WH-01,receipt,3097,1091.83,production_order,REF-656047,2025-10-19T10:21:00+08:00,仓储用户30
MOV-00029931,MAT-0228,WH-05,issue,-829,7.86,production_order,REF-130201,2025-07-30T08:26:00+08:00,仓储用户03
MOV-00029932,MAT-0027,WH-01,receipt,2380,617.83,production_order,REF-165654,2025-08-11T04:49:00+08:00,仓储用户22
MOV-00029933,MAT-0050,WH-06,adjustment,4306,599.47,manual,REF-254349,2026-04-08T02:26:00+08:00,仓储用户08
MOV-00029934,MAT-0086,WH-02,receipt,7258,94.14,purchase_order,REF-492741,2026-01-09T12:28:00+08:00,仓储用户45
MOV-00029935,MAT-0021,WH-06,receipt,6006,11.07,manual,REF-855644,2025-08-17T16:08:00+08:00,仓储用户06
MOV-00029936,MAT-0178,WH-01,quality_hold,-2142,349.25,purchase_order,REF-424007,2025-07-25T02:53:00+08:00,仓储用户33
MOV-00029937,MAT-0118,WH-02,quality_hold,-7118,337.1,manual,REF-404841,2026-04-07T17:30:00+08:00,仓储用户06
MOV-00029938,MAT-0103,WH-06,receipt,6578,621.11,manual,REF-938247,2026-06-03T10:40:00+08:00,仓储用户16
MOV-00029939,MAT-0026,WH-04,receipt,2058,875.87,production_order,REF-246425,2025-07-31T19:13:00+08:00,仓储用户18
MOV-00029940,MAT-0004,WH-06,issue,-3658,351.05,manual,REF-001829,2025-11-27T05:36:00+08:00,仓储用户10
MOV-00029941,MAT-0020,WH-06,issue,-390,201.31,manual,REF-541587,2025-07-17T07:36:00+08:00,仓储用户30
MOV-00029942,MAT-0027,WH-01,receipt,5137,617.83,production_order,REF-286715,2025-07-12T14:24:00+08:00,仓储用户30
MOV-00029943,MAT-0177,WH-02,issue,-3013,573.02,manual,REF-279429,2025-07-19T10:08:00+08:00,仓储用户37
MOV-00029944,MAT-0046,WH-06,issue,-37,1080.22,sales_order,REF-934825,2025-06-26T07:22:00+08:00,仓储用户22
MOV-00029945,MAT-0229,WH-01,receipt,6328,335.06,production_order,REF-473032,2026-05-05T04:33:00+08:00,仓储用户15
MOV-00029946,MAT-0076,WH-05,adjustment,2234,248.81,manual,REF-845614,2026-01-30T21:39:00+08:00,仓储用户18
MOV-00029947,MAT-0176,WH-05,receipt,5774,897.76,production_order,REF-385775,2025-12-19T18:26:00+08:00,仓储用户08
MOV-00029948,MAT-0017,WH-06,issue,-6000,73.54,purchase_order,REF-391402,2025-12-29T23:16:00+08:00,仓储用户30
MOV-00029949,MAT-0061,WH-03,quality_hold,-5110,308.6,manual,REF-014797,2026-05-16T18:50:00+08:00,仓储用户23
MOV-00029950,MAT-0121,WH-01,transfer_out,-5923,160.35,manual,REF-886612,2026-04-20T21:29:00+08:00,仓储用户33
MOV-00029951,MAT-0184,WH-01,issue,-2822,259.45,purchase_order,REF-941036,2026-03-19T23:23:00+08:00,仓储用户10
MOV-00029952,MAT-0135,WH-02,issue,-2385,33.28,manual,REF-425452,2025-10-18T20:58:00+08:00,仓储用户33
MOV-00029953,MAT-0079,WH-04,receipt,7232,39.98,production_order,REF-671056,2025-12-16T03:15:00+08:00,仓储用户39
MOV-00029954,MAT-0098,WH-01,issue,-7253,86.69,manual,REF-456257,2025-07-21T06:05:00+08:00,仓储用户41
MOV-00029955,MAT-0100,WH-03,receipt,5309,282.58,sales_order,REF-513401,2026-05-07T11:45:00+08:00,仓储用户32
MOV-00029956,MAT-0059,WH-03,issue,-5738,744.15,manual,REF-173675,2025-12-26T13:54:00+08:00,仓储用户01
MOV-00029957,MAT-0201,WH-05,quality_hold,-2717,385.49,manual,REF-002700,2025-11-14T12:19:00+08:00,仓储用户08
MOV-00029958,MAT-0025,WH-03,quality_hold,-294,707.23,purchase_order,REF-751323,2025-09-29T02:19:00+08:00,仓储用户02
MOV-00029959,MAT-0039,WH-02,issue,-1389,914.27,production_order,REF-284019,2025-08-18T03:47:00+08:00,仓储用户29
MOV-00029960,MAT-0009,WH-02,receipt,5802,48.15,manual,REF-745401,2026-01-11T03:18:00+08:00,仓储用户26
MOV-00029961,MAT-0224,WH-03,adjustment,7135,291.58,production_order,REF-839816,2025-10-11T07:09:00+08:00,仓储用户04
MOV-00029962,MAT-0106,WH-02,issue,-7272,608.12,purchase_order,REF-886591,2026-06-08T14:35:00+08:00,仓储用户45
MOV-00029963,MAT-0044,WH-04,issue,-4113,14.35,manual,REF-072638,2025-10-19T04:10:00+08:00,仓储用户15
MOV-00029964,MAT-0058,WH-04,issue,-140,485.32,sales_order,REF-646725,2026-04-11T18:38:00+08:00,仓储用户17
MOV-00029965,MAT-0013,WH-05,issue,-3752,945.16,purchase_order,REF-976571,2025-12-17T09:55:00+08:00,仓储用户17
MOV-00029966,MAT-0228,WH-04,receipt,6415,7.86,manual,REF-557406,2025-08-06T23:08:00+08:00,仓储用户42
MOV-00029967,MAT-0197,WH-01,receipt,2783,351.73,sales_order,REF-813792,2025-07-27T21:18:00+08:00,仓储用户05
MOV-00029968,MAT-0188,WH-02,issue,-1766,85.78,sales_order,REF-602149,2025-11-21T04:25:00+08:00,仓储用户04
MOV-00029969,MAT-0006,WH-01,receipt,7615,344.89,purchase_order,REF-581962,2026-05-23T03:42:00+08:00,仓储用户14
MOV-00029970,MAT-0063,WH-01,issue,-4756,94.79,manual,REF-763901,2025-08-05T11:25:00+08:00,仓储用户14
MOV-00029971,MAT-0239,WH-03,transfer_out,-4658,436.54,production_order,REF-521076,2025-12-24T00:26:00+08:00,仓储用户40
MOV-00029972,MAT-0027,WH-03,receipt,7730,617.83,production_order,REF-890223,2025-08-06T03:27:00+08:00,仓储用户01
MOV-00029973,MAT-0101,WH-03,receipt,1088,356.23,production_order,REF-394982,2026-02-15T11:08:00+08:00,仓储用户19
MOV-00029974,MAT-0190,WH-01,issue,-1711,151.75,purchase_order,REF-350599,2025-12-08T10:54:00+08:00,仓储用户03
MOV-00029975,MAT-0182,WH-03,issue,-2641,338.88,sales_order,REF-738767,2025-12-15T10:53:00+08:00,仓储用户42
MOV-00029976,MAT-0154,WH-05,transfer_out,-4749,85.69,purchase_order,REF-622405,2026-05-30T14:01:00+08:00,仓储用户03
MOV-00029977,MAT-0048,WH-06,transfer_in,560,15.8,manual,REF-405711,2026-01-09T02:31:00+08:00,仓储用户30
MOV-00029978,MAT-0156,WH-05,quality_hold,-6588,16.48,sales_order,REF-790371,2025-12-04T01:36:00+08:00,仓储用户44
MOV-00029979,MAT-0097,WH-05,receipt,3114,767.52,production_order,REF-886431,2025-07-24T06:56:00+08:00,仓储用户15
MOV-00029980,MAT-0228,WH-03,transfer_in,337,7.86,manual,REF-187801,2026-05-16T04:43:00+08:00,仓储用户37
MOV-00029981,MAT-0101,WH-05,receipt,191,356.23,purchase_order,REF-842081,2025-09-12T22:32:00+08:00,仓储用户14
MOV-00029982,MAT-0098,WH-04,issue,-1398,86.69,manual,REF-101784,2025-11-09T09:53:00+08:00,仓储用户29
MOV-00029983,MAT-0119,WH-01,receipt,7780,2.36,purchase_order,REF-039781,2025-11-13T15:11:00+08:00,仓储用户19
MOV-00029984,MAT-0217,WH-01,receipt,6529,283.44,manual,REF-629369,2026-04-09T05:18:00+08:00,仓储用户18
MOV-00029985,MAT-0217,WH-04,issue,-193,283.44,sales_order,REF-789513,2025-11-15T21:36:00+08:00,仓储用户08
MOV-00029986,MAT-0142,WH-02,issue,-6626,388.32,purchase_order,REF-861735,2026-05-18T12:42:00+08:00,仓储用户42
MOV-00029987,MAT-0028,WH-03,adjustment,191,1031.79,production_order,REF-142288,2026-02-05T11:04:00+08:00,仓储用户40
MOV-00029988,MAT-0091,WH-04,issue,-6227,65.05,purchase_order,REF-621203,2026-01-07T06:00:00+08:00,仓储用户09
MOV-00029989,MAT-0110,WH-05,receipt,4765,14.96,sales_order,REF-197875,2026-01-27T13:47:00+08:00,仓储用户23
MOV-00029990,MAT-0122,WH-06,adjustment,6782,77.46,manual,REF-529585,2025-07-10T11:06:00+08:00,仓储用户41
MOV-00029991,MAT-0106,WH-02,adjustment,1441,608.12,sales_order,REF-155895,2026-02-19T10:45:00+08:00,仓储用户01
MOV-00029992,MAT-0203,WH-05,issue,-7022,502.83,purchase_order,REF-619153,2026-01-13T06:29:00+08:00,仓储用户36
MOV-00029993,MAT-0219,WH-05,receipt,3075,24.74,manual,REF-299552,2026-01-05T06:22:00+08:00,仓储用户12
MOV-00029994,MAT-0207,WH-01,quality_hold,-2015,257.9,manual,REF-300764,2025-10-31T00:20:00+08:00,仓储用户26
MOV-00029995,MAT-0114,WH-05,receipt,1895,215.76,production_order,REF-282513,2026-01-11T09:27:00+08:00,仓储用户40
MOV-00029996,MAT-0210,WH-02,transfer_in,7872,61.61,manual,REF-858495,2025-12-06T15:46:00+08:00,仓储用户33
MOV-00029997,MAT-0173,WH-01,adjustment,6779,777.01,manual,REF-054675,2026-01-24T14:57:00+08:00,仓储用户14
MOV-00029998,MAT-0143,WH-01,receipt,971,930.89,purchase_order,REF-515105,2025-10-31T19:50:00+08:00,仓储用户07
MOV-00029999,MAT-0152,WH-05,issue,-3408,524.83,production_order,REF-630937,2026-05-19T22:19:00+08:00,仓储用户30
MOV-00030000,MAT-0005,WH-02,transfer_in,1618,358.96,purchase_order,REF-463161,2025-11-06T05:50:00+08:00,仓储用户44
MOV-00030001,MAT-0214,WH-02,transfer_out,-5828,152.9,sales_order,REF-835770,2025-12-23T10:07:00+08:00,仓储用户35
MOV-00030002,MAT-0223,WH-06,receipt,2260,512.87,production_order,REF-663952,2026-01-27T11:36:00+08:00,仓储用户08
MOV-00030003,MAT-0129,WH-04,receipt,5956,472.38,purchase_order,REF-586631,2026-04-24T10:23:00+08:00,仓储用户25
MOV-00030004,MAT-0150,WH-04,issue,-7210,13.48,purchase_order,REF-315965,2025-09-23T11:01:00+08:00,仓储用户41
MOV-00030005,MAT-0143,WH-02,receipt,774,930.89,production_order,REF-124768,2025-08-29T04:53:00+08:00,仓储用户37
MOV-00030006,MAT-0063,WH-02,transfer_in,3843,94.79,manual,REF-804930,2025-06-29T21:51:00+08:00,仓储用户16
MOV-00030007,MAT-0017,WH-03,transfer_out,-3941,73.54,production_order,REF-073005,2025-07-15T04:50:00+08:00,仓储用户01
