snapshot_id,snapshot_date,material_id,warehouse_id,on_hand_qty,available_qty,allocated_qty,in_transit_qty,safety_stock_qty,inventory_value
SNP-20260516-0118-04,2026-05-16,MAT-0118,WH-04,148,112,36,123,308,49890.8
SNP-20260516-0118-05,2026-05-16,MAT-0118,WH-05,237,229,8,213,308,79892.7
SNP-20260516-0118-06,2026-05-16,MAT-0118,WH-06,138,127,11,328,308,46519.8
SNP-20260516-0119-01,2026-05-16,MAT-0119,WH-01,503,429,74,366,355,1187.08
SNP-20260516-0119-02,2026-05-16,MAT-0119,WH-02,686,545,141,254,355,1618.96
SNP-20260516-0119-03,2026-05-16,MAT-0119,WH-03,415,391,24,33,355,979.4
SNP-20260516-0119-04,2026-05-16,MAT-0119,WH-04,630,605,25,84,355,1486.8
SNP-20260516-0119-05,2026-05-16,MAT-0119,WH-05,171,135,36,157,355,403.56
SNP-20260516-0119-06,2026-05-16,MAT-0119,WH-06,427,393,34,17,355,1007.72
SNP-20260516-0120-01,2026-05-16,MAT-0120,WH-01,228,201,27,95,135,3458.76
SNP-20260516-0120-02,2026-05-16,MAT-0120,WH-02,68,66,2,54,135,1031.56
SNP-20260516-0120-03,2026-05-16,MAT-0120,WH-03,98,72,26,166,135,1486.66
SNP-20260516-0120-04,2026-05-16,MAT-0120,WH-04,192,104,88,13,135,2912.64
SNP-20260516-0120-05,2026-05-16,MAT-0120,WH-05,239,206,33,23,135,3625.63
SNP-20260516-0120-06,2026-05-16,MAT-0120,WH-06,122,95,27,23,135,1850.74
SNP-20260516-0121-01,2026-05-16,MAT-0121,WH-01,2246,1972,274,2129,1740,360146.1
SNP-20260516-0121-02,2026-05-16,MAT-0121,WH-02,1677,1422,255,1291,1740,268906.95
SNP-20260516-0121-03,2026-05-16,MAT-0121,WH-03,3527,2706,821,471,1740,565554.45
SNP-20260516-0121-04,2026-05-16,MAT-0121,WH-04,3063,2919,144,2143,1740,491152.05
SNP-20260516-0121-05,2026-05-16,MAT-0121,WH-05,3908,2861,1047,2590,1740,626647.8
SNP-20260516-0121-06,2026-05-16,MAT-0121,WH-06,2174,1884,290,158,1740,348600.9
SNP-20260516-0122-01,2026-05-16,MAT-0122,WH-01,445,407,38,2,675,34469.7
SNP-20260516-0122-02,2026-05-16,MAT-0122,WH-02,1049,536,513,416,675,81255.54
SNP-20260516-0122-03,2026-05-16,MAT-0122,WH-03,1210,764,446,886,675,93726.6
SNP-20260516-0122-04,2026-05-16,MAT-0122,WH-04,1363,1037,326,363,675,105577.98
SNP-20260516-0122-05,2026-05-16,MAT-0122,WH-05,459,349,110,736,675,35554.14
SNP-20260516-0122-06,2026-05-16,MAT-0122,WH-06,347,212,135,361,675,26878.62
SNP-20260516-0123-01,2026-05-16,MAT-0123,WH-01,1294,1065,229,295,660,162992.24
SNP-20260516-0123-02,2026-05-16,MAT-0123,WH-02,180,163,17,439,660,22672.8
SNP-20260516-0123-03,2026-05-16,MAT-0123,WH-03,419,405,14,189,660,52777.24
SNP-20260516-0123-04,2026-05-16,MAT-0123,WH-04,1187,1055,132,34,660,149514.52
SNP-20260516-0123-05,2026-05-16,MAT-0123,WH-05,1373,1253,120,177,660,172943.08
SNP-20260516-0123-06,2026-05-16,MAT-0123,WH-06,612,513,99,399,660,77087.52
SNP-20260516-0124-01,2026-05-16,MAT-0124,WH-01,374,285,89,31,340,168292.52
SNP-20260516-0124-02,2026-05-16,MAT-0124,WH-02,493,493,0,57,340,221840.14
SNP-20260516-0124-03,2026-05-16,MAT-0124,WH-03,137,123,14,146,340,61647.26
SNP-20260516-0124-04,2026-05-16,MAT-0124,WH-04,427,277,150,420,340,192141.46
SNP-20260516-0124-05,2026-05-16,MAT-0124,WH-05,527,399,128,422,340,237139.46
SNP-20260516-0124-06,2026-05-16,MAT-0124,WH-06,615,585,30,420,340,276737.7
SNP-20260516-0125-01,2026-05-16,MAT-0125,WH-01,72,69,3,52,118,57429.36
SNP-20260516-0125-02,2026-05-16,MAT-0125,WH-02,186,175,11,86,118,148359.18
SNP-20260516-0125-03,2026-05-16,MAT-0125,WH-03,44,36,8,62,118,35095.72
SNP-20260516-0125-04,2026-05-16,MAT-0125,WH-04,170,162,8,98,118,135597.1
SNP-20260516-0125-05,2026-05-16,MAT-0125,WH-05,97,96,1,117,118,77370.11
SNP-20260516-0125-06,2026-05-16,MAT-0125,WH-06,161,157,4,45,118,128418.43
SNP-20260516-0126-01,2026-05-16,MAT-0126,WH-01,271,209,62,9,129,116931.08
SNP-20260516-0126-02,2026-05-16,MAT-0126,WH-02,148,130,18,67,129,63859.04
SNP-20260516-0126-03,2026-05-16,MAT-0126,WH-03,147,125,22,116,129,63427.56
SNP-20260516-0126-04,2026-05-16,MAT-0126,WH-04,42,34,8,32,129,18122.16
SNP-20260516-0126-05,2026-05-16,MAT-0126,WH-05,269,259,10,69,129,116068.12
SNP-20260516-0126-06,2026-05-16,MAT-0126,WH-06,105,93,12,150,129,45305.4
SNP-20260516-0127-01,2026-05-16,MAT-0127,WH-01,33,24,9,106,88,29828.7
SNP-20260516-0127-02,2026-05-16,MAT-0127,WH-02,180,128,52,74,88,162702.0
SNP-20260516-0127-03,2026-05-16,MAT-0127,WH-03,136,123,13,83,88,122930.4
SNP-20260516-0127-04,2026-05-16,MAT-0127,WH-04,93,80,13,30,88,84062.7
SNP-20260516-0127-05,2026-05-16,MAT-0127,WH-05,94,68,26,15,88,84966.6
SNP-20260516-0127-06,2026-05-16,MAT-0127,WH-06,162,120,42,83,88,146431.8
SNP-20260516-0128-01,2026-05-16,MAT-0128,WH-01,7086,5228,1858,3782,3850,302572.2
SNP-20260516-0128-02,2026-05-16,MAT-0128,WH-02,7526,5861,1665,225,3850,321360.2
SNP-20260516-0128-03,2026-05-16,MAT-0128,WH-03,8157,8102,55,2950,3850,348303.9
SNP-20260516-0128-04,2026-05-16,MAT-0128,WH-04,3251,2926,325,4926,3850,138817.7
SNP-20260516-0128-05,2026-05-16,MAT-0128,WH-05,5057,3776,1281,2262,3850,215933.9
SNP-20260516-0128-06,2026-05-16,MAT-0128,WH-06,8583,7325,1258,3566,3850,366494.1
SNP-20260516-0129-01,2026-05-16,MAT-0129,WH-01,1373,1262,111,1754,1311,648577.74
SNP-20260516-0129-02,2026-05-16,MAT-0129,WH-02,2430,1882,548,506,1311,1147883.4
SNP-20260516-0129-03,2026-05-16,MAT-0129,WH-03,349,321,28,570,1311,164860.62
SNP-20260516-0129-04,2026-05-16,MAT-0129,WH-04,636,472,164,934,1311,300433.68
SNP-20260516-0129-05,2026-05-16,MAT-0129,WH-05,1985,1423,562,581,1311,937674.3
SNP-20260516-0129-06,2026-05-16,MAT-0129,WH-06,2107,1505,602,1753,1311,995304.66
SNP-20260516-0130-01,2026-05-16,MAT-0130,WH-01,620,506,114,416,469,314433.0
SNP-20260516-0130-02,2026-05-16,MAT-0130,WH-02,469,404,65,185,469,237853.35
SNP-20260516-0130-03,2026-05-16,MAT-0130,WH-03,436,246,190,145,469,221117.4
SNP-20260516-0130-04,2026-05-16,MAT-0130,WH-04,263,219,44,326,469,133380.45
SNP-20260516-0130-05,2026-05-16,MAT-0130,WH-05,93,72,21,411,469,47164.95
SNP-20260516-0130-06,2026-05-16,MAT-0130,WH-06,599,551,48,330,469,303782.85
SNP-20260516-0131-01,2026-05-16,MAT-0131,WH-01,1133,1091,42,26,1305,557945.85
SNP-20260516-0131-02,2026-05-16,MAT-0131,WH-02,2396,1691,705,1130,1305,1179910.2
SNP-20260516-0131-03,2026-05-16,MAT-0131,WH-03,2342,1993,349,682,1305,1153317.9
SNP-20260516-0131-04,2026-05-16,MAT-0131,WH-04,2420,1769,651,624,1305,1191729.0
SNP-20260516-0131-05,2026-05-16,MAT-0131,WH-05,2959,2466,493,1167,1305,1457159.55
SNP-20260516-0131-06,2026-05-16,MAT-0131,WH-06,768,466,302,182,1305,378201.6
SNP-20260516-0132-01,2026-05-16,MAT-0132,WH-01,648,576,72,302,450,25414.56
SNP-20260516-0132-02,2026-05-16,MAT-0132,WH-02,977,962,15,317,450,38317.94
SNP-20260516-0132-03,2026-05-16,MAT-0132,WH-03,274,185,89,169,450,10746.28
SNP-20260516-0132-04,2026-05-16,MAT-0132,WH-04,586,398,188,284,450,22982.92
SNP-20260516-0132-05,2026-05-16,MAT-0132,WH-05,135,79,56,499,450,5294.7
SNP-20260516-0132-06,2026-05-16,MAT-0132,WH-06,280,253,27,142,450,10981.6
SNP-20260516-0133-01,2026-05-16,MAT-0133,WH-01,346,306,40,282,570,15933.3
SNP-20260516-0133-02,2026-05-16,MAT-0133,WH-02,916,886,30,498,570,42181.8
SNP-20260516-0133-03,2026-05-16,MAT-0133,WH-03,1033,789,244,181,570,47569.65
SNP-20260516-0133-04,2026-05-16,MAT-0133,WH-04,626,479,147,343,570,28827.3
SNP-20260516-0133-05,2026-05-16,MAT-0133,WH-05,780,535,245,72,570,35919.0
SNP-20260516-0133-06,2026-05-16,MAT-0133,WH-06,1265,1183,82,698,570,58253.25
SNP-20260516-0134-01,2026-05-16,MAT-0134,WH-01,1686,1609,77,622,757,352947.24
SNP-20260516-0134-02,2026-05-16,MAT-0134,WH-02,787,756,31,398,757,164750.58
SNP-20260516-0134-03,2026-05-16,MAT-0134,WH-03,852,553,299,243,757,178357.68
SNP-20260516-0134-04,2026-05-16,MAT-0134,WH-04,2005,1537,468,55,757,419726.7
SNP-20260516-0134-05,2026-05-16,MAT-0134,WH-05,1334,1320,14,586,757,279259.56
SNP-20260516-0134-06,2026-05-16,MAT-0134,WH-06,1693,1563,130,424,757,354412.62
SNP-20260516-0135-01,2026-05-16,MAT-0135,WH-01,523,513,10,512,437,17405.44
SNP-20260516-0135-02,2026-05-16,MAT-0135,WH-02,518,357,161,158,437,17239.04
SNP-20260516-0135-03,2026-05-16,MAT-0135,WH-03,1256,971,285,219,437,41799.68
SNP-20260516-0135-04,2026-05-16,MAT-0135,WH-04,100,99,1,489,437,3328.0
SNP-20260516-0135-05,2026-05-16,MAT-0135,WH-05,958,885,73,114,437,31882.24
SNP-20260516-0135-06,2026-05-16,MAT-0135,WH-06,690,535,155,13,437,22963.2
SNP-20260516-0136-01,2026-05-16,MAT-0136,WH-01,1635,1632,3,622,1152,1129523.4
SNP-20260516-0136-02,2026-05-16,MAT-0136,WH-02,1536,1359,177,1712,1152,1061130.24
SNP-20260516-0136-03,2026-05-16,MAT-0136,WH-03,492,335,157,181,1152,339893.28
SNP-20260516-0136-04,2026-05-16,MAT-0136,WH-04,767,668,99,260,1152,529874.28
SNP-20260516-0136-05,2026-05-16,MAT-0136,WH-05,1485,877,608,49,1152,1025897.4
SNP-20260516-0136-06,2026-05-16,MAT-0136,WH-06,2150,1941,209,106,1152,1485306.0
SNP-20260516-0137-01,2026-05-16,MAT-0137,WH-01,37,37,0,14,80,36761.72
SNP-20260516-0137-02,2026-05-16,MAT-0137,WH-02,195,140,55,53,80,193744.2
SNP-20260516-0137-03,2026-05-16,MAT-0137,WH-03,170,136,34,77,80,168905.2
SNP-20260516-0137-04,2026-05-16,MAT-0137,WH-04,124,92,32,28,80,123201.44
SNP-20260516-0137-05,2026-05-16,MAT-0137,WH-05,121,109,12,60,80,120220.76
SNP-20260516-0137-06,2026-05-16,MAT-0137,WH-06,67,45,22,10,80,66568.52
SNP-20260516-0138-01,2026-05-16,MAT-0138,WH-01,817,761,56,218,525,125491.2
SNP-20260516-0138-02,2026-05-16,MAT-0138,WH-02,388,308,80,79,525,59596.8
SNP-20260516-0138-03,2026-05-16,MAT-0138,WH-03,412,389,23,417,525,63283.2
SNP-20260516-0138-04,2026-05-16,MAT-0138,WH-04,868,532,336,105,525,133324.8
SNP-20260516-0138-05,2026-05-16,MAT-0138,WH-05,352,232,120,460,525,54067.2
SNP-20260516-0138-06,2026-05-16,MAT-0138,WH-06,905,793,112,484,525,139008.0
SNP-20260516-0139-01,2026-05-16,MAT-0139,WH-01,1928,1729,199,1142,993,375728.64
SNP-20260516-0139-02,2026-05-16,MAT-0139,WH-02,1728,1485,243,1303,993,336752.64
SNP-20260516-0139-03,2026-05-16,MAT-0139,WH-03,689,588,101,1249,993,134272.32
SNP-20260516-0139-04,2026-05-16,MAT-0139,WH-04,272,154,118,418,993,53007.36
SNP-20260516-0139-05,2026-05-16,MAT-0139,WH-05,1398,1327,71,655,993,272442.24
SNP-20260516-0139-06,2026-05-16,MAT-0139,WH-06,1736,1220,516,694,993,338311.68
SNP-20260516-0140-01,2026-05-16,MAT-0140,WH-01,1020,903,117,123,634,148318.2
SNP-20260516-0140-02,2026-05-16,MAT-0140,WH-02,1559,1113,446,786,634,226694.19
SNP-20260516-0140-03,2026-05-16,MAT-0140,WH-03,313,293,20,681,634,45513.33
SNP-20260516-0140-04,2026-05-16,MAT-0140,WH-04,931,864,67,376,634,135376.71
SNP-20260516-0140-05,2026-05-16,MAT-0140,WH-05,1058,851,207,21,634,153843.78
SNP-20260516-0140-06,2026-05-16,MAT-0140,WH-06,224,216,8,401,634,32571.84
SNP-20260516-0141-01,2026-05-16,MAT-0141,WH-01,479,439,40,81,300,95526.97
SNP-20260516-0141-02,2026-05-16,MAT-0141,WH-02,128,110,18,227,300,25527.04
SNP-20260516-0141-03,2026-05-16,MAT-0141,WH-03,593,546,47,194,300,118261.99
SNP-20260516-0141-04,2026-05-16,MAT-0141,WH-04,208,171,37,287,300,41481.44
SNP-20260516-0141-05,2026-05-16,MAT-0141,WH-05,500,347,153,157,300,99715.0
SNP-20260516-0141-06,2026-05-16,MAT-0141,WH-06,220,199,21,146,300,43874.6
SNP-20260516-0142-01,2026-05-16,MAT-0142,WH-01,577,508,69,493,459,224060.64
SNP-20260516-0142-02,2026-05-16,MAT-0142,WH-02,292,229,63,139,459,113389.44
SNP-20260516-0142-03,2026-05-16,MAT-0142,WH-03,483,444,39,143,459,187558.56
SNP-20260516-0142-04,2026-05-16,MAT-0142,WH-04,1044,954,90,403,459,405406.08
SNP-20260516-0142-05,2026-05-16,MAT-0142,WH-05,352,300,52,114,459,136688.64
SNP-20260516-0142-06,2026-05-16,MAT-0142,WH-06,561,477,84,311,459,217847.52
SNP-20260516-0143-01,2026-05-16,MAT-0143,WH-01,326,318,8,403,564,303470.14
SNP-20260516-0143-02,2026-05-16,MAT-0143,WH-02,699,545,154,534,564,650692.11
SNP-20260516-0143-03,2026-05-16,MAT-0143,WH-03,944,905,39,84,564,878760.16
SNP-20260516-0143-04,2026-05-16,MAT-0143,WH-04,527,477,50,236,564,490579.03
SNP-20260516-0143-05,2026-05-16,MAT-0143,WH-05,702,689,13,59,564,653484.78
SNP-20260516-0143-06,2026-05-16,MAT-0143,WH-06,567,515,52,845,564,527814.63
SNP-20260516-0144-01,2026-05-16,MAT-0144,WH-01,290,171,119,238,220,3274.1
SNP-20260516-0144-02,2026-05-16,MAT-0144,WH-02,256,245,11,50,220,2890.24
SNP-20260516-0144-03,2026-05-16,MAT-0144,WH-03,504,373,131,264,220,5690.16
SNP-20260516-0144-04,2026-05-16,MAT-0144,WH-04,71,54,17,117,220,801.59
SNP-20260516-0144-05,2026-05-16,MAT-0144,WH-05,308,211,97,63,220,3477.32
SNP-20260516-0144-06,2026-05-16,MAT-0144,WH-06,98,90,8,128,220,1106.42
SNP-20260516-0145-01,2026-05-16,MAT-0145,WH-01,715,680,35,50,557,63928.15
SNP-20260516-0145-02,2026-05-16,MAT-0145,WH-02,495,465,30,248,557,44257.95
SNP-20260516-0145-03,2026-05-16,MAT-0145,WH-03,313,278,35,76,557,27985.33
SNP-20260516-0145-04,2026-05-16,MAT-0145,WH-04,1368,1019,349,799,557,122312.88
SNP-20260516-0145-05,2026-05-16,MAT-0145,WH-05,1363,1061,302,683,557,121865.83
SNP-20260516-0145-06,2026-05-16,MAT-0145,WH-06,601,455,146,466,557,53735.41
SNP-20260516-0146-01,2026-05-16,MAT-0146,WH-01,603,597,6,1151,1180,305178.3
SNP-20260516-0146-02,2026-05-16,MAT-0146,WH-02,881,771,110,502,1180,445874.1
SNP-20260516-0146-03,2026-05-16,MAT-0146,WH-03,1544,1538,6,113,1180,781418.4
SNP-20260516-0146-04,2026-05-16,MAT-0146,WH-04,2618,2073,545,689,1180,1324969.8
SNP-20260516-0146-05,2026-05-16,MAT-0146,WH-05,2303,1959,344,60,1180,1165548.3
SNP-20260516-0146-06,2026-05-16,MAT-0146,WH-06,750,718,32,1251,1180,379575.0
SNP-20260516-0147-01,2026-05-16,MAT-0147,WH-01,447,442,5,61,382,230298.87
SNP-20260516-0147-02,2026-05-16,MAT-0147,WH-02,688,563,125,214,382,354464.48
SNP-20260516-0147-03,2026-05-16,MAT-0147,WH-03,628,481,147,362,382,323551.88
SNP-20260516-0147-04,2026-05-16,MAT-0147,WH-04,837,728,109,194,382,431230.77
SNP-20260516-0147-05,2026-05-16,MAT-0147,WH-05,656,635,21,91,382,337977.76
SNP-20260516-0147-06,2026-05-16,MAT-0147,WH-06,154,120,34,43,382,79342.34
SNP-20260516-0148-01,2026-05-16,MAT-0148,WH-01,389,341,48,512,733,2520.72
SNP-20260516-0148-02,2026-05-16,MAT-0148,WH-02,424,394,30,558,733,2747.52
SNP-20260516-0148-03,2026-05-16,MAT-0148,WH-03,1153,979,174,716,733,7471.44
SNP-20260516-0148-04,2026-05-16,MAT-0148,WH-04,447,412,35,310,733,2896.56
SNP-20260516-0148-05,2026-05-16,MAT-0148,WH-05,1225,844,381,370,733,7938.0
SNP-20260516-0148-06,2026-05-16,MAT-0148,WH-06,955,859,96,104,733,6188.4
SNP-20260516-0149-01,2026-05-16,MAT-0149,WH-01,87,77,10,66,82,15240.66
SNP-20260516-0149-02,2026-05-16,MAT-0149,WH-02,23,23,0,11,82,4029.14
SNP-20260516-0149-03,2026-05-16,MAT-0149,WH-03,187,180,7,53,82,32758.66
SNP-20260516-0149-04,2026-05-16,MAT-0149,WH-04,144,132,12,61,82,25225.92
SNP-20260516-0149-05,2026-05-16,MAT-0149,WH-05,177,142,35,43,82,31006.86
SNP-20260516-0149-06,2026-05-16,MAT-0149,WH-06,90,61,29,82,82,15766.2
SNP-20260516-0150-01,2026-05-16,MAT-0150,WH-01,1410,1341,69,734,1153,19006.8
SNP-20260516-0150-02,2026-05-16,MAT-0150,WH-02,2448,1764,684,70,1153,32999.04
SNP-20260516-0150-03,2026-05-16,MAT-0150,WH-03,982,721,261,584,1153,13237.36
SNP-20260516-0150-04,2026-05-16,MAT-0150,WH-04,851,626,225,983,1153,11471.48
SNP-20260516-0150-05,2026-05-16,MAT-0150,WH-05,2204,1412,792,1044,1153,29709.92
SNP-20260516-0150-06,2026-05-16,MAT-0150,WH-06,319,266,53,576,1153,4300.12
SNP-20260516-0151-01,2026-05-16,MAT-0151,WH-01,370,369,1,104,260,50090.6
SNP-20260516-0151-02,2026-05-16,MAT-0151,WH-02,231,153,78,289,260,31272.78
SNP-20260516-0151-03,2026-05-16,MAT-0151,WH-03,118,85,33,294,260,15974.84
SNP-20260516-0151-04,2026-05-16,MAT-0151,WH-04,335,251,84,83,260,45352.3
SNP-20260516-0151-05,2026-05-16,MAT-0151,WH-05,284,245,39,113,260,38447.92
SNP-20260516-0151-06,2026-05-16,MAT-0151,WH-06,635,613,22,154,260,85966.3
SNP-20260516-0152-01,2026-05-16,MAT-0152,WH-01,900,898,2,392,615,472347.0
SNP-20260516-0152-02,2026-05-16,MAT-0152,WH-02,733,541,192,173,615,384700.39
SNP-20260516-0152-03,2026-05-16,MAT-0152,WH-03,159,156,3,611,615,83447.97
SNP-20260516-0152-04,2026-05-16,MAT-0152,WH-04,621,558,63,408,615,325919.43
SNP-20260516-0152-05,2026-05-16,MAT-0152,WH-05,1016,739,277,248,615,533227.28
SNP-20260516-0152-06,2026-05-16,MAT-0152,WH-06,934,750,184,745,615,490191.22
SNP-20260516-0153-01,2026-05-16,MAT-0153,WH-01,799,730,69,29,429,246483.51
SNP-20260516-0153-02,2026-05-16,MAT-0153,WH-02,260,197,63,74,429,80207.4
SNP-20260516-0153-03,2026-05-16,MAT-0153,WH-03,182,170,12,6,429,56145.18
SNP-20260516-0153-04,2026-05-16,MAT-0153,WH-04,523,466,57,469,429,161340.27
SNP-20260516-0153-05,2026-05-16,MAT-0153,WH-05,639,541,98,451,429,197125.11
SNP-20260516-0153-06,2026-05-16,MAT-0153,WH-06,434,296,138,410,429,133884.66
SNP-20260516-0154-01,2026-05-16,MAT-0154,WH-01,577,456,121,175,569,49443.13
SNP-20260516-0154-02,2026-05-16,MAT-0154,WH-02,493,403,90,601,569,42245.17
SNP-20260516-0154-03,2026-05-16,MAT-0154,WH-03,712,627,85,270,569,61011.28
SNP-20260516-0154-04,2026-05-16,MAT-0154,WH-04,818,615,203,397,569,70094.42
SNP-20260516-0154-05,2026-05-16,MAT-0154,WH-05,272,207,65,544,569,23307.68
SNP-20260516-0154-06,2026-05-16,MAT-0154,WH-06,1250,1044,206,86,569,107112.5
SNP-20260516-0155-01,2026-05-16,MAT-0155,WH-01,278,258,20,260,401,28097.46
SNP-20260516-0155-02,2026-05-16,MAT-0155,WH-02,735,511,224,313,401,74286.45
SNP-20260516-0155-03,2026-05-16,MAT-0155,WH-03,1035,830,205,14,401,104607.45
SNP-20260516-0155-04,2026-05-16,MAT-0155,WH-04,129,104,25,392,401,13038.03
SNP-20260516-0155-05,2026-05-16,MAT-0155,WH-05,307,240,67,95,401,31028.49
SNP-20260516-0155-06,2026-05-16,MAT-0155,WH-06,656,581,75,367,401,66301.92
SNP-20260516-0156-01,2026-05-16,MAT-0156,WH-01,5703,5576,127,208,2431,93985.44
SNP-20260516-0156-02,2026-05-16,MAT-0156,WH-02,2189,2047,142,2475,2431,36074.72
SNP-20260516-0156-03,2026-05-16,MAT-0156,WH-03,675,675,0,570,2431,11124.0
SNP-20260516-0156-04,2026-05-16,MAT-0156,WH-04,1139,967,172,566,2431,18770.72
SNP-20260516-0156-05,2026-05-16,MAT-0156,WH-05,4381,4136,245,424,2431,72198.88
SNP-20260516-0156-06,2026-05-16,MAT-0156,WH-06,4188,3483,705,1686,2431,69018.24
SNP-20260516-0157-01,2026-05-16,MAT-0157,WH-01,202,155,47,122,268,38618.36
SNP-20260516-0157-02,2026-05-16,MAT-0157,WH-02,81,59,22,204,268,15485.58
SNP-20260516-0157-03,2026-05-16,MAT-0157,WH-03,196,194,2,242,268,37471.28
SNP-20260516-0157-04,2026-05-16,MAT-0157,WH-04,202,164,38,67,268,38618.36
SNP-20260516-0157-05,2026-05-16,MAT-0157,WH-05,240,196,44,328,268,45883.2
SNP-20260516-0157-06,2026-05-16,MAT-0157,WH-06,255,233,22,224,268,48750.9
SNP-20260516-0158-01,2026-05-16,MAT-0158,WH-01,151,91,60,306,609,5537.17
SNP-20260516-0158-02,2026-05-16,MAT-0158,WH-02,1122,1034,88,371,609,41143.74
SNP-20260516-0158-03,2026-05-16,MAT-0158,WH-03,1253,1050,203,28,609,45947.51
SNP-20260516-0158-04,2026-05-16,MAT-0158,WH-04,407,280,127,230,609,14924.69
SNP-20260516-0158-05,2026-05-16,MAT-0158,WH-05,842,726,116,321,609,30876.14
SNP-20260516-0158-06,2026-05-16,MAT-0158,WH-06,1389,1048,341,154,609,50934.63
SNP-20260516-0159-01,2026-05-16,MAT-0159,WH-01,1916,1575,341,558,1164,28011.92
SNP-20260516-0159-02,2026-05-16,MAT-0159,WH-02,2371,2274,97,483,1164,34664.02
SNP-20260516-0159-03,2026-05-16,MAT-0159,WH-03,1475,1041,434,1594,1164,21564.5
SNP-20260516-0159-04,2026-05-16,MAT-0159,WH-04,1886,1841,45,971,1164,27573.32
SNP-20260516-0159-05,2026-05-16,MAT-0159,WH-05,260,186,74,1237,1164,3801.2
SNP-20260516-0159-06,2026-05-16,MAT-0159,WH-06,1410,1273,137,1177,1164,20614.2
SNP-20260516-0160-01,2026-05-16,MAT-0160,WH-01,474,424,50,248,205,141896.64
SNP-20260516-0160-02,2026-05-16,MAT-0160,WH-02,304,228,76,158,205,91005.44
SNP-20260516-0160-03,2026-05-16,MAT-0160,WH-03,148,91,57,45,205,44305.28
SNP-20260516-0160-04,2026-05-16,MAT-0160,WH-04,346,266,80,71,205,103578.56
SNP-20260516-0160-05,2026-05-16,MAT-0160,WH-05,53,39,14,10,205,15866.08
SNP-20260516-0160-06,2026-05-16,MAT-0160,WH-06,317,315,2,108,205,94897.12
SNP-20260516-0161-01,2026-05-16,MAT-0161,WH-01,2056,1634,422,856,1308,890864.8
SNP-20260516-0161-02,2026-05-16,MAT-0161,WH-02,578,540,38,34,1308,250447.4
SNP-20260516-0161-03,2026-05-16,MAT-0161,WH-03,2705,1983,722,227,1308,1172076.5
SNP-20260516-0161-04,2026-05-16,MAT-0161,WH-04,1127,892,235,1447,1308,488329.1
SNP-20260516-0161-05,2026-05-16,MAT-0161,WH-05,2321,1731,590,677,1308,1005689.3
SNP-20260516-0161-06,2026-05-16,MAT-0161,WH-06,601,425,176,217,1308,260413.3
SNP-20260516-0162-01,2026-05-16,MAT-0162,WH-01,1573,1357,216,270,864,65971.62
SNP-20260516-0162-02,2026-05-16,MAT-0162,WH-02,2104,1875,229,498,864,88241.76
SNP-20260516-0162-03,2026-05-16,MAT-0162,WH-03,720,557,163,899,864,30196.8
SNP-20260516-0162-04,2026-05-16,MAT-0162,WH-04,221,172,49,463,864,9268.74
SNP-20260516-0162-05,2026-05-16,MAT-0162,WH-05,2205,1752,453,196,864,92477.7
SNP-20260516-0162-06,2026-05-16,MAT-0162,WH-06,1987,1303,684,863,864,83334.78
SNP-20260516-0163-01,2026-05-16,MAT-0163,WH-01,24,20,4,85,72,11097.6
SNP-20260516-0163-02,2026-05-16,MAT-0163,WH-02,66,58,8,67,72,30518.4
SNP-20260516-0163-03,2026-05-16,MAT-0163,WH-03,70,60,10,18,72,32368.0
SNP-20260516-0163-04,2026-05-16,MAT-0163,WH-04,107,81,26,5,72,49476.8
SNP-20260516-0163-05,2026-05-16,MAT-0163,WH-05,38,38,0,5,72,17571.2
SNP-20260516-0163-06,2026-05-16,MAT-0163,WH-06,107,78,29,50,72,49476.8
SNP-20260516-0164-01,2026-05-16,MAT-0164,WH-01,668,604,64,8,619,407439.92
SNP-20260516-0164-02,2026-05-16,MAT-0164,WH-02,405,305,100,420,619,247025.7
SNP-20260516-0164-03,2026-05-16,MAT-0164,WH-03,373,270,103,543,619,227507.62
SNP-20260516-0164-04,2026-05-16,MAT-0164,WH-04,1160,929,231,240,619,707530.4
SNP-20260516-0164-05,2026-05-16,MAT-0164,WH-05,965,783,182,124,619,588592.1
SNP-20260516-0164-06,2026-05-16,MAT-0164,WH-06,771,753,18,442,619,470263.74
SNP-20260516-0165-01,2026-05-16,MAT-0165,WH-01,936,898,38,212,777,297526.32
SNP-20260516-0165-02,2026-05-16,MAT-0165,WH-02,375,305,70,202,777,119201.25
SNP-20260516-0165-03,2026-05-16,MAT-0165,WH-03,1144,652,492,996,777,363643.28
SNP-20260516-0165-04,2026-05-16,MAT-0165,WH-04,1106,798,308,861,777,351564.22
SNP-20260516-0165-05,2026-05-16,MAT-0165,WH-05,1602,1471,131,149,777,509227.74
SNP-20260516-0165-06,2026-05-16,MAT-0165,WH-06,148,137,11,893,777,47044.76
SNP-20260516-0166-01,2026-05-16,MAT-0166,WH-01,868,810,58,181,550,505332.24
SNP-20260516-0166-02,2026-05-16,MAT-0166,WH-02,190,145,45,517,550,110614.2
SNP-20260516-0166-03,2026-05-16,MAT-0166,WH-03,159,123,36,255,550,92566.62
SNP-20260516-0166-04,2026-05-16,MAT-0166,WH-04,839,774,65,177,550,488449.02
SNP-20260516-0166-05,2026-05-16,MAT-0166,WH-05,1033,947,86,141,550,601391.94
SNP-20260516-0166-06,2026-05-16,MAT-0166,WH-06,218,200,18,194,550,126915.24
