production_plan_id,plant_warehouse_id,finished_material_id,planned_qty,planned_start_at,planned_end_at,plan_status,priority,material_readiness_rate,updated_at
PP-0001624,WH-04,MAT-0046,4886,2025-06-19T03:00:00+08:00,2025-06-23T20:00:00+08:00,completed,normal,0.634,2025-06-20T08:00:00+08:00
PP-0001625,WH-02,MAT-0131,1433,2025-08-13T23:00:00+08:00,2025-08-18T10:00:00+08:00,at_risk,normal,0.9479,2025-08-15T01:00:00+08:00
PP-0001626,WH-02,MAT-0191,2438,2025-09-11T22:00:00+08:00,2025-09-12T11:00:00+08:00,completed,high,0.7996,2025-09-13T11:00:00+08:00
PP-0001627,WH-04,MAT-0181,3049,2025-12-22T16:00:00+08:00,2025-12-27T05:00:00+08:00,completed,high,0.9965,2025-12-24T04:00:00+08:00
PP-0001628,WH-04,MAT-0096,12153,2025-08-11T22:00:00+08:00,2025-08-15T18:00:00+08:00,planned,normal,0.6515,2025-08-13T08:00:00+08:00
PP-0001629,WH-04,MAT-0090,2472,2025-09-10T01:00:00+08:00,2025-09-12T10:00:00+08:00,paused,normal,0.9212,2025-09-10T20:00:00+08:00
PP-0001630,WH-02,MAT-0088,18431,2026-05-13T02:00:00+08:00,2026-05-16T22:00:00+08:00,completed,normal,0.8526,2026-05-13T20:00:00+08:00
PP-0001631,WH-04,MAT-0203,10915,2026-06-17T10:00:00+08:00,2026-06-19T18:00:00+08:00,released,normal,0.6646,2026-06-15T08:00:00+08:00
PP-0001632,WH-04,MAT-0212,11336,2026-05-04T23:00:00+08:00,2026-05-08T08:00:00+08:00,planned,normal,0.8968,2026-05-06T12:00:00+08:00
PP-0001633,WH-02,MAT-0168,14744,2025-12-08T17:00:00+08:00,2025-12-11T06:00:00+08:00,released,normal,0.6428,2025-12-10T17:00:00+08:00
PP-0001634,WH-02,MAT-0188,3968,2026-05-21T07:00:00+08:00,2026-05-23T18:00:00+08:00,planned,high,0.8745,2026-05-21T19:00:00+08:00
PP-0001635,WH-02,MAT-0193,2201,2026-05-09T13:00:00+08:00,2026-05-10T09:00:00+08:00,completed,normal,0.6159,2026-05-10T02:00:00+08:00
PP-0001636,WH-02,MAT-0187,11607,2025-10-11T16:00:00+08:00,2025-10-13T16:00:00+08:00,paused,normal,0.855,2025-10-12T13:00:00+08:00
PP-0001637,WH-02,MAT-0049,2129,2025-12-15T11:00:00+08:00,2025-12-20T08:00:00+08:00,completed,high,0.9337,2025-12-16T13:00:00+08:00
PP-0001638,WH-04,MAT-0166,8696,2026-01-06T15:00:00+08:00,2026-01-07T20:00:00+08:00,completed,normal,0.8864,2026-01-07T14:00:00+08:00
PP-0001639,WH-04,MAT-0021,5141,2026-03-14T04:00:00+08:00,2026-03-19T03:00:00+08:00,at_risk,normal,0.6687,2026-03-14T07:00:00+08:00
PP-0001640,WH-02,MAT-0042,15340,2026-05-08T18:00:00+08:00,2026-05-12T12:00:00+08:00,completed,normal,0.6478,2026-05-09T14:00:00+08:00
PP-0001641,WH-04,MAT-0138,5643,2025-10-02T21:00:00+08:00,2025-10-07T09:00:00+08:00,released,normal,0.7882,2025-10-03T16:00:00+08:00
PP-0001642,WH-04,MAT-0183,9621,2026-05-28T17:00:00+08:00,2026-06-01T08:00:00+08:00,at_risk,normal,0.7835,2026-05-30T00:00:00+08:00
PP-0001643,WH-04,MAT-0095,16105,2025-09-21T17:00:00+08:00,2025-09-24T20:00:00+08:00,completed,high,0.7662,2025-09-22T13:00:00+08:00
PP-0001644,WH-04,MAT-0003,9984,2025-07-23T10:00:00+08:00,2025-07-25T03:00:00+08:00,completed,normal,0.7586,2025-07-24T06:00:00+08:00
PP-0001645,WH-04,MAT-0177,17155,2025-07-21T10:00:00+08:00,2025-07-24T08:00:00+08:00,released,normal,0.7966,2025-07-22T10:00:00+08:00
PP-0001646,WH-04,MAT-0075,19485,2025-07-15T04:00:00+08:00,2025-07-16T16:00:00+08:00,completed,normal,0.9059,2025-07-17T00:00:00+08:00
PP-0001647,WH-02,MAT-0109,6208,2026-04-27T04:00:00+08:00,2026-04-28T22:00:00+08:00,completed,urgent,0.6424,2026-04-28T09:00:00+08:00
PP-0001648,WH-02,MAT-0091,4904,2025-06-17T12:00:00+08:00,2025-06-20T23:00:00+08:00,completed,normal,0.6955,2025-06-19T08:00:00+08:00
PP-0001649,WH-02,MAT-0131,9715,2026-02-23T18:00:00+08:00,2026-02-26T10:00:00+08:00,completed,high,0.916,2026-02-24T19:00:00+08:00
PP-0001650,WH-02,MAT-0086,11309,2025-08-13T09:00:00+08:00,2025-08-15T09:00:00+08:00,completed,normal,0.6537,2025-08-15T00:00:00+08:00
PP-0001651,WH-04,MAT-0082,3577,2025-07-22T08:00:00+08:00,2025-07-26T04:00:00+08:00,planned,high,0.7539,2025-07-23T11:00:00+08:00
PP-0001652,WH-04,MAT-0195,14260,2025-11-15T22:00:00+08:00,2025-11-19T15:00:00+08:00,released,normal,0.9804,2025-11-17T16:00:00+08:00
PP-0001653,WH-02,MAT-0063,5658,2026-01-29T00:00:00+08:00,2026-01-30T22:00:00+08:00,completed,high,0.7974,2026-01-29T19:00:00+08:00
PP-0001654,WH-04,MAT-0012,19555,2025-11-27T15:00:00+08:00,2025-12-01T13:00:00+08:00,completed,urgent,0.8694,2025-11-28T08:00:00+08:00
PP-0001655,WH-04,MAT-0100,6231,2026-03-13T03:00:00+08:00,2026-03-17T22:00:00+08:00,planned,urgent,0.6543,2026-03-13T14:00:00+08:00
PP-0001656,WH-02,MAT-0232,15592,2025-10-04T11:00:00+08:00,2025-10-08T00:00:00+08:00,planned,normal,0.7288,2025-10-04T12:00:00+08:00
PP-0001657,WH-02,MAT-0216,10260,2026-01-02T20:00:00+08:00,2026-01-07T07:00:00+08:00,released,urgent,0.8298,2026-01-04T05:00:00+08:00
PP-0001658,WH-02,MAT-0161,17617,2026-03-09T07:00:00+08:00,2026-03-12T14:00:00+08:00,released,high,0.8669,2026-03-09T11:00:00+08:00
PP-0001659,WH-04,MAT-0221,9687,2025-06-21T01:00:00+08:00,2025-06-21T13:00:00+08:00,released,normal,0.9612,2025-06-22T09:00:00+08:00
PP-0001660,WH-02,MAT-0034,13327,2026-04-22T08:00:00+08:00,2026-04-24T17:00:00+08:00,completed,high,0.6918,2026-04-22T10:00:00+08:00
PP-0001661,WH-04,MAT-0127,6739,2026-07-16T10:00:00+08:00,2026-07-20T20:00:00+08:00,planned,urgent,0.5668,2026-06-15T08:00:00+08:00
PP-0001662,WH-04,MAT-0036,4056,2025-07-12T12:00:00+08:00,2025-07-16T00:00:00+08:00,completed,high,0.675,2025-07-12T17:00:00+08:00
PP-0001663,WH-04,MAT-0112,5580,2026-07-03T12:00:00+08:00,2026-07-04T21:00:00+08:00,planned,normal,0.9528,2026-06-15T08:00:00+08:00
PP-0001664,WH-04,MAT-0210,3716,2025-07-29T13:00:00+08:00,2025-08-03T05:00:00+08:00,planned,normal,0.9585,2025-07-31T13:00:00+08:00
PP-0001665,WH-04,MAT-0076,6169,2026-03-18T07:00:00+08:00,2026-03-19T17:00:00+08:00,completed,normal,0.8328,2026-03-19T19:00:00+08:00
PP-0001666,WH-04,MAT-0190,8790,2026-06-12T04:00:00+08:00,2026-06-16T01:00:00+08:00,planned,normal,0.6879,2026-06-13T10:00:00+08:00
PP-0001667,WH-02,MAT-0201,16021,2025-08-01T08:00:00+08:00,2025-08-05T00:00:00+08:00,paused,normal,0.7838,2025-08-03T00:00:00+08:00
PP-0001668,WH-04,MAT-0011,7222,2025-12-03T23:00:00+08:00,2025-12-04T20:00:00+08:00,completed,urgent,0.9078,2025-12-04T20:00:00+08:00
PP-0001669,WH-02,MAT-0098,16022,2025-08-21T03:00:00+08:00,2025-08-22T14:00:00+08:00,completed,normal,0.6399,2025-08-22T09:00:00+08:00
PP-0001670,WH-04,MAT-0013,11748,2025-11-28T21:00:00+08:00,2025-12-03T15:00:00+08:00,planned,normal,0.578,2025-11-29T01:00:00+08:00
PP-0001671,WH-04,MAT-0130,16800,2026-03-22T15:00:00+08:00,2026-03-27T05:00:00+08:00,at_risk,normal,0.649,2026-03-24T06:00:00+08:00
PP-0001672,WH-02,MAT-0040,11112,2025-10-20T21:00:00+08:00,2025-10-22T01:00:00+08:00,completed,high,0.9445,2025-10-22T07:00:00+08:00
PP-0001673,WH-04,MAT-0015,19363,2025-06-28T11:00:00+08:00,2025-07-03T08:00:00+08:00,completed,urgent,0.9182,2025-06-28T16:00:00+08:00
PP-0001674,WH-02,MAT-0196,3310,2026-06-10T21:00:00+08:00,2026-06-14T13:00:00+08:00,released,normal,0.8666,2026-06-12T21:00:00+08:00
PP-0001675,WH-04,MAT-0176,3682,2026-03-03T00:00:00+08:00,2026-03-04T16:00:00+08:00,released,high,0.8003,2026-03-04T19:00:00+08:00
PP-0001676,WH-04,MAT-0145,15844,2025-08-11T06:00:00+08:00,2025-08-14T23:00:00+08:00,planned,normal,0.9298,2025-08-12T11:00:00+08:00
PP-0001677,WH-04,MAT-0164,16938,2025-06-29T19:00:00+08:00,2025-07-03T03:00:00+08:00,completed,urgent,0.8083,2025-07-01T04:00:00+08:00
PP-0001678,WH-02,MAT-0037,12598,2025-06-16T04:00:00+08:00,2025-06-19T15:00:00+08:00,at_risk,urgent,0.5665,2025-06-17T04:00:00+08:00
PP-0001679,WH-04,MAT-0033,11269,2026-07-10T00:00:00+08:00,2026-07-14T07:00:00+08:00,planned,high,0.73,2026-06-15T08:00:00+08:00
PP-0001680,WH-02,MAT-0216,10137,2026-03-18T19:00:00+08:00,2026-03-23T07:00:00+08:00,completed,urgent,0.8977,2026-03-18T23:00:00+08:00
PP-0001681,WH-02,MAT-0037,4739,2025-11-18T00:00:00+08:00,2025-11-21T10:00:00+08:00,planned,high,0.6747,2025-11-18T00:00:00+08:00
PP-0001682,WH-02,MAT-0139,18761,2026-02-10T03:00:00+08:00,2026-02-13T10:00:00+08:00,released,high,0.9489,2026-02-10T21:00:00+08:00
PP-0001683,WH-04,MAT-0067,5126,2025-12-13T21:00:00+08:00,2025-12-18T11:00:00+08:00,at_risk,normal,0.8795,2025-12-14T16:00:00+08:00
PP-0001684,WH-02,MAT-0152,1564,2025-08-12T01:00:00+08:00,2025-08-12T14:00:00+08:00,planned,normal,0.8964,2025-08-13T14:00:00+08:00
PP-0001685,WH-04,MAT-0153,7808,2026-07-10T13:00:00+08:00,2026-07-11T07:00:00+08:00,released,normal,0.839,2026-06-15T08:00:00+08:00
PP-0001686,WH-04,MAT-0204,13749,2025-09-02T08:00:00+08:00,2025-09-04T01:00:00+08:00,at_risk,normal,0.966,2025-09-04T06:00:00+08:00
PP-0001687,WH-04,MAT-0028,14178,2025-09-13T00:00:00+08:00,2025-09-17T11:00:00+08:00,completed,normal,0.9718,2025-09-14T15:00:00+08:00
PP-0001688,WH-04,MAT-0111,13613,2026-02-13T00:00:00+08:00,2026-02-14T12:00:00+08:00,completed,high,0.9802,2026-02-14T15:00:00+08:00
PP-0001689,WH-04,MAT-0183,1740,2025-10-16T00:00:00+08:00,2025-10-20T14:00:00+08:00,completed,high,0.9596,2025-10-17T10:00:00+08:00
PP-0001690,WH-04,MAT-0187,11028,2025-11-02T07:00:00+08:00,2025-11-03T16:00:00+08:00,planned,high,0.8029,2025-11-04T01:00:00+08:00
PP-0001691,WH-04,MAT-0105,6055,2026-06-21T05:00:00+08:00,2026-06-25T14:00:00+08:00,released,high,0.8153,2026-06-15T08:00:00+08:00
PP-0001692,WH-04,MAT-0179,2690,2026-04-23T18:00:00+08:00,2026-04-28T04:00:00+08:00,released,urgent,0.9823,2026-04-24T05:00:00+08:00
PP-0001693,WH-04,MAT-0037,16940,2025-10-06T18:00:00+08:00,2025-10-11T10:00:00+08:00,paused,normal,0.8584,2025-10-08T17:00:00+08:00
PP-0001694,WH-04,MAT-0198,13342,2025-11-03T14:00:00+08:00,2025-11-05T08:00:00+08:00,planned,high,0.9328,2025-11-03T17:00:00+08:00
PP-0001695,WH-04,MAT-0186,13788,2026-02-06T10:00:00+08:00,2026-02-11T09:00:00+08:00,completed,high,0.9705,2026-02-08T04:00:00+08:00
PP-0001696,WH-02,MAT-0056,7464,2026-01-08T20:00:00+08:00,2026-01-09T21:00:00+08:00,completed,high,0.8524,2026-01-10T16:00:00+08:00
PP-0001697,WH-04,MAT-0069,12044,2026-07-16T06:00:00+08:00,2026-07-20T05:00:00+08:00,at_risk,normal,0.6238,2026-06-15T08:00:00+08:00
PP-0001698,WH-02,MAT-0042,1646,2025-12-10T00:00:00+08:00,2025-12-11T19:00:00+08:00,completed,high,0.9817,2025-12-11T21:00:00+08:00
PP-0001699,WH-04,MAT-0199,13328,2025-11-21T14:00:00+08:00,2025-11-23T19:00:00+08:00,completed,normal,0.9997,2025-11-21T17:00:00+08:00
PP-0001700,WH-02,MAT-0065,17717,2026-02-04T09:00:00+08:00,2026-02-07T18:00:00+08:00,completed,normal,0.8274,2026-02-04T16:00:00+08:00
PP-0001701,WH-04,MAT-0002,16410,2026-03-16T02:00:00+08:00,2026-03-20T01:00:00+08:00,completed,high,0.6053,2026-03-16T18:00:00+08:00
PP-0001702,WH-04,MAT-0204,2772,2026-04-10T04:00:00+08:00,2026-04-13T18:00:00+08:00,completed,normal,0.5685,2026-04-10T22:00:00+08:00
PP-0001703,WH-02,MAT-0026,13143,2026-05-05T01:00:00+08:00,2026-05-09T18:00:00+08:00,completed,urgent,0.9278,2026-05-05T14:00:00+08:00
PP-0001704,WH-02,MAT-0129,17887,2026-02-24T10:00:00+08:00,2026-02-27T22:00:00+08:00,at_risk,high,0.84,2026-02-25T06:00:00+08:00
PP-0001705,WH-04,MAT-0034,9238,2026-03-24T00:00:00+08:00,2026-03-26T17:00:00+08:00,completed,normal,0.7797,2026-03-25T02:00:00+08:00
PP-0001706,WH-02,MAT-0126,7791,2026-02-04T02:00:00+08:00,2026-02-07T02:00:00+08:00,at_risk,normal,0.8934,2026-02-04T23:00:00+08:00
PP-0001707,WH-04,MAT-0226,3765,2026-04-26T18:00:00+08:00,2026-04-27T07:00:00+08:00,completed,normal,0.767,2026-04-27T05:00:00+08:00
PP-0001708,WH-02,MAT-0134,225,2025-07-04T12:00:00+08:00,2025-07-08T19:00:00+08:00,released,high,0.6572,2025-07-05T08:00:00+08:00
PP-0001709,WH-04,MAT-0202,10671,2025-08-18T17:00:00+08:00,2025-08-22T12:00:00+08:00,planned,normal,0.94,2025-08-20T15:00:00+08:00
PP-0001710,WH-04,MAT-0185,18782,2026-06-21T06:00:00+08:00,2026-06-21T23:00:00+08:00,completed,high,0.8074,2026-06-15T08:00:00+08:00
PP-0001711,WH-04,MAT-0091,12052,2025-08-10T05:00:00+08:00,2025-08-11T05:00:00+08:00,completed,normal,0.8614,2025-08-11T15:00:00+08:00
PP-0001712,WH-02,MAT-0070,9969,2026-07-11T13:00:00+08:00,2026-07-14T08:00:00+08:00,completed,normal,0.7363,2026-06-15T08:00:00+08:00
PP-0001713,WH-02,MAT-0077,2266,2025-10-25T22:00:00+08:00,2025-10-29T07:00:00+08:00,completed,normal,0.6575,2025-10-26T04:00:00+08:00
PP-0001714,WH-02,MAT-0083,1700,2026-07-17T15:00:00+08:00,2026-07-22T03:00:00+08:00,released,normal,0.9739,2026-06-15T08:00:00+08:00
PP-0001715,WH-02,MAT-0203,4833,2026-01-13T10:00:00+08:00,2026-01-13T20:00:00+08:00,released,normal,0.8759,2026-01-15T05:00:00+08:00
PP-0001716,WH-04,MAT-0015,10381,2026-03-17T13:00:00+08:00,2026-03-18T14:00:00+08:00,completed,normal,0.7225,2026-03-18T03:00:00+08:00
PP-0001717,WH-02,MAT-0076,16716,2026-06-09T07:00:00+08:00,2026-06-13T04:00:00+08:00,released,normal,0.9848,2026-06-09T22:00:00+08:00
PP-0001718,WH-02,MAT-0203,18786,2026-03-10T17:00:00+08:00,2026-03-11T01:00:00+08:00,completed,urgent,0.8587,2026-03-12T07:00:00+08:00
PP-0001719,WH-04,MAT-0234,1592,2026-06-22T21:00:00+08:00,2026-06-24T07:00:00+08:00,paused,normal,0.898,2026-06-15T08:00:00+08:00
PP-0001720,WH-04,MAT-0025,4414,2025-08-15T06:00:00+08:00,2025-08-19T16:00:00+08:00,released,normal,0.9297,2025-08-16T03:00:00+08:00
PP-0001721,WH-04,MAT-0086,12775,2025-11-27T14:00:00+08:00,2025-11-29T05:00:00+08:00,completed,high,0.6725,2025-11-27T15:00:00+08:00
PP-0001722,WH-02,MAT-0112,15608,2026-04-13T12:00:00+08:00,2026-04-15T02:00:00+08:00,released,normal,0.6574,2026-04-15T04:00:00+08:00
PP-0001723,WH-04,MAT-0073,19946,2025-08-01T12:00:00+08:00,2025-08-04T10:00:00+08:00,at_risk,normal,0.6463,2025-08-02T23:00:00+08:00
PP-0001724,WH-04,MAT-0160,11522,2025-07-18T02:00:00+08:00,2025-07-22T13:00:00+08:00,planned,normal,0.7471,2025-07-19T20:00:00+08:00
PP-0001725,WH-04,MAT-0079,14630,2025-11-07T01:00:00+08:00,2025-11-10T09:00:00+08:00,released,normal,0.6751,2025-11-07T18:00:00+08:00
PP-0001726,WH-02,MAT-0152,3984,2025-12-28T19:00:00+08:00,2025-12-31T17:00:00+08:00,released,normal,0.8805,2025-12-29T05:00:00+08:00
PP-0001727,WH-02,MAT-0122,7896,2026-01-19T03:00:00+08:00,2026-01-23T12:00:00+08:00,completed,normal,0.6712,2026-01-19T11:00:00+08:00
PP-0001728,WH-04,MAT-0135,11091,2026-02-20T10:00:00+08:00,2026-02-20T21:00:00+08:00,completed,high,0.9766,2026-02-21T20:00:00+08:00
PP-0001729,WH-02,MAT-0213,1245,2025-07-22T16:00:00+08:00,2025-07-26T04:00:00+08:00,released,normal,0.6983,2025-07-22T22:00:00+08:00
PP-0001730,WH-04,MAT-0039,13581,2025-11-27T07:00:00+08:00,2025-11-28T07:00:00+08:00,completed,normal,0.5665,2025-11-27T17:00:00+08:00
PP-0001731,WH-02,MAT-0195,5903,2025-08-13T10:00:00+08:00,2025-08-16T18:00:00+08:00,planned,normal,0.6503,2025-08-14T01:00:00+08:00
PP-0001732,WH-04,MAT-0113,6650,2025-09-12T08:00:00+08:00,2025-09-14T02:00:00+08:00,released,high,0.8727,2025-09-14T03:00:00+08:00
PP-0001733,WH-04,MAT-0175,12615,2026-05-20T22:00:00+08:00,2026-05-23T22:00:00+08:00,completed,normal,0.6485,2026-05-22T16:00:00+08:00
PP-0001734,WH-02,MAT-0067,8623,2025-10-30T02:00:00+08:00,2025-11-03T15:00:00+08:00,completed,normal,0.8974,2025-10-30T22:00:00+08:00
PP-0001735,WH-04,MAT-0097,7417,2026-03-08T01:00:00+08:00,2026-03-12T09:00:00+08:00,completed,normal,0.6982,2026-03-08T19:00:00+08:00
PP-0001736,WH-02,MAT-0020,18644,2025-08-12T23:00:00+08:00,2025-08-13T23:00:00+08:00,planned,normal,0.7088,2025-08-13T22:00:00+08:00
PP-0001737,WH-04,MAT-0110,6214,2025-09-06T01:00:00+08:00,2025-09-09T11:00:00+08:00,completed,normal,0.7262,2025-09-07T11:00:00+08:00
PP-0001738,WH-02,MAT-0036,7095,2025-07-09T21:00:00+08:00,2025-07-12T20:00:00+08:00,completed,high,0.7102,2025-07-10T03:00:00+08:00
PP-0001739,WH-04,MAT-0023,17349,2025-12-16T08:00:00+08:00,2025-12-20T15:00:00+08:00,completed,normal,0.9833,2025-12-17T01:00:00+08:00
PP-0001740,WH-02,MAT-0079,18515,2026-06-05T12:00:00+08:00,2026-06-06T14:00:00+08:00,planned,urgent,0.5681,2026-06-05T12:00:00+08:00
PP-0001741,WH-04,MAT-0049,409,2026-05-25T10:00:00+08:00,2026-05-26T08:00:00+08:00,released,high,0.9745,2026-05-26T06:00:00+08:00
PP-0001742,WH-04,MAT-0122,1016,2025-12-07T20:00:00+08:00,2025-12-10T22:00:00+08:00,completed,normal,0.8969,2025-12-09T04:00:00+08:00
PP-0001743,WH-02,MAT-0152,11738,2026-02-17T02:00:00+08:00,2026-02-17T17:00:00+08:00,completed,high,0.7013,2026-02-18T12:00:00+08:00
PP-0001744,WH-04,MAT-0002,13151,2025-12-20T13:00:00+08:00,2025-12-25T01:00:00+08:00,completed,normal,0.6672,2025-12-20T17:00:00+08:00
PP-0001745,WH-04,MAT-0023,10392,2026-02-03T23:00:00+08:00,2026-02-04T11:00:00+08:00,completed,normal,0.7457,2026-02-04T06:00:00+08:00
PP-0001746,WH-02,MAT-0062,768,2026-03-16T22:00:00+08:00,2026-03-19T19:00:00+08:00,completed,normal,0.5928,2026-03-17T18:00:00+08:00
PP-0001747,WH-04,MAT-0050,1556,2026-02-05T12:00:00+08:00,2026-02-09T18:00:00+08:00,planned,normal,0.9116,2026-02-06T11:00:00+08:00
PP-0001748,WH-02,MAT-0193,17228,2026-04-04T12:00:00+08:00,2026-04-07T11:00:00+08:00,planned,normal,0.7446,2026-04-04T13:00:00+08:00
PP-0001749,WH-02,MAT-0049,2972,2025-09-13T21:00:00+08:00,2025-09-16T13:00:00+08:00,at_risk,normal,0.9794,2025-09-15T04:00:00+08:00
PP-0001750,WH-02,MAT-0072,543,2026-02-25T10:00:00+08:00,2026-03-02T08:00:00+08:00,completed,normal,0.5739,2026-02-27T02:00:00+08:00
PP-0001751,WH-04,MAT-0192,1194,2026-05-08T05:00:00+08:00,2026-05-12T12:00:00+08:00,released,normal,0.7857,2026-05-09T02:00:00+08:00
PP-0001752,WH-04,MAT-0145,10140,2025-06-19T18:00:00+08:00,2025-06-22T04:00:00+08:00,planned,high,0.9058,2025-06-20T01:00:00+08:00
PP-0001753,WH-04,MAT-0078,3603,2026-04-02T21:00:00+08:00,2026-04-05T07:00:00+08:00,completed,normal,0.8456,2026-04-03T02:00:00+08:00
PP-0001754,WH-04,MAT-0019,16409,2026-05-12T13:00:00+08:00,2026-05-16T08:00:00+08:00,planned,normal,0.953,2026-05-13T13:00:00+08:00
PP-0001755,WH-04,MAT-0082,14971,2025-11-27T04:00:00+08:00,2025-11-30T19:00:00+08:00,released,high,0.6436,2025-11-28T11:00:00+08:00
PP-0001756,WH-02,MAT-0069,19368,2026-06-13T20:00:00+08:00,2026-06-17T06:00:00+08:00,completed,normal,0.8434,2026-06-13T21:00:00+08:00
PP-0001757,WH-04,MAT-0032,19988,2026-02-02T14:00:00+08:00,2026-02-03T21:00:00+08:00,at_risk,normal,0.581,2026-02-04T11:00:00+08:00
PP-0001758,WH-04,MAT-0051,2438,2025-12-10T15:00:00+08:00,2025-12-15T13:00:00+08:00,planned,urgent,0.9422,2025-12-12T11:00:00+08:00
PP-0001759,WH-04,MAT-0210,15152,2026-04-19T13:00:00+08:00,2026-04-23T17:00:00+08:00,planned,normal,0.6206,2026-04-20T09:00:00+08:00
PP-0001760,WH-02,MAT-0167,16057,2026-02-26T14:00:00+08:00,2026-03-01T00:00:00+08:00,released,normal,0.5531,2026-02-27T07:00:00+08:00
PP-0001761,WH-04,MAT-0217,7256,2026-06-20T18:00:00+08:00,2026-06-25T09:00:00+08:00,completed,normal,0.7221,2026-06-15T08:00:00+08:00
PP-0001762,WH-02,MAT-0003,5473,2026-06-05T01:00:00+08:00,2026-06-08T14:00:00+08:00,at_risk,high,0.7591,2026-06-05T02:00:00+08:00
PP-0001763,WH-04,MAT-0096,6544,2025-11-14T04:00:00+08:00,2025-11-19T02:00:00+08:00,completed,urgent,0.5701,2025-11-15T18:00:00+08:00
PP-0001764,WH-02,MAT-0044,1315,2026-06-16T02:00:00+08:00,2026-06-18T08:00:00+08:00,released,normal,0.6738,2026-06-15T08:00:00+08:00
PP-0001765,WH-02,MAT-0165,12762,2026-01-31T08:00:00+08:00,2026-02-04T00:00:00+08:00,at_risk,normal,0.7159,2026-02-01T14:00:00+08:00
PP-0001766,WH-02,MAT-0063,1177,2026-01-06T10:00:00+08:00,2026-01-07T07:00:00+08:00,released,urgent,0.8147,2026-01-06T19:00:00+08:00
PP-0001767,WH-04,MAT-0214,7010,2026-01-07T04:00:00+08:00,2026-01-09T02:00:00+08:00,at_risk,normal,0.987,2026-01-09T02:00:00+08:00
PP-0001768,WH-04,MAT-0055,8757,2026-07-07T09:00:00+08:00,2026-07-08T12:00:00+08:00,released,normal,0.6449,2026-06-15T08:00:00+08:00
PP-0001769,WH-04,MAT-0172,4668,2025-06-27T10:00:00+08:00,2025-07-01T15:00:00+08:00,completed,high,0.844,2025-06-28T21:00:00+08:00
PP-0001770,WH-04,MAT-0182,3053,2026-07-08T21:00:00+08:00,2026-07-11T08:00:00+08:00,released,high,0.8937,2026-06-15T08:00:00+08:00
PP-0001771,WH-04,MAT-0197,19463,2026-04-25T12:00:00+08:00,2026-04-29T21:00:00+08:00,completed,high,0.5992,2026-04-25T16:00:00+08:00
PP-0001772,WH-04,MAT-0063,9889,2026-05-07T20:00:00+08:00,2026-05-10T21:00:00+08:00,planned,high,0.6585,2026-05-08T06:00:00+08:00
PP-0001773,WH-04,MAT-0037,336,2026-02-13T03:00:00+08:00,2026-02-13T23:00:00+08:00,at_risk,urgent,0.6654,2026-02-14T06:00:00+08:00
PP-0001774,WH-02,MAT-0129,11204,2025-08-17T11:00:00+08:00,2025-08-21T13:00:00+08:00,completed,normal,0.8413,2025-08-18T23:00:00+08:00
PP-0001775,WH-02,MAT-0128,11620,2026-02-07T03:00:00+08:00,2026-02-09T04:00:00+08:00,completed,high,0.7763,2026-02-07T08:00:00+08:00
PP-0001776,WH-02,MAT-0157,14170,2026-07-16T04:00:00+08:00,2026-07-20T01:00:00+08:00,planned,normal,0.563,2026-06-15T08:00:00+08:00
PP-0001777,WH-02,MAT-0108,15325,2025-10-05T01:00:00+08:00,2025-10-06T05:00:00+08:00,planned,normal,0.9984,2025-10-05T14:00:00+08:00
PP-0001778,WH-02,MAT-0192,6405,2025-10-13T06:00:00+08:00,2025-10-15T03:00:00+08:00,completed,high,0.7218,2025-10-14T01:00:00+08:00
PP-0001779,WH-04,MAT-0145,8157,2026-07-01T01:00:00+08:00,2026-07-05T05:00:00+08:00,released,normal,0.8662,2026-06-15T08:00:00+08:00
PP-0001780,WH-02,MAT-0096,13846,2026-03-04T04:00:00+08:00,2026-03-04T22:00:00+08:00,released,urgent,0.8037,2026-03-06T02:00:00+08:00
PP-0001781,WH-02,MAT-0206,8633,2026-02-24T03:00:00+08:00,2026-02-24T18:00:00+08:00,at_risk,normal,0.9966,2026-02-25T05:00:00+08:00
PP-0001782,WH-04,MAT-0034,11378,2026-04-09T05:00:00+08:00,2026-04-12T21:00:00+08:00,completed,normal,0.6554,2026-04-10T18:00:00+08:00
PP-0001783,WH-02,MAT-0232,2724,2026-07-09T00:00:00+08:00,2026-07-10T22:00:00+08:00,released,normal,0.9249,2026-06-15T08:00:00+08:00
PP-0001784,WH-02,MAT-0209,5757,2025-07-19T22:00:00+08:00,2025-07-23T00:00:00+08:00,completed,normal,0.873,2025-07-21T05:00:00+08:00
PP-0001785,WH-02,MAT-0081,789,2026-06-26T23:00:00+08:00,2026-06-28T23:00:00+08:00,released,normal,0.9796,2026-06-15T08:00:00+08:00
PP-0001786,WH-04,MAT-0035,15158,2026-04-24T20:00:00+08:00,2026-04-29T00:00:00+08:00,at_risk,high,0.7751,2026-04-25T17:00:00+08:00
PP-0001787,WH-02,MAT-0044,9392,2025-07-01T03:00:00+08:00,2025-07-01T15:00:00+08:00,completed,high,0.6161,2025-07-01T09:00:00+08:00
PP-0001788,WH-02,MAT-0176,483,2026-07-03T05:00:00+08:00,2026-07-07T13:00:00+08:00,at_risk,high,0.567,2026-06-15T08:00:00+08:00
PP-0001789,WH-02,MAT-0121,2795,2026-02-11T14:00:00+08:00,2026-02-14T17:00:00+08:00,released,normal,0.5743,2026-02-13T08:00:00+08:00
