inventory_id,material_id,warehouse_id,on_hand_qty,allocated_qty,available_qty,in_transit_qty,quality_hold_qty,safety_stock_qty,reorder_point_qty,average_unit_cost,last_counted_at,updated_at
INV-0221-06,MAT-0221,WH-06,20,3,17,50,0,87,118,243.1,2026-06-15T08:00:00+08:00,2026-06-15T06:25:00+08:00
INV-0222-01,MAT-0222,WH-01,127,8,119,44,3,54,72,491.59,2026-05-21T08:00:00+08:00,2026-06-15T07:30:00+08:00
INV-0222-02,MAT-0222,WH-02,49,5,44,18,0,54,72,491.59,2026-05-22T08:00:00+08:00,2026-06-15T07:58:00+08:00
INV-0222-03,MAT-0222,WH-03,66,4,62,18,1,54,72,491.59,2026-05-24T08:00:00+08:00,2026-06-15T05:57:00+08:00
INV-0222-04,MAT-0222,WH-04,44,9,35,32,1,54,72,491.59,2026-05-31T08:00:00+08:00,2026-06-15T05:49:00+08:00
INV-0222-05,MAT-0222,WH-05,16,1,15,44,0,54,72,491.59,2026-06-13T08:00:00+08:00,2026-06-15T07:41:00+08:00
INV-0222-06,MAT-0222,WH-06,127,35,92,18,0,54,72,491.59,2026-06-07T08:00:00+08:00,2026-06-15T05:14:00+08:00
INV-0223-01,MAT-0223,WH-01,205,32,173,270,3,231,311,512.87,2026-06-01T08:00:00+08:00,2026-06-15T05:42:00+08:00
INV-0223-02,MAT-0223,WH-02,464,147,317,204,4,231,311,512.87,2026-06-09T08:00:00+08:00,2026-06-15T06:23:00+08:00
INV-0223-03,MAT-0223,WH-03,471,25,446,31,14,231,311,512.87,2026-06-05T08:00:00+08:00,2026-06-15T05:45:00+08:00
INV-0223-04,MAT-0223,WH-04,316,34,282,216,12,231,311,512.87,2026-06-07T08:00:00+08:00,2026-06-15T07:18:00+08:00
INV-0223-05,MAT-0223,WH-05,169,39,130,207,2,231,311,512.87,2026-05-19T08:00:00+08:00,2026-06-15T07:45:00+08:00
INV-0223-06,MAT-0223,WH-06,478,56,422,275,16,231,311,512.87,2026-05-24T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0224-01,MAT-0224,WH-01,538,149,389,439,17,723,976,291.58,2026-05-29T08:00:00+08:00,2026-06-15T06:50:00+08:00
INV-0224-02,MAT-0224,WH-02,1196,97,1099,858,26,723,976,291.58,2026-06-07T08:00:00+08:00,2026-06-15T07:34:00+08:00
INV-0224-03,MAT-0224,WH-03,162,56,106,546,1,723,976,291.58,2026-06-01T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0224-04,MAT-0224,WH-04,681,27,654,506,5,723,976,291.58,2026-05-25T08:00:00+08:00,2026-06-15T06:58:00+08:00
INV-0224-05,MAT-0224,WH-05,1708,2,1706,253,45,723,976,291.58,2026-05-28T08:00:00+08:00,2026-06-15T07:02:00+08:00
INV-0224-06,MAT-0224,WH-06,1327,226,1101,32,4,723,976,291.58,2026-05-30T08:00:00+08:00,2026-06-15T07:11:00+08:00
INV-0225-01,MAT-0225,WH-01,1378,198,1180,1554,7,2436,3288,664.28,2026-06-09T08:00:00+08:00,2026-06-15T07:33:00+08:00
INV-0225-02,MAT-0225,WH-02,4456,593,3863,1025,100,2436,3288,664.28,2026-06-10T08:00:00+08:00,2026-06-15T07:04:00+08:00
INV-0225-03,MAT-0225,WH-03,1281,364,917,1250,16,2436,3288,664.28,2026-05-19T08:00:00+08:00,2026-06-15T06:07:00+08:00
INV-0225-04,MAT-0225,WH-04,4127,285,3842,8,74,2436,3288,664.28,2026-06-08T08:00:00+08:00,2026-06-15T05:51:00+08:00
INV-0225-05,MAT-0225,WH-05,974,326,648,153,5,2436,3288,664.28,2026-06-07T08:00:00+08:00,2026-06-15T05:12:00+08:00
INV-0225-06,MAT-0225,WH-06,1410,127,1283,848,35,2436,3288,664.28,2026-06-08T08:00:00+08:00,2026-06-15T06:51:00+08:00
INV-0226-01,MAT-0226,WH-01,560,65,495,382,15,433,585,280.22,2026-05-26T08:00:00+08:00,2026-06-15T06:34:00+08:00
INV-0226-02,MAT-0226,WH-02,397,0,397,320,2,433,585,280.22,2026-06-11T08:00:00+08:00,2026-06-15T05:23:00+08:00
INV-0226-03,MAT-0226,WH-03,523,66,457,465,10,433,585,280.22,2026-05-20T08:00:00+08:00,2026-06-15T06:38:00+08:00
INV-0226-04,MAT-0226,WH-04,346,63,283,401,1,433,585,280.22,2026-06-03T08:00:00+08:00,2026-06-15T05:04:00+08:00
INV-0226-05,MAT-0226,WH-05,395,137,258,201,5,433,585,280.22,2026-06-10T08:00:00+08:00,2026-06-15T05:37:00+08:00
INV-0226-06,MAT-0226,WH-06,200,5,195,114,6,433,585,280.22,2026-06-06T08:00:00+08:00,2026-06-15T06:07:00+08:00
INV-0227-01,MAT-0227,WH-01,415,68,347,326,10,725,979,750.29,2026-06-14T08:00:00+08:00,2026-06-15T05:10:00+08:00
INV-0227-02,MAT-0227,WH-02,1595,459,1136,779,38,725,979,750.29,2026-05-27T08:00:00+08:00,2026-06-15T05:04:00+08:00
INV-0227-03,MAT-0227,WH-03,518,140,378,599,5,725,979,750.29,2026-05-18T08:00:00+08:00,2026-06-15T07:35:00+08:00
INV-0227-04,MAT-0227,WH-04,397,115,282,810,1,725,979,750.29,2026-05-26T08:00:00+08:00,2026-06-15T05:01:00+08:00
INV-0227-05,MAT-0227,WH-05,1092,322,770,270,42,725,979,750.29,2026-05-29T08:00:00+08:00,2026-06-15T05:24:00+08:00
INV-0227-06,MAT-0227,WH-06,1202,8,1194,280,34,725,979,750.29,2026-06-05T08:00:00+08:00,2026-06-15T07:41:00+08:00
INV-0228-01,MAT-0228,WH-01,383,41,342,52,9,305,412,7.86,2026-05-22T08:00:00+08:00,2026-06-15T07:52:00+08:00
INV-0228-02,MAT-0228,WH-02,352,51,301,173,8,305,412,7.86,2026-06-09T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0228-03,MAT-0228,WH-03,446,48,398,322,0,305,412,7.86,2026-06-13T08:00:00+08:00,2026-06-15T06:54:00+08:00
INV-0228-04,MAT-0228,WH-04,629,194,435,247,24,305,412,7.86,2026-05-28T08:00:00+08:00,2026-06-15T07:20:00+08:00
INV-0228-05,MAT-0228,WH-05,579,124,455,214,8,305,412,7.86,2026-05-17T08:00:00+08:00,2026-06-15T07:05:00+08:00
INV-0228-06,MAT-0228,WH-06,539,51,488,200,17,305,412,7.86,2026-06-05T08:00:00+08:00,2026-06-15T07:11:00+08:00
INV-0229-01,MAT-0229,WH-01,277,18,259,773,3,861,1162,335.06,2026-06-03T08:00:00+08:00,2026-06-15T07:25:00+08:00
INV-0229-02,MAT-0229,WH-02,1837,288,1549,121,14,861,1162,335.06,2026-05-30T08:00:00+08:00,2026-06-15T06:22:00+08:00
INV-0229-03,MAT-0229,WH-03,533,91,442,600,14,861,1162,335.06,2026-06-11T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0229-04,MAT-0229,WH-04,667,217,450,641,12,861,1162,335.06,2026-05-23T08:00:00+08:00,2026-06-15T05:55:00+08:00
INV-0229-05,MAT-0229,WH-05,1370,213,1157,608,49,861,1162,335.06,2026-06-06T08:00:00+08:00,2026-06-15T07:39:00+08:00
INV-0229-06,MAT-0229,WH-06,470,96,374,419,10,861,1162,335.06,2026-05-22T08:00:00+08:00,2026-06-15T05:05:00+08:00
INV-0230-01,MAT-0230,WH-01,1155,381,774,257,4,560,757,890.27,2026-06-01T08:00:00+08:00,2026-06-15T07:37:00+08:00
INV-0230-02,MAT-0230,WH-02,1000,269,731,56,33,560,757,890.27,2026-06-08T08:00:00+08:00,2026-06-15T06:02:00+08:00
INV-0230-03,MAT-0230,WH-03,669,195,474,325,6,560,757,890.27,2026-05-18T08:00:00+08:00,2026-06-15T05:18:00+08:00
INV-0230-04,MAT-0230,WH-04,858,237,621,295,9,560,757,890.27,2026-05-22T08:00:00+08:00,2026-06-15T07:09:00+08:00
INV-0230-05,MAT-0230,WH-05,526,5,521,556,5,560,757,890.27,2026-06-10T08:00:00+08:00,2026-06-15T06:02:00+08:00
INV-0230-06,MAT-0230,WH-06,174,54,120,644,4,560,757,890.27,2026-06-14T08:00:00+08:00,2026-06-15T06:29:00+08:00
INV-0231-01,MAT-0231,WH-01,2687,882,1805,589,85,1267,1711,293.15,2026-06-07T08:00:00+08:00,2026-06-15T06:39:00+08:00
INV-0231-02,MAT-0231,WH-02,2721,182,2539,1010,52,1267,1711,293.15,2026-06-10T08:00:00+08:00,2026-06-15T05:11:00+08:00
INV-0231-03,MAT-0231,WH-03,554,68,486,1242,16,1267,1711,293.15,2026-05-22T08:00:00+08:00,2026-06-15T07:52:00+08:00
INV-0231-04,MAT-0231,WH-04,876,3,873,1401,5,1267,1711,293.15,2026-06-11T08:00:00+08:00,2026-06-15T06:10:00+08:00
INV-0231-05,MAT-0231,WH-05,2097,72,2025,752,25,1267,1711,293.15,2026-05-16T08:00:00+08:00,2026-06-15T06:41:00+08:00
INV-0231-06,MAT-0231,WH-06,1500,39,1461,153,58,1267,1711,293.15,2026-06-11T08:00:00+08:00,2026-06-15T05:32:00+08:00
INV-0232-01,MAT-0232,WH-01,87,3,84,42,0,40,54,840.75,2026-06-12T08:00:00+08:00,2026-06-15T05:34:00+08:00
INV-0232-02,MAT-0232,WH-02,80,24,56,8,2,40,54,840.75,2026-05-19T08:00:00+08:00,2026-06-15T06:32:00+08:00
INV-0232-03,MAT-0232,WH-03,32,9,23,43,0,40,54,840.75,2026-05-23T08:00:00+08:00,2026-06-15T05:35:00+08:00
INV-0232-04,MAT-0232,WH-04,68,3,65,10,1,40,54,840.75,2026-05-25T08:00:00+08:00,2026-06-15T05:18:00+08:00
INV-0232-05,MAT-0232,WH-05,84,17,67,9,2,40,54,840.75,2026-06-13T08:00:00+08:00,2026-06-15T05:23:00+08:00
INV-0232-06,MAT-0232,WH-06,21,7,14,35,0,40,54,840.75,2026-06-08T08:00:00+08:00,2026-06-15T05:40:00+08:00
INV-0233-01,MAT-0233,WH-01,643,150,493,323,12,680,918,27.04,2026-06-07T08:00:00+08:00,2026-06-15T07:54:00+08:00
INV-0233-02,MAT-0233,WH-02,1178,394,784,736,6,680,918,27.04,2026-05-19T08:00:00+08:00,2026-06-15T05:15:00+08:00
INV-0233-03,MAT-0233,WH-03,1509,223,1286,208,15,680,918,27.04,2026-05-26T08:00:00+08:00,2026-06-15T07:19:00+08:00
INV-0233-04,MAT-0233,WH-04,188,58,130,128,4,680,918,27.04,2026-06-08T08:00:00+08:00,2026-06-15T07:00:00+08:00
INV-0233-05,MAT-0233,WH-05,1315,92,1223,497,37,680,918,27.04,2026-05-28T08:00:00+08:00,2026-06-15T06:13:00+08:00
INV-0233-06,MAT-0233,WH-06,1488,146,1342,674,12,680,918,27.04,2026-05-25T08:00:00+08:00,2026-06-15T07:24:00+08:00
INV-0234-01,MAT-0234,WH-01,209,73,136,301,2,280,378,145.19,2026-05-30T08:00:00+08:00,2026-06-15T05:16:00+08:00
INV-0234-02,MAT-0234,WH-02,537,181,356,12,3,280,378,145.19,2026-06-01T08:00:00+08:00,2026-06-15T07:28:00+08:00
INV-0234-03,MAT-0234,WH-03,517,144,373,30,19,280,378,145.19,2026-06-02T08:00:00+08:00,2026-06-15T06:28:00+08:00
INV-0234-04,MAT-0234,WH-04,69,17,52,168,2,280,378,145.19,2026-05-18T08:00:00+08:00,2026-06-15T06:53:00+08:00
INV-0234-05,MAT-0234,WH-05,433,139,294,18,9,280,378,145.19,2026-05-24T08:00:00+08:00,2026-06-15T07:43:00+08:00
INV-0234-06,MAT-0234,WH-06,494,98,396,315,14,280,378,145.19,2026-06-12T08:00:00+08:00,2026-06-15T07:54:00+08:00
INV-0235-01,MAT-0235,WH-01,160,19,141,181,0,170,229,145.23,2026-05-26T08:00:00+08:00,2026-06-15T07:44:00+08:00
INV-0235-02,MAT-0235,WH-02,381,122,259,123,9,170,229,145.23,2026-05-26T08:00:00+08:00,2026-06-15T07:10:00+08:00
INV-0235-03,MAT-0235,WH-03,129,17,112,20,4,170,229,145.23,2026-05-24T08:00:00+08:00,2026-06-15T05:17:00+08:00
INV-0235-04,MAT-0235,WH-04,366,109,257,153,3,170,229,145.23,2026-05-25T08:00:00+08:00,2026-06-15T05:31:00+08:00
INV-0235-05,MAT-0235,WH-05,266,8,258,19,4,170,229,145.23,2026-06-02T08:00:00+08:00,2026-06-15T07:52:00+08:00
INV-0235-06,MAT-0235,WH-06,389,112,277,35,2,170,229,145.23,2026-05-31T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0236-01,MAT-0236,WH-01,501,163,338,161,4,366,494,515.16,2026-05-24T08:00:00+08:00,2026-06-15T07:16:00+08:00
INV-0236-02,MAT-0236,WH-02,607,161,446,118,16,366,494,515.16,2026-06-03T08:00:00+08:00,2026-06-15T06:07:00+08:00
INV-0236-03,MAT-0236,WH-03,182,38,144,259,3,366,494,515.16,2026-05-21T08:00:00+08:00,2026-06-15T07:07:00+08:00
INV-0236-04,MAT-0236,WH-04,439,27,412,436,2,366,494,515.16,2026-05-22T08:00:00+08:00,2026-06-15T06:54:00+08:00
INV-0236-05,MAT-0236,WH-05,182,42,140,244,3,366,494,515.16,2026-06-15T08:00:00+08:00,2026-06-15T05:28:00+08:00
INV-0236-06,MAT-0236,WH-06,125,34,91,302,0,366,494,515.16,2026-05-24T08:00:00+08:00,2026-06-15T06:41:00+08:00
INV-0237-01,MAT-0237,WH-01,88,6,82,36,0,37,50,44.55,2026-06-04T08:00:00+08:00,2026-06-15T07:33:00+08:00
INV-0237-02,MAT-0237,WH-02,46,6,40,32,1,37,50,44.55,2026-05-17T08:00:00+08:00,2026-06-15T06:50:00+08:00
INV-0237-03,MAT-0237,WH-03,82,4,78,25,2,37,50,44.55,2026-06-02T08:00:00+08:00,2026-06-15T05:15:00+08:00
INV-0237-04,MAT-0237,WH-04,52,8,44,34,0,37,50,44.55,2026-06-11T08:00:00+08:00,2026-06-15T06:00:00+08:00
INV-0237-05,MAT-0237,WH-05,89,0,89,13,1,37,50,44.55,2026-05-20T08:00:00+08:00,2026-06-15T05:25:00+08:00
INV-0237-06,MAT-0237,WH-06,31,2,29,5,0,37,50,44.55,2026-05-23T08:00:00+08:00,2026-06-15T05:40:00+08:00
INV-0238-01,MAT-0238,WH-01,1190,398,792,365,47,541,731,122.31,2026-06-13T08:00:00+08:00,2026-06-15T07:50:00+08:00
INV-0238-02,MAT-0238,WH-02,143,47,96,632,3,541,731,122.31,2026-06-02T08:00:00+08:00,2026-06-15T07:40:00+08:00
INV-0238-03,MAT-0238,WH-03,244,70,174,107,0,541,731,122.31,2026-06-07T08:00:00+08:00,2026-06-15T05:08:00+08:00
INV-0238-04,MAT-0238,WH-04,1101,167,934,443,7,541,731,122.31,2026-06-02T08:00:00+08:00,2026-06-15T07:15:00+08:00
INV-0238-05,MAT-0238,WH-05,180,9,171,422,1,541,731,122.31,2026-06-06T08:00:00+08:00,2026-06-15T06:42:00+08:00
INV-0238-06,MAT-0238,WH-06,421,130,291,308,6,541,731,122.31,2026-06-11T08:00:00+08:00,2026-06-15T07:57:00+08:00
INV-0239-01,MAT-0239,WH-01,1656,305,1351,329,28,793,1071,436.54,2026-05-17T08:00:00+08:00,2026-06-15T07:33:00+08:00
INV-0239-02,MAT-0239,WH-02,1578,439,1139,793,6,793,1071,436.54,2026-05-22T08:00:00+08:00,2026-06-15T07:31:00+08:00
INV-0239-03,MAT-0239,WH-03,1553,390,1163,627,45,793,1071,436.54,2026-06-11T08:00:00+08:00,2026-06-15T07:38:00+08:00
INV-0239-04,MAT-0239,WH-04,1389,248,1141,356,22,793,1071,436.54,2026-06-13T08:00:00+08:00,2026-06-15T06:07:00+08:00
INV-0239-05,MAT-0239,WH-05,939,135,804,488,26,793,1071,436.54,2026-05-22T08:00:00+08:00,2026-06-15T05:22:00+08:00
INV-0239-06,MAT-0239,WH-06,1547,385,1162,430,13,793,1071,436.54,2026-06-11T08:00:00+08:00,2026-06-15T07:30:00+08:00
INV-0240-01,MAT-0240,WH-01,169,51,118,512,6,690,931,109.3,2026-06-04T08:00:00+08:00,2026-06-15T07:35:00+08:00
INV-0240-02,MAT-0240,WH-02,1468,384,1084,165,32,690,931,109.3,2026-05-26T08:00:00+08:00,2026-06-15T05:00:00+08:00
INV-0240-03,MAT-0240,WH-03,584,42,542,480,9,690,931,109.3,2026-06-02T08:00:00+08:00,2026-06-15T05:09:00+08:00
INV-0240-04,MAT-0240,WH-04,1324,247,1077,397,4,690,931,109.3,2026-05-26T08:00:00+08:00,2026-06-15T07:11:00+08:00
INV-0240-05,MAT-0240,WH-05,269,37,232,182,0,690,931,109.3,2026-06-08T08:00:00+08:00,2026-06-15T06:47:00+08:00
INV-0240-06,MAT-0240,WH-06,1221,68,1153,553,38,690,931,109.3,2026-06-12T08:00:00+08:00,2026-06-15T06:19:00+08:00
