shipment_id,purchase_order_id,supplier_id,transport_mode,carrier,origin,destination_warehouse_id,planned_arrival_at,estimated_arrival_at,delay_hours,shipment_status,tracking_number,freight_cost,updated_at
SHP-0002272,PO-202604-001375,SUP-046,road,承运商15,杭州,WH-02,2026-05-01T20:28:00+08:00,2026-05-01T20:28:00+08:00,0,delivered,CG000000002272,52831.95,2026-06-14T17:34:00+08:00
SHP-0002273,PO-202512-001121,SUP-002,rail,承运商14,苏州,WH-03,2026-01-02T13:23:00+08:00,2026-01-05T13:23:00+08:00,72,in_transit,CG000000002273,65563.55,2026-06-15T06:21:00+08:00
SHP-0002274,PO-202508-000770,SUP-005,sea,承运商21,青岛,WH-05,2025-08-27T18:22:00+08:00,2025-08-27T18:22:00+08:00,0,delivered,CG000000002274,31573.9,2026-06-14T22:45:00+08:00
SHP-0002275,PO-202511-000094,SUP-060,sea,承运商19,成都,WH-01,2025-12-03T09:48:00+08:00,2025-12-06T09:48:00+08:00,72,delivered,CG000000002275,21003.43,2026-06-14T12:25:00+08:00
SHP-0002276,PO-202604-001313,SUP-029,air,承运商06,成都,WH-03,2026-04-10T14:52:00+08:00,2026-04-10T14:52:00+08:00,0,in_transit,CG000000002276,27022.06,2026-06-15T01:33:00+08:00
SHP-0002277,PO-202511-000341,SUP-017,sea,承运商22,成都,WH-06,2025-11-17T04:31:00+08:00,2025-11-19T04:31:00+08:00,48,blocked,CG000000002277,18201.32,2026-06-15T05:29:00+08:00
SHP-0002278,PO-202604-000962,SUP-027,road,承运商12,青岛,WH-06,2026-04-29T11:52:00+08:00,2026-04-29T11:52:00+08:00,0,in_transit,CG000000002278,56553.24,2026-06-15T01:57:00+08:00
SHP-0002279,PO-202603-000100,SUP-038,road,承运商09,杭州,WH-01,2026-04-07T15:52:00+08:00,2026-04-07T15:52:00+08:00,0,in_transit,CG000000002279,27375.87,2026-06-14T18:13:00+08:00
SHP-0002280,PO-202509-001400,SUP-020,rail,承运商13,宁波,WH-02,2025-10-02T16:55:00+08:00,2025-10-02T16:55:00+08:00,0,in_transit,CG000000002280,13625.66,2026-06-14T21:50:00+08:00
SHP-0002281,PO-202512-001369,SUP-032,air,承运商14,苏州,WH-03,2025-12-25T17:16:00+08:00,2025-12-25T17:16:00+08:00,0,customs_hold,CG000000002281,54644.68,2026-06-14T19:52:00+08:00
SHP-0002282,PO-202602-000493,SUP-033,air,承运商11,苏州,WH-02,2026-02-16T08:25:00+08:00,2026-02-16T08:25:00+08:00,0,delivered,CG000000002282,127714.32,2026-06-14T18:37:00+08:00
SHP-0002283,PO-202604-000654,SUP-024,air,承运商12,上海,WH-02,2026-04-20T17:43:00+08:00,2026-04-20T17:43:00+08:00,0,in_transit,CG000000002283,127940.52,2026-06-14T21:54:00+08:00
SHP-0002284,PO-202510-001421,SUP-018,road,承运商23,武汉,WH-02,2025-11-02T13:20:00+08:00,2025-11-02T19:20:00+08:00,6,delivered,CG000000002284,4147.0,2026-06-14T22:33:00+08:00
SHP-0002285,PO-202603-001489,SUP-048,rail,承运商14,东莞,WH-04,2026-03-24T00:45:00+08:00,2026-03-24T12:45:00+08:00,12,delayed,CG000000002285,45103.8,2026-06-15T07:34:00+08:00
SHP-0002286,PO-202509-001295,SUP-057,sea,承运商13,天津,WH-01,2025-09-18T23:59:00+08:00,2025-09-19T05:59:00+08:00,6,delivered,CG000000002286,59145.91,2026-06-15T01:19:00+08:00
SHP-0002287,PO-202606-001304,SUP-052,road,承运商13,宁波,WH-06,2026-06-12T02:14:00+08:00,2026-06-12T08:14:00+08:00,6,customs_hold,CG000000002287,32431.75,2026-06-14T23:32:00+08:00
SHP-0002288,PO-202603-001085,SUP-039,sea,承运商15,杭州,WH-06,2026-03-26T02:52:00+08:00,2026-03-26T02:52:00+08:00,0,delivered,CG000000002288,28557.4,2026-06-14T14:32:00+08:00
SHP-0002289,PO-202509-001514,SUP-052,rail,承运商05,武汉,WH-06,2025-09-14T19:46:00+08:00,2025-09-14T19:46:00+08:00,0,customs_hold,CG000000002289,22964.37,2026-06-15T02:09:00+08:00
SHP-0002290,PO-202507-000203,SUP-056,road,承运商05,武汉,WH-02,2025-07-06T00:21:00+08:00,2025-07-06T00:21:00+08:00,0,customs_hold,CG000000002290,5495.26,2026-06-14T11:30:00+08:00
SHP-0002291,PO-202605-000132,SUP-036,rail,承运商01,天津,WH-05,2026-05-14T19:12:00+08:00,2026-05-14T19:12:00+08:00,0,delivered,CG000000002291,18742.68,2026-06-14T23:24:00+08:00
SHP-0002292,PO-202510-000939,SUP-058,road,承运商19,武汉,WH-04,2025-10-19T07:07:00+08:00,2025-10-20T07:07:00+08:00,24,delayed,CG000000002292,66537.29,2026-06-14T18:20:00+08:00
SHP-0002293,PO-202606-001687,SUP-025,road,承运商07,上海,WH-05,2026-06-14T14:40:00+08:00,2026-06-14T14:40:00+08:00,0,in_transit,CG000000002293,13140.63,2026-06-14T08:03:00+08:00
SHP-0002294,PO-202603-001686,SUP-001,air,承运商08,苏州,WH-06,2026-04-01T00:17:00+08:00,2026-04-01T00:17:00+08:00,0,customs_hold,CG000000002294,37863.11,2026-06-14T12:39:00+08:00
SHP-0002295,PO-202604-000409,SUP-015,road,承运商09,苏州,WH-06,2026-04-26T13:10:00+08:00,2026-04-26T13:10:00+08:00,0,in_transit,CG000000002295,49416.41,2026-06-14T23:51:00+08:00
SHP-0002296,PO-202507-000066,SUP-035,road,承运商14,青岛,WH-02,2025-07-06T07:50:00+08:00,2025-07-06T07:50:00+08:00,0,delayed,CG000000002296,58607.9,2026-06-14T11:09:00+08:00
SHP-0002297,PO-202603-000098,SUP-030,sea,承运商24,成都,WH-06,2026-03-24T05:03:00+08:00,2026-03-24T05:03:00+08:00,0,in_transit,CG000000002297,26676.63,2026-06-14T10:39:00+08:00
SHP-0002298,PO-202511-001462,SUP-050,sea,承运商04,东莞,WH-02,2025-11-16T14:20:00+08:00,2025-11-17T14:20:00+08:00,24,delivered,CG000000002298,34473.48,2026-06-14T09:27:00+08:00
SHP-0002299,PO-202603-001392,SUP-016,sea,承运商04,成都,WH-05,2026-03-15T21:18:00+08:00,2026-03-15T21:18:00+08:00,0,delivered,CG000000002299,8171.97,2026-06-14T22:45:00+08:00
SHP-0002300,PO-202601-000938,SUP-038,road,承运商21,杭州,WH-05,2026-01-12T22:13:00+08:00,2026-01-12T22:13:00+08:00,0,delivered,CG000000002300,20589.06,2026-06-14T20:46:00+08:00
SHP-0002301,PO-202605-001201,SUP-010,road,承运商21,宁波,WH-02,2026-05-20T07:18:00+08:00,2026-05-20T07:18:00+08:00,0,delivered,CG000000002301,8276.79,2026-06-14T22:45:00+08:00
SHP-0002302,PO-202605-000519,SUP-006,road,承运商04,天津,WH-01,2026-05-13T02:50:00+08:00,2026-05-13T08:50:00+08:00,6,delayed,CG000000002302,54104.7,2026-06-15T04:47:00+08:00
SHP-0002303,PO-202509-000266,SUP-026,sea,承运商22,苏州,WH-02,2025-09-21T10:47:00+08:00,2025-09-21T22:47:00+08:00,12,in_transit,CG000000002303,13811.6,2026-06-14T18:21:00+08:00
SHP-0002304,PO-202603-000441,SUP-016,air,承运商15,宁波,WH-05,2026-03-19T12:40:00+08:00,2026-03-19T12:40:00+08:00,0,in_transit,CG000000002304,93375.61,2026-06-15T07:35:00+08:00
SHP-0002305,PO-202506-000736,SUP-034,rail,承运商04,上海,WH-03,2025-06-23T13:28:00+08:00,2025-06-23T13:28:00+08:00,0,delayed,CG000000002305,5008.73,2026-06-14T15:23:00+08:00
SHP-0002306,PO-202508-000874,SUP-058,sea,承运商08,杭州,WH-01,2025-08-23T16:21:00+08:00,2025-08-26T16:21:00+08:00,72,delivered,CG000000002306,57382.47,2026-06-15T05:15:00+08:00
SHP-0002307,PO-202507-001517,SUP-057,sea,承运商01,成都,WH-01,2025-07-15T01:44:00+08:00,2025-07-16T01:44:00+08:00,24,in_transit,CG000000002307,12670.13,2026-06-14T21:48:00+08:00
SHP-0002308,PO-202602-001632,SUP-028,road,承运商10,成都,WH-01,2026-02-25T06:21:00+08:00,2026-02-25T06:21:00+08:00,0,delayed,CG000000002308,47884.84,2026-06-15T05:18:00+08:00
SHP-0002309,PO-202507-001615,SUP-034,road,承运商17,杭州,WH-02,2025-07-25T05:27:00+08:00,2025-07-25T05:27:00+08:00,0,delivered,CG000000002309,49716.8,2026-06-15T01:05:00+08:00
SHP-0002310,PO-202601-000183,SUP-023,road,承运商14,东莞,WH-06,2026-01-12T21:03:00+08:00,2026-01-13T21:03:00+08:00,24,delivered,CG000000002310,39614.29,2026-06-14T21:27:00+08:00
SHP-0002311,PO-202601-001502,SUP-003,rail,承运商06,成都,WH-03,2026-01-31T07:10:00+08:00,2026-02-02T07:10:00+08:00,48,delivered,CG000000002311,13293.95,2026-06-14T12:10:00+08:00
SHP-0002312,PO-202604-001195,SUP-009,rail,承运商04,青岛,WH-03,2026-04-30T18:07:00+08:00,2026-05-02T18:07:00+08:00,48,delayed,CG000000002312,7266.81,2026-06-14T08:53:00+08:00
SHP-0002313,PO-202509-001273,SUP-033,sea,承运商06,宁波,WH-06,2025-09-05T23:11:00+08:00,2025-09-05T23:11:00+08:00,0,in_transit,CG000000002313,28162.83,2026-06-15T05:44:00+08:00
SHP-0002314,PO-202509-001119,SUP-045,sea,承运商24,青岛,WH-03,2025-09-21T14:34:00+08:00,2025-09-22T02:34:00+08:00,12,delivered,CG000000002314,18953.49,2026-06-14T18:31:00+08:00
SHP-0002315,PO-202511-001650,SUP-012,rail,承运商23,上海,WH-04,2025-11-27T16:09:00+08:00,2025-11-27T16:09:00+08:00,0,delayed,CG000000002315,51435.56,2026-06-14T21:55:00+08:00
SHP-0002316,PO-202509-001353,SUP-026,rail,承运商18,成都,WH-03,2025-09-12T09:12:00+08:00,2025-09-12T09:12:00+08:00,0,delivered,CG000000002316,39498.68,2026-06-14T10:29:00+08:00
SHP-0002317,PO-202510-000045,SUP-036,sea,承运商03,宁波,WH-04,2025-10-12T11:04:00+08:00,2025-10-12T11:04:00+08:00,0,in_transit,CG000000002317,9901.09,2026-06-14T16:12:00+08:00
SHP-0002318,PO-202606-000314,SUP-041,air,承运商08,天津,WH-02,2026-06-13T19:54:00+08:00,2026-06-14T07:54:00+08:00,12,delivered,CG000000002318,161159.47,2026-06-14T10:28:00+08:00
SHP-0002319,PO-202509-000058,SUP-045,sea,承运商20,宁波,WH-02,2025-09-28T04:17:00+08:00,2025-09-28T04:17:00+08:00,0,delivered,CG000000002319,61757.23,2026-06-14T09:55:00+08:00
SHP-0002320,PO-202604-001014,SUP-046,air,承运商04,东莞,WH-04,2026-04-20T11:36:00+08:00,2026-04-20T11:36:00+08:00,0,delivered,CG000000002320,143656.1,2026-06-14T18:23:00+08:00
SHP-0002321,PO-202508-001598,SUP-051,road,承运商01,合肥,WH-02,2025-09-01T16:58:00+08:00,2025-09-01T16:58:00+08:00,0,delivered,CG000000002321,8414.84,2026-06-15T01:22:00+08:00
SHP-0002322,PO-202512-001624,SUP-005,air,承运商23,天津,WH-04,2025-12-15T11:09:00+08:00,2025-12-15T17:09:00+08:00,6,delivered,CG000000002322,98180.59,2026-06-15T01:03:00+08:00
SHP-0002323,PO-202605-001203,SUP-020,road,承运商22,上海,WH-04,2026-06-05T22:30:00+08:00,2026-06-05T22:30:00+08:00,0,delivered,CG000000002323,44276.38,2026-06-14T20:37:00+08:00
SHP-0002324,PO-202604-001166,SUP-051,sea,承运商08,青岛,WH-02,2026-05-01T23:34:00+08:00,2026-05-01T23:34:00+08:00,0,in_transit,CG000000002324,15704.06,2026-06-15T04:21:00+08:00
SHP-0002325,PO-202605-000890,SUP-056,air,承运商05,上海,WH-02,2026-05-30T18:32:00+08:00,2026-05-31T06:32:00+08:00,12,in_transit,CG000000002325,163137.14,2026-06-15T06:24:00+08:00
SHP-0002326,PO-202512-001171,SUP-042,road,承运商03,天津,WH-03,2025-12-11T14:57:00+08:00,2025-12-11T14:57:00+08:00,0,delivered,CG000000002326,21070.03,2026-06-14T18:00:00+08:00
SHP-0002327,PO-202606-000314,SUP-041,sea,承运商21,上海,WH-03,2026-06-13T19:54:00+08:00,2026-06-16T19:54:00+08:00,72,in_transit,CG000000002327,16564.84,2026-06-14T09:08:00+08:00
SHP-0002328,PO-202512-000918,SUP-046,air,承运商10,武汉,WH-01,2025-12-08T17:47:00+08:00,2025-12-08T17:47:00+08:00,0,delivered,CG000000002328,117722.97,2026-06-14T08:27:00+08:00
SHP-0002329,PO-202509-001694,SUP-046,sea,承运商02,合肥,WH-02,2025-09-20T03:19:00+08:00,2025-09-22T03:19:00+08:00,48,delayed,CG000000002329,46525.4,2026-06-14T14:03:00+08:00
SHP-0002330,PO-202602-000444,SUP-019,sea,承运商12,杭州,WH-05,2026-02-27T16:35:00+08:00,2026-02-27T16:35:00+08:00,0,delivered,CG000000002330,54314.91,2026-06-15T05:20:00+08:00
SHP-0002331,PO-202604-000962,SUP-027,rail,承运商01,苏州,WH-02,2026-04-29T11:52:00+08:00,2026-04-29T11:52:00+08:00,0,delivered,CG000000002331,64624.17,2026-06-14T18:46:00+08:00
SHP-0002332,PO-202508-001617,SUP-032,sea,承运商13,杭州,WH-01,2025-08-15T11:56:00+08:00,2025-08-15T11:56:00+08:00,0,in_transit,CG000000002332,3518.5,2026-06-15T05:43:00+08:00
SHP-0002333,PO-202605-001203,SUP-020,road,承运商06,青岛,WH-03,2026-06-05T22:30:00+08:00,2026-06-07T22:30:00+08:00,48,in_transit,CG000000002333,67324.13,2026-06-15T07:43:00+08:00
SHP-0002334,PO-202509-000199,SUP-015,sea,承运商24,东莞,WH-02,2025-09-10T23:15:00+08:00,2025-09-11T05:15:00+08:00,6,delivered,CG000000002334,24128.45,2026-06-15T01:42:00+08:00
SHP-0002335,PO-202510-000528,SUP-027,road,承运商21,宁波,WH-01,2025-10-12T17:22:00+08:00,2025-10-13T17:22:00+08:00,24,delivered,CG000000002335,35894.57,2026-06-14T15:54:00+08:00
SHP-0002336,PO-202510-001441,SUP-012,road,承运商03,天津,WH-05,2025-11-03T05:12:00+08:00,2025-11-03T05:12:00+08:00,0,delivered,CG000000002336,9298.2,2026-06-15T00:50:00+08:00
SHP-0002337,PO-202509-000343,SUP-002,rail,承运商14,天津,WH-04,2025-09-24T13:45:00+08:00,2025-09-24T13:45:00+08:00,0,delivered,CG000000002337,22434.39,2026-06-14T20:38:00+08:00
SHP-0002338,PO-202511-000915,SUP-008,rail,承运商24,宁波,WH-01,2025-11-26T20:43:00+08:00,2025-11-26T20:43:00+08:00,0,in_transit,CG000000002338,37799.2,2026-06-14T13:11:00+08:00
SHP-0002339,PO-202508-000156,SUP-035,sea,承运商17,武汉,WH-03,2025-08-17T14:25:00+08:00,2025-08-18T14:25:00+08:00,24,in_transit,CG000000002339,55814.91,2026-06-14T13:08:00+08:00
SHP-0002340,PO-202507-001474,SUP-012,road,承运商20,青岛,WH-06,2025-07-23T00:12:00+08:00,2025-07-24T00:12:00+08:00,24,in_transit,CG000000002340,60658.61,2026-06-14T16:48:00+08:00
SHP-0002341,PO-202605-000546,SUP-019,air,承运商18,杭州,WH-03,2026-05-10T15:38:00+08:00,2026-05-10T15:38:00+08:00,0,blocked,CG000000002341,155039.06,2026-06-14T23:51:00+08:00
SHP-0002342,PO-202507-000373,SUP-012,road,承运商13,青岛,WH-06,2025-08-01T15:34:00+08:00,2025-08-01T21:34:00+08:00,6,customs_hold,CG000000002342,61939.64,2026-06-14T11:32:00+08:00
SHP-0002343,PO-202511-000026,SUP-037,rail,承运商09,武汉,WH-01,2025-11-17T11:30:00+08:00,2025-11-17T23:30:00+08:00,12,delivered,CG000000002343,33994.19,2026-06-15T01:08:00+08:00
SHP-0002344,PO-202507-001054,SUP-036,road,承运商07,上海,WH-01,2025-07-18T15:05:00+08:00,2025-07-18T15:05:00+08:00,0,delivered,CG000000002344,38748.12,2026-06-14T12:55:00+08:00
SHP-0002345,PO-202604-001586,SUP-041,road,承运商03,东莞,WH-03,2026-05-02T12:28:00+08:00,2026-05-03T00:28:00+08:00,12,blocked,CG000000002345,30589.63,2026-06-14T21:18:00+08:00
SHP-0002346,PO-202511-001302,SUP-047,sea,承运商01,上海,WH-05,2025-11-23T02:10:00+08:00,2025-11-23T02:10:00+08:00,0,in_transit,CG000000002346,40878.11,2026-06-15T02:31:00+08:00
SHP-0002347,PO-202605-001621,SUP-030,road,承运商10,天津,WH-03,2026-05-17T10:21:00+08:00,2026-05-17T16:21:00+08:00,6,customs_hold,CG000000002347,67710.59,2026-06-15T03:52:00+08:00
SHP-0002348,PO-202604-000732,SUP-026,rail,承运商15,杭州,WH-01,2026-04-15T21:26:00+08:00,2026-04-15T21:26:00+08:00,0,delivered,CG000000002348,61698.99,2026-06-15T00:37:00+08:00
SHP-0002349,PO-202511-001115,SUP-055,rail,承运商01,天津,WH-06,2025-11-15T02:13:00+08:00,2025-11-15T02:13:00+08:00,0,delivered,CG000000002349,18296.57,2026-06-14T23:40:00+08:00
SHP-0002350,PO-202507-001755,SUP-027,road,承运商24,苏州,WH-01,2025-07-26T03:36:00+08:00,2025-07-26T03:36:00+08:00,0,in_transit,CG000000002350,28939.41,2026-06-15T00:30:00+08:00
SHP-0002351,PO-202606-000428,SUP-020,road,承运商21,宁波,WH-04,2026-06-17T12:23:00+08:00,2026-06-18T00:23:00+08:00,12,customs_hold,CG000000002351,3363.56,2026-06-14T20:58:00+08:00
SHP-0002352,PO-202509-000471,SUP-016,road,承运商05,东莞,WH-01,2025-09-06T23:40:00+08:00,2025-09-06T23:40:00+08:00,0,delivered,CG000000002352,21199.72,2026-06-15T02:59:00+08:00
SHP-0002353,PO-202508-001382,SUP-058,sea,承运商19,武汉,WH-05,2025-08-18T13:33:00+08:00,2025-08-18T13:33:00+08:00,0,in_transit,CG000000002353,67066.57,2026-06-14T12:40:00+08:00
SHP-0002354,PO-202508-000186,SUP-017,road,承运商22,上海,WH-06,2025-08-05T17:38:00+08:00,2025-08-05T17:38:00+08:00,0,delivered,CG000000002354,3662.89,2026-06-14T14:09:00+08:00
SHP-0002355,PO-202606-001402,SUP-001,road,承运商14,宁波,WH-02,2026-06-06T20:27:00+08:00,2026-06-06T20:27:00+08:00,0,delivered,CG000000002355,43761.9,2026-06-15T07:56:00+08:00
SHP-0002356,PO-202510-001343,SUP-049,rail,承运商02,武汉,WH-03,2025-10-28T13:09:00+08:00,2025-10-29T01:09:00+08:00,12,in_transit,CG000000002356,31796.63,2026-06-15T01:06:00+08:00
SHP-0002357,PO-202602-001632,SUP-028,road,承运商15,成都,WH-02,2026-02-25T06:21:00+08:00,2026-02-25T06:21:00+08:00,0,delivered,CG000000002357,37047.56,2026-06-14T12:37:00+08:00
SHP-0002358,PO-202604-001101,SUP-020,road,承运商12,杭州,WH-02,2026-05-01T06:33:00+08:00,2026-05-01T06:33:00+08:00,0,delayed,CG000000002358,20394.99,2026-06-14T18:01:00+08:00
SHP-0002359,PO-202605-000972,SUP-034,air,承运商17,成都,WH-02,2026-05-14T10:30:00+08:00,2026-05-15T10:30:00+08:00,24,delivered,CG000000002359,71752.23,2026-06-15T01:25:00+08:00
SHP-0002360,PO-202507-000495,SUP-029,road,承运商19,青岛,WH-06,2025-07-04T08:55:00+08:00,2025-07-05T08:55:00+08:00,24,delivered,CG000000002360,32177.27,2026-06-14T13:37:00+08:00
SHP-0002361,PO-202508-000829,SUP-034,road,承运商09,武汉,WH-05,2025-08-17T13:11:00+08:00,2025-08-17T13:11:00+08:00,0,blocked,CG000000002361,16784.71,2026-06-14T15:12:00+08:00
SHP-0002362,PO-202512-000918,SUP-046,rail,承运商23,上海,WH-05,2025-12-08T17:47:00+08:00,2025-12-08T17:47:00+08:00,0,delivered,CG000000002362,11282.57,2026-06-14T13:18:00+08:00
SHP-0002363,PO-202603-001037,SUP-036,air,承运商22,上海,WH-06,2026-03-04T08:26:00+08:00,2026-03-04T08:26:00+08:00,0,delivered,CG000000002363,64798.04,2026-06-14T19:18:00+08:00
SHP-0002364,PO-202605-000774,SUP-039,sea,承运商11,青岛,WH-01,2026-05-18T01:08:00+08:00,2026-05-18T01:08:00+08:00,0,delayed,CG000000002364,55783.54,2026-06-14T11:29:00+08:00
SHP-0002365,PO-202601-001501,SUP-013,road,承运商20,青岛,WH-05,2026-01-10T13:49:00+08:00,2026-01-11T13:49:00+08:00,24,delivered,CG000000002365,37045.33,2026-06-15T00:42:00+08:00
SHP-0002366,PO-202508-000509,SUP-035,sea,承运商06,苏州,WH-02,2025-08-28T03:52:00+08:00,2025-08-29T03:52:00+08:00,24,in_transit,CG000000002366,37644.55,2026-06-14T17:09:00+08:00
SHP-0002367,PO-202510-001796,SUP-059,rail,承运商01,武汉,WH-04,2025-10-03T09:42:00+08:00,2025-10-06T09:42:00+08:00,72,customs_hold,CG000000002367,44358.59,2026-06-14T14:31:00+08:00
SHP-0002368,PO-202510-000528,SUP-027,rail,承运商03,成都,WH-03,2025-10-12T17:22:00+08:00,2025-10-14T17:22:00+08:00,48,delivered,CG000000002368,53333.43,2026-06-14T19:08:00+08:00
SHP-0002369,PO-202512-000662,SUP-054,rail,承运商08,苏州,WH-05,2025-12-18T01:23:00+08:00,2025-12-18T01:23:00+08:00,0,delayed,CG000000002369,14874.3,2026-06-14T10:00:00+08:00
SHP-0002370,PO-202512-000956,SUP-018,road,承运商11,东莞,WH-01,2025-12-31T00:09:00+08:00,2025-12-31T00:09:00+08:00,0,in_transit,CG000000002370,41335.69,2026-06-14T15:21:00+08:00
SHP-0002371,PO-202507-000217,SUP-037,rail,承运商17,宁波,WH-04,2025-07-23T12:56:00+08:00,2025-07-23T12:56:00+08:00,0,delivered,CG000000002371,42585.32,2026-06-14T15:41:00+08:00
SHP-0002372,PO-202512-001008,SUP-053,road,承运商07,杭州,WH-03,2025-12-08T14:14:00+08:00,2025-12-08T14:14:00+08:00,0,delivered,CG000000002372,1784.05,2026-06-15T06:20:00+08:00
SHP-0002373,PO-202509-001080,SUP-030,sea,承运商03,青岛,WH-05,2025-09-27T18:43:00+08:00,2025-09-27T18:43:00+08:00,0,delayed,CG000000002373,25061.44,2026-06-15T06:10:00+08:00
SHP-0002374,PO-202506-001539,SUP-045,road,承运商18,合肥,WH-05,2025-07-03T20:17:00+08:00,2025-07-03T20:17:00+08:00,0,in_transit,CG000000002374,58897.13,2026-06-14T09:18:00+08:00
SHP-0002375,PO-202508-000549,SUP-018,air,承运商02,天津,WH-05,2025-08-15T19:38:00+08:00,2025-08-15T19:38:00+08:00,0,delivered,CG000000002375,114395.35,2026-06-14T20:46:00+08:00
SHP-0002376,PO-202605-000942,SUP-047,road,承运商12,青岛,WH-01,2026-05-22T13:44:00+08:00,2026-05-25T13:44:00+08:00,72,delivered,CG000000002376,3440.39,2026-06-14T15:42:00+08:00
SHP-0002377,PO-202602-001748,SUP-043,sea,承运商21,合肥,WH-03,2026-02-13T11:38:00+08:00,2026-02-13T11:38:00+08:00,0,in_transit,CG000000002377,57847.32,2026-06-14T08:58:00+08:00
SHP-0002378,PO-202603-001198,SUP-006,sea,承运商16,合肥,WH-02,2026-03-31T09:22:00+08:00,2026-04-03T09:22:00+08:00,72,delayed,CG000000002378,38935.53,2026-06-14T23:52:00+08:00
SHP-0002379,PO-202604-000615,SUP-038,road,承运商04,苏州,WH-03,2026-04-09T15:24:00+08:00,2026-04-09T15:24:00+08:00,0,in_transit,CG000000002379,61619.17,2026-06-15T05:38:00+08:00
SHP-0002380,PO-202605-000942,SUP-047,air,承运商07,青岛,WH-01,2026-05-22T13:44:00+08:00,2026-05-22T13:44:00+08:00,0,delayed,CG000000002380,154779.54,2026-06-15T02:46:00+08:00
SHP-0002381,PO-202601-001475,SUP-042,rail,承运商11,武汉,WH-01,2026-01-20T08:53:00+08:00,2026-01-20T08:53:00+08:00,0,in_transit,CG000000002381,48404.51,2026-06-14T13:02:00+08:00
SHP-0002382,PO-202603-001760,SUP-034,road,承运商24,合肥,WH-03,2026-03-07T22:33:00+08:00,2026-03-10T22:33:00+08:00,72,in_transit,CG000000002382,24583.4,2026-06-14T12:24:00+08:00
SHP-0002383,PO-202606-001798,SUP-057,sea,承运商12,宁波,WH-04,2026-06-17T18:54:00+08:00,2026-06-18T18:54:00+08:00,24,customs_hold,CG000000002383,4697.02,2026-06-14T15:29:00+08:00
SHP-0002384,PO-202605-001093,SUP-017,sea,承运商07,成都,WH-03,2026-05-29T13:57:00+08:00,2026-05-30T13:57:00+08:00,24,in_transit,CG000000002384,38929.83,2026-06-15T03:22:00+08:00
SHP-0002385,PO-202606-001018,SUP-006,air,承运商23,杭州,WH-01,2026-06-06T12:55:00+08:00,2026-06-07T12:55:00+08:00,24,customs_hold,CG000000002385,67469.19,2026-06-15T07:13:00+08:00
SHP-0002386,PO-202512-000756,SUP-024,road,承运商16,宁波,WH-03,2025-12-09T06:44:00+08:00,2025-12-09T12:44:00+08:00,6,delivered,CG000000002386,36874.67,2026-06-15T06:19:00+08:00
SHP-0002387,PO-202508-001106,SUP-041,sea,承运商16,青岛,WH-06,2025-09-02T20:11:00+08:00,2025-09-02T20:11:00+08:00,0,delivered,CG000000002387,28988.52,2026-06-14T22:05:00+08:00
SHP-0002388,PO-202605-000265,SUP-013,road,承运商20,成都,WH-02,2026-05-16T20:57:00+08:00,2026-05-16T20:57:00+08:00,0,in_transit,CG000000002388,7621.48,2026-06-14T20:19:00+08:00
SHP-0002389,PO-202507-000826,SUP-022,road,承运商09,宁波,WH-01,2025-07-13T11:19:00+08:00,2025-07-14T11:19:00+08:00,24,delayed,CG000000002389,36150.13,2026-06-15T00:34:00+08:00
SHP-0002390,PO-202603-001612,SUP-048,road,承运商23,上海,WH-04,2026-04-05T08:53:00+08:00,2026-04-06T08:53:00+08:00,24,in_transit,CG000000002390,14142.44,2026-06-15T02:15:00+08:00
SHP-0002391,PO-202507-000259,SUP-042,air,承运商05,武汉,WH-02,2025-07-24T02:05:00+08:00,2025-07-24T02:05:00+08:00,0,delivered,CG000000002391,138265.62,2026-06-14T16:04:00+08:00
SHP-0002392,PO-202508-001322,SUP-016,road,承运商04,杭州,WH-01,2025-09-07T01:17:00+08:00,2025-09-07T01:17:00+08:00,0,delivered,CG000000002392,59418.47,2026-06-14T09:59:00+08:00
