purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_cost,line_amount,warehouse_id,updated_at
PO-202604-001365-02,PO-202604-001365,2,MAT-0084,4209,492,409.94,1725437.46,WH-01,2026-05-29T04:51:00+08:00
PO-202604-001365-03,PO-202604-001365,3,MAT-0073,7765,969,23.69,183952.85,WH-06,2026-06-05T04:51:00+08:00
PO-202604-001365-04,PO-202604-001365,4,MAT-0117,718,278,238.62,171329.16,WH-03,2026-05-14T04:51:00+08:00
PO-202512-001366-01,PO-202512-001366,1,MAT-0170,1503,1503,193.34,290590.02,WH-02,2026-01-29T15:27:00+08:00
PO-202512-001366-02,PO-202512-001366,2,MAT-0108,3530,3530,321.46,1134753.8,WH-01,2026-01-15T15:27:00+08:00
PO-202512-001366-03,PO-202512-001366,3,MAT-0038,9008,9008,572.25,5154828.0,WH-06,2026-01-08T15:27:00+08:00
PO-202512-001366-04,PO-202512-001366,4,MAT-0136,2584,2584,736.69,1903606.96,WH-01,2026-01-05T15:27:00+08:00
PO-202509-001367-01,PO-202509-001367,1,MAT-0029,11905,11905,435.69,5186889.45,WH-05,2025-10-13T01:35:00+08:00
PO-202509-001367-02,PO-202509-001367,2,MAT-0162,2450,2450,50.02,122549.0,WH-04,2025-10-01T01:35:00+08:00
PO-202512-001368-01,PO-202512-001368,1,MAT-0067,6139,6139,63.05,387063.95,WH-02,2026-01-15T07:36:00+08:00
PO-202512-001368-02,PO-202512-001368,2,MAT-0199,7357,7357,678.85,4994299.45,WH-04,2026-01-15T07:36:00+08:00
PO-202512-001369-01,PO-202512-001369,1,MAT-0063,8052,8052,106.31,856008.12,WH-06,2025-12-21T17:16:00+08:00
PO-202512-001369-02,PO-202512-001369,2,MAT-0004,1620,1620,422.49,684433.8,WH-06,2026-01-17T17:16:00+08:00
PO-202512-001370-01,PO-202512-001370,1,MAT-0197,701,701,433.49,303876.49,WH-02,2025-12-13T11:05:00+08:00
PO-202508-001371-01,PO-202508-001371,1,MAT-0016,9268,1107,254.0,2354072.0,WH-06,2025-08-12T13:27:00+08:00
PO-202508-001371-02,PO-202508-001371,2,MAT-0099,10542,4674,52.16,549870.72,WH-03,2025-08-10T13:27:00+08:00
PO-202508-001371-03,PO-202508-001371,3,MAT-0196,10721,2982,67.79,726776.59,WH-03,2025-08-15T13:27:00+08:00
PO-202506-001372-01,PO-202506-001372,1,MAT-0072,2676,2676,801.9,2145884.4,WH-01,2025-06-25T18:49:00+08:00
PO-202601-001373-01,PO-202601-001373,1,MAT-0153,5338,2743,379.63,2026464.94,WH-06,2026-01-20T13:25:00+08:00
PO-202510-001374-01,PO-202510-001374,1,MAT-0036,3255,898,122.35,398249.25,WH-05,2025-11-05T07:53:00+08:00
PO-202510-001374-02,PO-202510-001374,2,MAT-0155,544,251,112.16,61015.04,WH-06,2025-10-22T07:53:00+08:00
PO-202510-001374-03,PO-202510-001374,3,MAT-0021,8131,2314,13.55,110175.05,WH-06,2025-11-14T07:53:00+08:00
PO-202604-001375-01,PO-202604-001375,1,MAT-0061,8271,8271,386.25,3194673.75,WH-05,2026-05-02T20:28:00+08:00
PO-202604-001375-02,PO-202604-001375,2,MAT-0037,7164,7164,628.07,4499493.48,WH-02,2026-04-30T20:28:00+08:00
PO-202604-001375-03,PO-202604-001375,3,MAT-0025,6088,6088,755.57,4599910.16,WH-01,2026-05-03T20:28:00+08:00
PO-202510-001376-01,PO-202510-001376,1,MAT-0046,101,101,1309.31,132240.31,WH-05,2025-10-13T08:26:00+08:00
PO-202510-001377-01,PO-202510-001377,1,MAT-0084,998,312,409.94,409120.12,WH-05,2025-11-12T09:27:00+08:00
PO-202510-001377-02,PO-202510-001377,2,MAT-0228,3890,210,7.52,29252.8,WH-02,2025-10-29T09:27:00+08:00
PO-202606-001378-01,PO-202606-001378,1,MAT-0039,1336,1336,878.22,1173301.92,WH-05,2026-06-15T08:00:00+08:00
PO-202606-001378-02,PO-202606-001378,2,MAT-0149,5418,5418,177.43,961315.74,WH-06,2026-06-15T08:00:00+08:00
PO-202606-001378-03,PO-202606-001378,3,MAT-0168,10101,10101,546.68,5522014.68,WH-05,2026-06-15T08:00:00+08:00
PO-202601-001379-01,PO-202601-001379,1,MAT-0222,4663,4663,646.09,3012717.67,WH-02,2026-01-25T00:55:00+08:00
PO-202601-001379-02,PO-202601-001379,2,MAT-0127,4518,4518,1091.54,4931577.72,WH-01,2026-02-04T00:55:00+08:00
PO-202512-001380-01,PO-202512-001380,1,MAT-0003,6184,1297,252.18,1559481.12,WH-01,2026-01-06T04:08:00+08:00
PO-202512-001380-02,PO-202512-001380,2,MAT-0233,7174,4808,26.59,190756.66,WH-05,2025-12-25T04:08:00+08:00
PO-202508-001381-01,PO-202508-001381,1,MAT-0228,8955,8955,7.52,67341.6,WH-04,2025-09-20T03:24:00+08:00
PO-202508-001381-02,PO-202508-001381,2,MAT-0206,3052,3052,77.93,237842.36,WH-04,2025-09-07T03:24:00+08:00
PO-202508-001382-01,PO-202508-001382,1,MAT-0021,914,914,10.96,10017.44,WH-04,2025-08-29T13:33:00+08:00
PO-202601-001383-01,PO-202601-001383,1,MAT-0081,433,63,663.41,287256.53,WH-04,2026-02-20T15:54:00+08:00
PO-202601-001383-02,PO-202601-001383,2,MAT-0012,7318,3838,773.82,5662814.76,WH-06,2026-01-19T15:54:00+08:00
PO-202601-001383-03,PO-202601-001383,3,MAT-0006,9001,50,441.09,3970251.09,WH-03,2026-01-20T15:54:00+08:00
PO-202601-001384-01,PO-202601-001384,1,MAT-0217,8229,8229,286.27,2355715.83,WH-05,2026-02-15T07:51:00+08:00
PO-202605-001385-01,PO-202605-001385,1,MAT-0187,8655,376,32.84,284230.2,WH-04,2026-06-15T08:00:00+08:00
PO-202605-001385-02,PO-202605-001385,2,MAT-0025,3719,1661,925.39,3441525.41,WH-01,2026-06-15T08:00:00+08:00
PO-202605-001385-03,PO-202605-001385,3,MAT-0197,125,28,384.01,48001.25,WH-06,2026-06-04T19:10:00+08:00
PO-202604-001386-01,PO-202604-001386,1,MAT-0080,8691,527,250.21,2174575.11,WH-03,2026-05-03T00:14:00+08:00
PO-202604-001386-02,PO-202604-001386,2,MAT-0033,10740,1873,138.76,1490282.4,WH-03,2026-05-06T00:14:00+08:00
PO-202604-001386-03,PO-202604-001386,3,MAT-0208,193,129,138.58,26745.94,WH-04,2026-05-16T00:14:00+08:00
PO-202604-001386-04,PO-202604-001386,4,MAT-0081,11501,2103,656.07,7545461.07,WH-04,2026-04-14T00:14:00+08:00
PO-202604-001387-01,PO-202604-001387,1,MAT-0056,5191,2402,361.29,1875456.39,WH-04,2026-05-18T10:05:00+08:00
PO-202604-001387-02,PO-202604-001387,2,MAT-0054,7601,5440,659.88,5015747.88,WH-02,2026-06-09T10:05:00+08:00
PO-202604-001387-03,PO-202604-001387,3,MAT-0094,5183,2884,211.18,1094545.94,WH-03,2026-06-03T10:05:00+08:00
PO-202604-001387-04,PO-202604-001387,4,MAT-0010,11127,1569,738.02,8211948.54,WH-04,2026-05-05T10:05:00+08:00
PO-202601-001388-01,PO-202601-001388,1,MAT-0110,5811,784,19.3,112152.3,WH-02,2026-01-21T11:39:00+08:00
PO-202601-001388-02,PO-202601-001388,2,MAT-0084,2432,1227,450.0,1094400.0,WH-04,2026-02-16T11:39:00+08:00
PO-202601-001388-03,PO-202601-001388,3,MAT-0232,6213,2313,872.41,5420283.33,WH-01,2026-01-27T11:39:00+08:00
PO-202605-001389-01,PO-202605-001389,1,MAT-0191,2544,2544,392.15,997629.6,WH-04,2026-05-11T15:53:00+08:00
PO-202605-001389-02,PO-202605-001389,2,MAT-0105,7201,7201,582.37,4193646.37,WH-02,2026-05-11T15:53:00+08:00
PO-202605-001389-03,PO-202605-001389,3,MAT-0095,7814,7814,315.01,2461488.14,WH-02,2026-06-09T15:53:00+08:00
PO-202605-001389-04,PO-202605-001389,4,MAT-0163,6654,6654,462.82,3079604.28,WH-02,2026-05-27T15:53:00+08:00
PO-202507-001390-01,PO-202507-001390,1,MAT-0058,6332,129,448.75,2841485.0,WH-03,2025-08-06T11:30:00+08:00
PO-202507-001390-02,PO-202507-001390,2,MAT-0123,6158,4317,135.01,831391.58,WH-05,2025-08-08T11:30:00+08:00
PO-202507-001390-03,PO-202507-001390,3,MAT-0060,4111,3098,553.7,2276260.7,WH-03,2025-08-13T11:30:00+08:00
PO-202507-001390-04,PO-202507-001390,4,MAT-0218,1904,438,173.7,330724.8,WH-01,2025-08-28T11:30:00+08:00
PO-202509-001391-01,PO-202509-001391,1,MAT-0110,6753,6753,17.09,115408.77,WH-04,2025-09-26T03:20:00+08:00
PO-202509-001391-02,PO-202509-001391,2,MAT-0131,4295,4295,472.7,2030246.5,WH-04,2025-10-31T03:20:00+08:00
PO-202603-001392-01,PO-202603-001392,1,MAT-0105,11222,11222,785.42,8813983.24,WH-03,2026-04-19T09:18:00+08:00
PO-202603-001392-02,PO-202603-001392,2,MAT-0012,6064,6064,734.6,4454614.4,WH-04,2026-04-21T09:18:00+08:00
PO-202507-001393-01,PO-202507-001393,1,MAT-0140,594,594,149.22,88636.68,WH-01,2025-07-11T20:13:00+08:00
PO-202604-001394-01,PO-202604-001394,1,MAT-0175,4426,4426,557.43,2467185.18,WH-05,2026-05-21T18:43:00+08:00
PO-202604-001394-02,PO-202604-001394,2,MAT-0220,1576,1576,305.52,481499.52,WH-06,2026-04-28T18:43:00+08:00
PO-202604-001394-03,PO-202604-001394,3,MAT-0097,10037,10037,747.22,7499847.14,WH-01,2026-05-21T18:43:00+08:00
PO-202604-001395-01,PO-202604-001395,1,MAT-0084,5290,5290,409.94,2168582.6,WH-03,2026-04-24T07:59:00+08:00
PO-202604-001395-02,PO-202604-001395,2,MAT-0019,5691,5691,28.14,160144.74,WH-05,2026-05-09T07:59:00+08:00
PO-202604-001395-03,PO-202604-001395,3,MAT-0183,10287,10287,101.67,1045879.29,WH-01,2026-05-16T07:59:00+08:00
PO-202603-001396-01,PO-202603-001396,1,MAT-0184,11950,3185,281.69,3366195.5,WH-04,2026-04-14T03:42:00+08:00
PO-202507-001397-01,PO-202507-001397,1,MAT-0212,10552,10552,305.35,3222053.2,WH-03,2025-08-01T15:14:00+08:00
PO-202507-001397-02,PO-202507-001397,2,MAT-0121,7651,7651,170.39,1303653.89,WH-02,2025-07-23T15:14:00+08:00
PO-202507-001397-03,PO-202507-001397,3,MAT-0226,5938,5938,279.52,1659789.76,WH-06,2025-08-03T15:14:00+08:00
PO-202507-001397-04,PO-202507-001397,4,MAT-0048,4679,4679,15.58,72898.82,WH-02,2025-08-30T15:14:00+08:00
PO-202507-001398-01,PO-202507-001398,1,MAT-0046,1109,1109,1377.4,1527536.6,WH-04,2025-08-29T09:06:00+08:00
PO-202507-001398-02,PO-202507-001398,2,MAT-0191,448,448,336.92,150940.16,WH-06,2025-08-26T09:06:00+08:00
PO-202507-001398-03,PO-202507-001398,3,MAT-0019,3853,3853,27.06,104262.18,WH-03,2025-08-28T09:06:00+08:00
PO-202507-001398-04,PO-202507-001398,4,MAT-0056,7092,7092,303.56,2152847.52,WH-03,2025-08-16T09:06:00+08:00
PO-202602-001399-01,PO-202602-001399,1,MAT-0001,4313,1846,211.12,910560.56,WH-01,2026-02-11T07:38:00+08:00
PO-202602-001399-02,PO-202602-001399,2,MAT-0010,2509,1634,835.52,2096319.68,WH-05,2026-02-20T07:38:00+08:00
PO-202509-001400-01,PO-202509-001400,1,MAT-0201,10442,5893,497.42,5194059.64,WH-05,2025-11-08T16:55:00+08:00
PO-202509-001400-02,PO-202509-001400,2,MAT-0043,7050,4201,263.03,1854361.5,WH-05,2025-11-08T16:55:00+08:00
PO-202603-001401-01,PO-202603-001401,1,MAT-0140,4332,4332,156.35,677308.2,WH-02,2026-05-02T06:27:00+08:00
PO-202603-001401-02,PO-202603-001401,2,MAT-0027,4761,4761,803.68,3826320.48,WH-06,2026-05-05T06:27:00+08:00
PO-202606-001402-01,PO-202606-001402,1,MAT-0089,7567,7567,252.23,1908624.41,WH-02,2026-06-15T08:00:00+08:00
PO-202606-001402-02,PO-202606-001402,2,MAT-0112,6027,6027,19.03,114693.81,WH-03,2026-06-15T08:00:00+08:00
PO-202602-001403-01,PO-202602-001403,1,MAT-0192,4568,4568,102.38,467671.84,WH-05,2026-02-22T09:53:00+08:00
PO-202509-001404-01,PO-202509-001404,1,MAT-0070,4482,4482,138.3,619860.6,WH-02,2025-09-12T16:30:00+08:00
PO-202604-001405-01,PO-202604-001405,1,MAT-0042,8790,4205,426.76,3751220.4,WH-06,2026-04-13T08:23:00+08:00
PO-202604-001405-02,PO-202604-001405,2,MAT-0050,5891,3187,788.34,4644110.94,WH-06,2026-04-23T08:23:00+08:00
PO-202604-001405-03,PO-202604-001405,3,MAT-0209,11150,3726,1312.18,14630807.0,WH-03,2026-04-13T08:23:00+08:00
PO-202604-001405-04,PO-202604-001405,4,MAT-0128,10084,804,54.58,550384.72,WH-05,2026-05-15T08:23:00+08:00
PO-202605-001406-01,PO-202605-001406,1,MAT-0151,7567,7567,175.41,1327327.47,WH-03,2026-05-09T18:23:00+08:00
PO-202605-001406-02,PO-202605-001406,2,MAT-0073,8635,8635,19.47,168123.45,WH-05,2026-06-13T18:23:00+08:00
PO-202605-001406-03,PO-202605-001406,3,MAT-0082,6602,6602,347.52,2294327.04,WH-05,2026-05-30T18:23:00+08:00
PO-202605-001406-04,PO-202605-001406,4,MAT-0125,5786,5786,1047.09,6058462.74,WH-01,2026-06-15T08:00:00+08:00
PO-202605-001407-01,PO-202605-001407,1,MAT-0125,5415,4211,1028.15,5567432.25,WH-05,2026-05-24T09:06:00+08:00
PO-202605-001407-02,PO-202605-001407,2,MAT-0157,11836,6823,231.61,2741335.96,WH-03,2026-05-19T09:06:00+08:00
PO-202605-001407-03,PO-202605-001407,3,MAT-0096,10079,1595,318.05,3205625.95,WH-04,2026-06-15T08:00:00+08:00
PO-202605-001408-01,PO-202605-001408,1,MAT-0037,2147,2147,624.89,1341638.83,WH-03,2026-06-15T08:00:00+08:00
PO-202601-001409-01,PO-202601-001409,1,MAT-0097,4972,4972,973.6,4840739.2,WH-04,2026-02-21T13:19:00+08:00
PO-202601-001409-02,PO-202601-001409,2,MAT-0099,1642,1642,47.97,78766.74,WH-01,2026-02-09T13:19:00+08:00
PO-202509-001410-01,PO-202509-001410,1,MAT-0099,2151,1485,37.61,80899.11,WH-06,2025-10-21T07:10:00+08:00
PO-202510-001411-01,PO-202510-001411,1,MAT-0029,7185,1675,452.66,3252362.1,WH-06,2025-10-23T19:12:00+08:00
PO-202510-001411-02,PO-202510-001411,2,MAT-0105,9806,767,563.1,5521758.6,WH-03,2025-11-15T19:12:00+08:00
PO-202509-001412-01,PO-202509-001412,1,MAT-0001,3658,3658,211.12,772276.96,WH-04,2025-10-01T23:49:00+08:00
PO-202509-001412-02,PO-202509-001412,2,MAT-0089,11883,11883,209.25,2486517.75,WH-06,2025-10-08T23:49:00+08:00
PO-202605-001413-01,PO-202605-001413,1,MAT-0199,4419,4419,484.03,2138928.57,WH-03,2026-06-15T08:00:00+08:00
PO-202605-001413-02,PO-202605-001413,2,MAT-0122,10396,10396,94.87,986268.52,WH-02,2026-05-06T01:20:00+08:00
PO-202605-001413-03,PO-202605-001413,3,MAT-0007,4937,4937,1057.33,5220038.21,WH-03,2026-06-08T01:20:00+08:00
PO-202605-001413-04,PO-202605-001413,4,MAT-0103,5515,5515,769.36,4243020.4,WH-01,2026-05-06T01:20:00+08:00
PO-202603-001414-01,PO-202603-001414,1,MAT-0206,4668,1635,81.22,379134.96,WH-04,2026-03-22T03:30:00+08:00
PO-202603-001414-02,PO-202603-001414,2,MAT-0040,11977,3750,22.3,267087.1,WH-03,2026-04-23T03:30:00+08:00
PO-202506-001415-01,PO-202506-001415,1,MAT-0062,4981,727,957.62,4769905.22,WH-06,2025-07-31T08:21:00+08:00
PO-202506-001415-02,PO-202506-001415,2,MAT-0099,11827,5285,37.61,444813.47,WH-02,2025-06-25T08:21:00+08:00
PO-202506-001415-03,PO-202506-001415,3,MAT-0081,1106,250,690.28,763449.68,WH-02,2025-07-17T08:21:00+08:00
PO-202506-001415-04,PO-202506-001415,4,MAT-0036,1334,976,124.34,165869.56,WH-03,2025-07-22T08:21:00+08:00
PO-202512-001416-01,PO-202512-001416,1,MAT-0213,1501,1501,316.11,474481.11,WH-06,2026-01-29T15:01:00+08:00
PO-202512-001416-02,PO-202512-001416,2,MAT-0211,4504,4504,927.99,4179666.96,WH-04,2026-01-18T15:01:00+08:00
PO-202512-001416-03,PO-202512-001416,3,MAT-0094,7533,7533,209.66,1579368.78,WH-05,2026-01-04T15:01:00+08:00
PO-202512-001416-04,PO-202512-001416,4,MAT-0159,1911,1911,15.09,28836.99,WH-02,2026-01-10T15:01:00+08:00
PO-202508-001417-01,PO-202508-001417,1,MAT-0130,6150,6150,566.52,3484098.0,WH-04,2025-08-27T00:34:00+08:00
PO-202508-001417-02,PO-202508-001417,2,MAT-0193,11696,11696,148.21,1733464.16,WH-02,2025-08-23T00:34:00+08:00
PO-202508-001417-03,PO-202508-001417,3,MAT-0152,9248,9248,672.8,6222054.4,WH-01,2025-08-24T00:34:00+08:00
PO-202601-001418-01,PO-202601-001418,1,MAT-0164,11192,11192,720.82,8067417.44,WH-03,2026-02-25T12:15:00+08:00
PO-202510-001419-01,PO-202510-001419,1,MAT-0165,5885,4707,310.1,1824938.5,WH-01,2025-11-18T16:40:00+08:00
PO-202510-001419-02,PO-202510-001419,2,MAT-0240,3531,1177,140.4,495752.4,WH-02,2025-11-27T16:40:00+08:00
PO-202510-001419-03,PO-202510-001419,3,MAT-0040,11165,1119,22.3,248979.5,WH-02,2025-10-23T16:40:00+08:00
PO-202510-001420-01,PO-202510-001420,1,MAT-0152,4222,2148,653.45,2758865.9,WH-06,2025-12-11T06:37:00+08:00
PO-202510-001420-02,PO-202510-001420,2,MAT-0077,1483,1110,5.64,8364.12,WH-06,2025-10-31T06:37:00+08:00
PO-202510-001420-03,PO-202510-001420,3,MAT-0122,5292,4187,98.6,521791.2,WH-04,2025-12-12T06:37:00+08:00
PO-202510-001421-01,PO-202510-001421,1,MAT-0048,7036,3819,19.87,139805.32,WH-01,2025-11-07T13:20:00+08:00
PO-202601-001422-01,PO-202601-001422,1,MAT-0031,11939,11939,712.35,8504746.65,WH-05,2026-02-21T23:10:00+08:00
PO-202601-001422-02,PO-202601-001422,2,MAT-0150,7937,7937,15.36,121912.32,WH-02,2026-02-24T23:10:00+08:00
PO-202601-001422-03,PO-202601-001422,3,MAT-0051,8503,8503,53.58,455590.74,WH-04,2026-03-05T23:10:00+08:00
PO-202601-001422-04,PO-202601-001422,4,MAT-0068,2215,2215,121.59,269321.85,WH-01,2026-02-23T23:10:00+08:00
PO-202604-001423-01,PO-202604-001423,1,MAT-0047,11911,11911,414.79,4940563.69,WH-01,2026-04-23T12:33:00+08:00
PO-202604-001423-02,PO-202604-001423,2,MAT-0155,1525,1525,116.84,178181.0,WH-03,2026-04-04T12:33:00+08:00
PO-202604-001423-03,PO-202604-001423,3,MAT-0207,2580,2580,245.12,632409.6,WH-02,2026-04-30T12:33:00+08:00
PO-202604-001423-04,PO-202604-001423,4,MAT-0208,1929,1929,138.58,267320.82,WH-06,2026-04-28T12:33:00+08:00
PO-202605-001424-01,PO-202605-001424,1,MAT-0087,3510,2104,43.27,151877.7,WH-04,2026-05-08T15:26:00+08:00
PO-202605-001424-02,PO-202605-001424,2,MAT-0122,4446,711,98.6,438375.6,WH-03,2026-05-27T15:26:00+08:00
PO-202605-001425-01,PO-202605-001425,1,MAT-0051,9398,4032,45.39,426575.22,WH-04,2026-05-27T05:49:00+08:00
PO-202605-001425-02,PO-202605-001425,2,MAT-0235,7714,5118,142.89,1102253.46,WH-03,2026-05-02T05:49:00+08:00
PO-202605-001425-03,PO-202605-001425,3,MAT-0214,2820,142,196.9,555258.0,WH-01,2026-05-26T05:49:00+08:00
PO-202605-001425-04,PO-202605-001425,4,MAT-0037,4519,2186,702.31,3173738.89,WH-01,2026-05-14T05:49:00+08:00
PO-202510-001426-01,PO-202510-001426,1,MAT-0021,2750,2198,10.96,30140.0,WH-05,2025-11-13T13:01:00+08:00
PO-202507-001427-01,PO-202507-001427,1,MAT-0060,11296,11296,553.7,6254595.2,WH-02,2025-08-08T15:52:00+08:00
PO-202507-001427-02,PO-202507-001427,2,MAT-0055,1821,1821,502.24,914579.04,WH-06,2025-07-27T15:52:00+08:00
PO-202507-001427-03,PO-202507-001427,3,MAT-0051,11266,11266,45.37,511138.42,WH-01,2025-07-21T15:52:00+08:00
PO-202605-001428-01,PO-202605-001428,1,MAT-0147,11733,11733,678.43,7960019.19,WH-03,2026-05-08T12:54:00+08:00
PO-202605-001428-02,PO-202605-001428,2,MAT-0156,10106,10106,17.57,177562.42,WH-02,2026-06-01T12:54:00+08:00
PO-202605-001428-03,PO-202605-001428,3,MAT-0002,3931,3931,1258.46,4947006.26,WH-03,2026-05-13T12:54:00+08:00
PO-202605-001428-04,PO-202605-001428,4,MAT-0057,586,586,141.37,82842.82,WH-06,2026-05-11T12:54:00+08:00
PO-202601-001429-01,PO-202601-001429,1,MAT-0112,7322,5495,18.85,138019.7,WH-02,2026-02-04T07:38:00+08:00
PO-202601-001429-02,PO-202601-001429,2,MAT-0106,7992,4427,787.04,6290023.68,WH-06,2026-01-05T07:38:00+08:00
PO-202601-001429-03,PO-202601-001429,3,MAT-0141,7501,2619,190.59,1429615.59,WH-05,2026-02-18T07:38:00+08:00
PO-202512-001430-01,PO-202512-001430,1,MAT-0116,10288,10288,128.37,1320670.56,WH-04,2025-12-09T20:41:00+08:00
PO-202512-001430-02,PO-202512-001430,2,MAT-0230,11068,11068,936.38,10363853.84,WH-01,2025-12-14T20:41:00+08:00
PO-202512-001430-03,PO-202512-001430,3,MAT-0113,5535,5535,103.18,571101.3,WH-03,2026-01-15T20:41:00+08:00
PO-202605-001431-01,PO-202605-001431,1,MAT-0019,10100,10100,28.23,285123.0,WH-05,2026-05-20T12:29:00+08:00
PO-202605-001431-02,PO-202605-001431,2,MAT-0034,11187,11187,49.36,552190.32,WH-03,2026-06-02T12:29:00+08:00
PO-202605-001431-03,PO-202605-001431,3,MAT-0095,4449,4449,333.64,1484364.36,WH-01,2026-06-05T12:29:00+08:00
PO-202605-001431-04,PO-202605-001431,4,MAT-0050,11134,11134,700.71,7801705.14,WH-01,2026-06-05T12:29:00+08:00
PO-202511-001432-01,PO-202511-001432,1,MAT-0072,11788,2268,1081.81,12752376.28,WH-04,2025-12-02T09:39:00+08:00
PO-202511-001432-02,PO-202511-001432,2,MAT-0195,902,243,1.35,1217.7,WH-02,2026-01-03T09:39:00+08:00
PO-202510-001433-01,PO-202510-001433,1,MAT-0104,11556,11556,930.59,10753898.04,WH-04,2025-11-12T10:38:00+08:00
PO-202510-001433-02,PO-202510-001433,2,MAT-0199,6205,6205,496.27,3079355.35,WH-03,2025-10-19T10:38:00+08:00
PO-202510-001433-03,PO-202510-001433,3,MAT-0077,8380,8380,5.52,46257.6,WH-05,2025-11-19T10:38:00+08:00
PO-202510-001433-04,PO-202510-001433,4,MAT-0090,7017,7017,4.92,34523.64,WH-02,2025-10-19T10:38:00+08:00
PO-202604-001434-01,PO-202604-001434,1,MAT-0060,3568,2034,489.56,1746750.08,WH-01,2026-04-24T02:22:00+08:00
PO-202604-001434-02,PO-202604-001434,2,MAT-0234,5327,3757,138.98,740346.46,WH-06,2026-04-20T02:22:00+08:00
PO-202604-001434-03,PO-202604-001434,3,MAT-0119,6411,1906,2.69,17245.59,WH-04,2026-04-10T02:22:00+08:00
PO-202604-001435-01,PO-202604-001435,1,MAT-0071,8691,3009,34.16,296884.56,WH-02,2026-05-08T02:40:00+08:00
PO-202604-001435-02,PO-202604-001435,2,MAT-0180,846,417,192.8,163108.8,WH-05,2026-05-21T02:40:00+08:00
PO-202604-001435-03,PO-202604-001435,3,MAT-0114,3614,1559,248.96,899741.44,WH-06,2026-05-09T02:40:00+08:00
PO-202604-001435-04,PO-202604-001435,4,MAT-0223,5069,3491,650.81,3298955.89,WH-03,2026-04-30T02:40:00+08:00
PO-202512-001436-01,PO-202512-001436,1,MAT-0181,4773,1878,208.36,994502.28,WH-01,2026-01-13T18:40:00+08:00
PO-202512-001436-02,PO-202512-001436,2,MAT-0031,11457,6646,742.31,8504645.67,WH-01,2025-12-21T18:40:00+08:00
PO-202512-001436-03,PO-202512-001436,3,MAT-0111,3913,258,40.23,157419.99,WH-01,2025-12-04T18:40:00+08:00
PO-202511-001437-01,PO-202511-001437,1,MAT-0109,2900,2900,34.71,100659.0,WH-01,2025-12-18T22:52:00+08:00
PO-202511-001437-02,PO-202511-001437,2,MAT-0061,11700,11700,386.25,4519125.0,WH-05,2025-12-24T22:52:00+08:00
PO-202511-001437-03,PO-202511-001437,3,MAT-0098,7428,7428,84.3,626180.4,WH-04,2025-12-11T22:52:00+08:00
PO-202511-001437-04,PO-202511-001437,4,MAT-0032,237,237,376.3,89183.1,WH-03,2025-12-25T22:52:00+08:00
PO-202602-001438-01,PO-202602-001438,1,MAT-0214,6470,3534,168.84,1092394.8,WH-05,2026-02-13T13:33:00+08:00
PO-202508-001439-01,PO-202508-001439,1,MAT-0172,6387,4208,633.37,4045334.19,WH-03,2025-10-05T01:25:00+08:00
PO-202508-001439-02,PO-202508-001439,2,MAT-0045,7061,1911,24.75,174759.75,WH-01,2025-09-06T01:25:00+08:00
PO-202508-001439-03,PO-202508-001439,3,MAT-0116,7937,782,99.89,792826.93,WH-02,2025-09-19T01:25:00+08:00
PO-202605-001440-01,PO-202605-001440,1,MAT-0168,5899,4005,546.68,3224865.32,WH-02,2026-06-15T08:00:00+08:00
PO-202510-001441-01,PO-202510-001441,1,MAT-0042,11678,11678,466.76,5450823.28,WH-02,2025-11-16T05:12:00+08:00
PO-202511-001442-01,PO-202511-001442,1,MAT-0032,3729,164,391.41,1459567.89,WH-01,2025-11-15T17:22:00+08:00
PO-202511-001442-02,PO-202511-001442,2,MAT-0147,1390,168,590.82,821239.8,WH-02,2025-11-08T17:22:00+08:00
PO-202507-001443-01,PO-202507-001443,1,MAT-0158,10407,5389,34.7,361122.9,WH-06,2025-08-10T17:03:00+08:00
PO-202507-001443-02,PO-202507-001443,2,MAT-0159,7354,4139,14.03,103176.62,WH-02,2025-07-27T17:03:00+08:00
PO-202507-001443-03,PO-202507-001443,3,MAT-0012,6001,699,790.12,4741510.12,WH-03,2025-07-19T17:03:00+08:00
PO-202507-001443-04,PO-202507-001443,4,MAT-0218,2924,398,170.57,498746.68,WH-02,2025-08-03T17:03:00+08:00
PO-202603-001444-01,PO-202603-001444,1,MAT-0047,9011,9011,414.79,3737672.69,WH-04,2026-04-09T03:43:00+08:00
PO-202603-001444-02,PO-202603-001444,2,MAT-0201,292,292,498.03,145424.76,WH-06,2026-04-11T03:43:00+08:00
PO-202602-001445-01,PO-202602-001445,1,MAT-0112,677,677,17.75,12016.75,WH-02,2026-03-15T17:15:00+08:00
PO-202602-001445-02,PO-202602-001445,2,MAT-0147,2748,2748,610.63,1678011.24,WH-01,2026-04-07T17:15:00+08:00
PO-202602-001445-03,PO-202602-001445,3,MAT-0032,9381,9381,376.3,3530070.3,WH-05,2026-03-19T17:15:00+08:00
PO-202602-001445-04,PO-202602-001445,4,MAT-0196,5580,5580,67.79,378268.2,WH-02,2026-03-04T17:15:00+08:00
PO-202507-001446-01,PO-202507-001446,1,MAT-0061,11301,2087,397.83,4495876.83,WH-05,2025-08-19T01:26:00+08:00
PO-202507-001446-02,PO-202507-001446,2,MAT-0234,9350,2543,137.65,1287027.5,WH-03,2025-07-31T01:26:00+08:00
