inspection_id,supplier_id,material_id,purchase_order_id,inspected_qty,defect_qty,defect_rate,result,inspection_type,inspected_at,inspector
QI-0001737,SUP-049,MAT-0222,PO-202510-000323,975,40,0.04103,fail,incoming,2026-03-18T19:00:00+08:00,质检员01
QI-0001738,SUP-014,MAT-0115,PO-202605-000090,895,22,0.02458,pass,incoming,2026-02-24T05:00:00+08:00,质检员11
QI-0001739,SUP-004,MAT-0152,PO-202605-000907,4522,360,0.07961,fail,process,2026-04-22T01:00:00+08:00,质检员02
QI-0001740,SUP-020,MAT-0103,PO-202511-000105,2964,363,0.12247,fail,final,2025-08-25T16:00:00+08:00,质检员08
QI-0001741,SUP-037,MAT-0219,PO-202511-001042,4065,817,0.20098,fail,incoming,2025-10-17T04:00:00+08:00,质检员13
QI-0001742,SUP-014,MAT-0071,PO-202506-001113,2578,55,0.02133,pass,final,2025-08-22T06:00:00+08:00,质检员07
QI-0001743,SUP-028,MAT-0160,PO-202602-001012,2142,288,0.13445,fail,final,2025-07-03T13:00:00+08:00,质检员01
QI-0001744,SUP-023,MAT-0114,PO-202508-000819,640,58,0.09062,fail,process,2025-07-12T15:00:00+08:00,质检员10
QI-0001745,SUP-045,MAT-0024,PO-202605-000995,4984,798,0.16011,fail,final,2026-05-16T19:00:00+08:00,质检员20
QI-0001746,SUP-021,MAT-0193,PO-202509-000605,4404,679,0.15418,fail,process,2025-09-10T21:00:00+08:00,质检员12
QI-0001747,SUP-031,MAT-0100,PO-202510-000504,1397,325,0.23264,fail,final,2025-08-25T05:00:00+08:00,质检员19
QI-0001748,SUP-035,MAT-0083,PO-202605-001424,2177,271,0.12448,fail,final,2025-09-17T00:00:00+08:00,质检员02
QI-0001749,SUP-058,MAT-0084,PO-202606-000614,4603,632,0.1373,fail,incoming,2025-09-20T12:00:00+08:00,质检员06
QI-0001750,SUP-025,MAT-0183,PO-202509-001391,3118,603,0.19339,fail,final,2025-07-05T14:00:00+08:00,质检员16
QI-0001751,SUP-050,MAT-0033,PO-202511-000831,3571,919,0.25735,fail,final,2025-10-28T01:00:00+08:00,质检员13
QI-0001752,SUP-043,MAT-0068,PO-202511-000004,4895,985,0.20123,fail,incoming,2026-04-06T16:00:00+08:00,质检员20
QI-0001753,SUP-030,MAT-0211,PO-202512-000359,4732,0,0.0,pass,final,2025-08-16T17:00:00+08:00,质检员02
QI-0001754,SUP-054,MAT-0215,PO-202601-001357,4474,306,0.0684,fail,final,2025-07-08T07:00:00+08:00,质检员13
QI-0001755,SUP-028,MAT-0109,PO-202603-001477,1368,200,0.1462,fail,final,2026-06-01T01:00:00+08:00,质检员06
QI-0001756,SUP-020,MAT-0179,PO-202602-001068,4756,668,0.14045,fail,process,2025-07-20T21:00:00+08:00,质检员14
QI-0001757,SUP-013,MAT-0097,PO-202602-001748,3757,658,0.17514,fail,process,2025-12-01T10:00:00+08:00,质检员19
QI-0001758,SUP-060,MAT-0117,PO-202508-001522,4973,217,0.04364,fail,final,2025-12-05T02:00:00+08:00,质检员03
QI-0001759,SUP-055,MAT-0184,PO-202511-001499,3070,186,0.06059,fail,final,2025-10-31T01:00:00+08:00,质检员04
QI-0001760,SUP-029,MAT-0073,PO-202508-000310,2838,42,0.0148,pass,final,2026-03-07T02:00:00+08:00,质检员05
QI-0001761,SUP-056,MAT-0059,PO-202507-000107,2874,143,0.04976,fail,process,2026-05-02T07:00:00+08:00,质检员09
QI-0001762,SUP-052,MAT-0102,PO-202601-001519,4599,236,0.05132,fail,incoming,2025-11-28T05:00:00+08:00,质检员17
QI-0001763,SUP-031,MAT-0014,PO-202512-001266,261,59,0.22605,fail,final,2025-10-31T00:00:00+08:00,质检员02
QI-0001764,SUP-032,MAT-0172,PO-202606-001146,1705,257,0.15073,fail,process,2025-10-05T09:00:00+08:00,质检员01
QI-0001765,SUP-031,MAT-0073,PO-202604-001387,1461,326,0.22313,fail,final,2025-11-05T00:00:00+08:00,质检员13
QI-0001766,SUP-052,MAT-0021,PO-202511-000746,1472,94,0.06386,fail,incoming,2025-12-02T02:00:00+08:00,质检员12
QI-0001767,SUP-040,MAT-0056,PO-202508-001507,1295,151,0.1166,fail,final,2026-01-15T04:00:00+08:00,质检员09
QI-0001768,SUP-030,MAT-0138,PO-202602-000775,1714,0,0.0,pass,incoming,2025-06-15T15:00:00+08:00,质检员15
QI-0001769,SUP-007,MAT-0144,PO-202511-000513,1845,161,0.08726,fail,incoming,2026-03-14T13:00:00+08:00,质检员20
QI-0001770,SUP-056,MAT-0017,PO-202601-000093,1446,92,0.06362,fail,final,2026-04-16T15:00:00+08:00,质检员05
QI-0001771,SUP-032,MAT-0010,PO-202507-001054,2991,513,0.17151,fail,process,2025-09-27T10:00:00+08:00,质检员11
QI-0001772,SUP-038,MAT-0028,PO-202604-001395,3424,661,0.19305,fail,final,2025-12-01T12:00:00+08:00,质检员13
QI-0001773,SUP-024,MAT-0155,PO-202601-001422,1406,277,0.19701,fail,process,2025-11-01T05:00:00+08:00,质检员18
QI-0001774,SUP-009,MAT-0125,PO-202604-001707,1915,189,0.09869,fail,incoming,2025-10-16T06:00:00+08:00,质检员03
QI-0001775,SUP-039,MAT-0173,PO-202507-001446,368,23,0.0625,fail,incoming,2025-12-16T19:00:00+08:00,质检员01
QI-0001776,SUP-018,MAT-0194,PO-202507-000373,703,5,0.00711,pass,process,2025-12-27T11:00:00+08:00,质检员09
QI-0001777,SUP-058,MAT-0139,PO-202604-000083,2827,316,0.11178,fail,process,2025-12-28T19:00:00+08:00,质检员10
QI-0001778,SUP-036,MAT-0117,PO-202507-001755,1641,245,0.1493,fail,process,2025-07-04T03:00:00+08:00,质检员02
QI-0001779,SUP-027,MAT-0105,PO-202510-000661,1788,409,0.22875,fail,process,2025-06-20T07:00:00+08:00,质检员14
QI-0001780,SUP-001,MAT-0188,PO-202509-001350,2942,551,0.18729,fail,final,2025-08-30T21:00:00+08:00,质检员01
QI-0001781,SUP-031,MAT-0066,PO-202508-001752,3437,694,0.20192,fail,incoming,2025-09-04T21:00:00+08:00,质检员02
QI-0001782,SUP-019,MAT-0121,PO-202512-000662,1750,239,0.13657,fail,process,2025-07-23T19:00:00+08:00,质检员01
QI-0001783,SUP-023,MAT-0231,PO-202507-000652,4685,463,0.09883,fail,process,2025-09-22T09:00:00+08:00,质检员03
QI-0001784,SUP-058,MAT-0010,PO-202510-001411,1510,154,0.10199,fail,final,2026-01-07T23:00:00+08:00,质检员15
QI-0001785,SUP-030,MAT-0121,PO-202605-001440,1105,42,0.03801,fail,final,2026-05-04T17:00:00+08:00,质检员18
QI-0001786,SUP-017,MAT-0011,PO-202601-000116,1988,60,0.03018,fail,incoming,2026-05-07T03:00:00+08:00,质检员06
QI-0001787,SUP-004,MAT-0002,PO-202601-000938,446,45,0.1009,fail,final,2026-06-03T20:00:00+08:00,质检员02
QI-0001788,SUP-037,MAT-0219,PO-202508-000509,3820,745,0.19503,fail,process,2026-04-26T18:00:00+08:00,质检员12
QI-0001789,SUP-026,MAT-0140,PO-202603-000081,4324,886,0.2049,fail,final,2026-05-08T21:00:00+08:00,质检员20
QI-0001790,SUP-050,MAT-0199,PO-202604-000454,4462,1031,0.23106,fail,incoming,2026-05-16T12:00:00+08:00,质检员20
QI-0001791,SUP-032,MAT-0004,PO-202602-001363,2635,576,0.2186,fail,incoming,2026-01-23T07:00:00+08:00,质检员10
QI-0001792,SUP-006,MAT-0171,PO-202512-000227,1944,374,0.19239,fail,incoming,2025-10-05T09:00:00+08:00,质检员03
QI-0001793,SUP-058,MAT-0130,PO-202604-000062,2028,248,0.12229,fail,final,2025-12-08T12:00:00+08:00,质检员13
QI-0001794,SUP-013,MAT-0227,PO-202601-001217,3694,709,0.19193,fail,incoming,2026-04-20T04:00:00+08:00,质检员20
QI-0001795,SUP-046,MAT-0016,PO-202511-000850,3199,248,0.07752,fail,process,2026-02-12T22:00:00+08:00,质检员16
QI-0001796,SUP-025,MAT-0168,PO-202507-000330,4574,912,0.19939,fail,process,2025-12-29T16:00:00+08:00,质检员14
QI-0001797,SUP-017,MAT-0003,PO-202605-000179,3771,148,0.03925,fail,incoming,2025-12-28T14:00:00+08:00,质检员11
QI-0001798,SUP-010,MAT-0179,PO-202601-001465,3128,380,0.12148,fail,process,2025-11-23T07:00:00+08:00,质检员11
QI-0001799,SUP-032,MAT-0088,PO-202601-001373,1313,235,0.17898,fail,process,2025-10-17T10:00:00+08:00,质检员17
QI-0001800,SUP-050,MAT-0194,PO-202508-000224,1554,352,0.22651,fail,incoming,2026-02-26T01:00:00+08:00,质检员15
QI-0001801,SUP-056,MAT-0165,PO-202508-000180,629,64,0.10175,fail,process,2026-04-04T12:00:00+08:00,质检员06
QI-0001802,SUP-035,MAT-0147,PO-202602-000028,2510,205,0.08167,fail,incoming,2026-02-25T18:00:00+08:00,质检员10
QI-0001803,SUP-030,MAT-0237,PO-202605-000307,844,2,0.00237,pass,incoming,2025-12-24T09:00:00+08:00,质检员10
QI-0001804,SUP-016,MAT-0086,PO-202604-001190,2721,308,0.11319,fail,incoming,2026-06-03T13:00:00+08:00,质检员12
QI-0001805,SUP-008,MAT-0173,PO-202605-001320,3308,694,0.20979,fail,process,2026-05-13T07:00:00+08:00,质检员08
QI-0001806,SUP-013,MAT-0099,PO-202602-001337,4402,760,0.17265,fail,process,2025-08-06T01:00:00+08:00,质检员13
QI-0001807,SUP-020,MAT-0001,PO-202601-000449,1557,266,0.17084,fail,process,2025-08-05T19:00:00+08:00,质检员04
QI-0001808,SUP-013,MAT-0212,PO-202512-001364,3799,558,0.14688,fail,incoming,2026-02-28T12:00:00+08:00,质检员03
QI-0001809,SUP-006,MAT-0110,PO-202509-001312,2721,563,0.20691,fail,final,2025-06-16T02:00:00+08:00,质检员09
QI-0001810,SUP-043,MAT-0032,PO-202508-001318,3061,545,0.17805,fail,incoming,2026-02-22T04:00:00+08:00,质检员18
QI-0001811,SUP-028,MAT-0024,PO-202604-000654,2097,308,0.14688,fail,process,2025-12-01T20:00:00+08:00,质检员02
QI-0001812,SUP-053,MAT-0154,PO-202509-001460,1025,164,0.16,fail,process,2026-05-11T18:00:00+08:00,质检员10
QI-0001813,SUP-015,MAT-0053,PO-202510-000892,4774,886,0.18559,fail,process,2025-07-16T18:00:00+08:00,质检员02
QI-0001814,SUP-009,MAT-0227,PO-202512-000327,2624,277,0.10556,fail,process,2026-01-11T03:00:00+08:00,质检员18
QI-0001815,SUP-051,MAT-0036,PO-202603-001057,1242,256,0.20612,fail,final,2025-12-03T03:00:00+08:00,质检员12
QI-0001816,SUP-003,MAT-0153,PO-202510-000852,823,50,0.06075,fail,incoming,2026-06-15T03:00:00+08:00,质检员05
QI-0001817,SUP-055,MAT-0184,PO-202601-001467,1429,43,0.03009,fail,incoming,2026-05-09T20:00:00+08:00,质检员15
QI-0001818,SUP-029,MAT-0134,PO-202602-001399,4598,149,0.03241,fail,process,2025-10-07T08:00:00+08:00,质检员20
QI-0001819,SUP-059,MAT-0235,PO-202603-001164,3617,225,0.06221,fail,incoming,2026-04-24T02:00:00+08:00,质检员02
QI-0001820,SUP-024,MAT-0047,PO-202507-001769,4976,931,0.1871,fail,process,2026-05-01T02:00:00+08:00,质检员15
QI-0001821,SUP-047,MAT-0030,PO-202604-001423,3467,741,0.21373,fail,incoming,2025-08-10T19:00:00+08:00,质检员04
QI-0001822,SUP-042,MAT-0218,PO-202605-000250,2729,112,0.04104,fail,incoming,2025-07-18T22:00:00+08:00,质检员19
QI-0001823,SUP-046,MAT-0016,PO-202507-001251,1587,108,0.06805,fail,incoming,2026-06-09T03:00:00+08:00,质检员01
QI-0001824,SUP-055,MAT-0192,PO-202604-001190,2117,151,0.07133,fail,final,2025-10-21T03:00:00+08:00,质检员05
QI-0001825,SUP-043,MAT-0073,PO-202605-000404,2302,389,0.16898,fail,process,2025-09-25T04:00:00+08:00,质检员03
QI-0001826,SUP-020,MAT-0054,PO-202509-000065,1614,216,0.13383,fail,process,2026-05-31T14:00:00+08:00,质检员12
QI-0001827,SUP-003,MAT-0155,PO-202507-000470,4283,256,0.05977,fail,final,2025-07-30T15:00:00+08:00,质检员11
QI-0001828,SUP-044,MAT-0031,PO-202511-000746,1888,211,0.11176,fail,process,2026-02-09T16:00:00+08:00,质检员15
QI-0001829,SUP-029,MAT-0073,PO-202509-000598,1407,33,0.02345,pass,final,2026-04-22T03:00:00+08:00,质检员09
QI-0001830,SUP-025,MAT-0020,PO-202506-001753,4250,845,0.19882,fail,final,2025-08-29T21:00:00+08:00,质检员01
QI-0001831,SUP-021,MAT-0109,PO-202511-000923,2038,315,0.15456,fail,final,2026-05-12T02:00:00+08:00,质检员02
QI-0001832,SUP-033,MAT-0163,PO-202508-000810,348,26,0.07471,fail,incoming,2025-10-31T10:00:00+08:00,质检员09
QI-0001833,SUP-016,MAT-0201,PO-202604-000049,2868,364,0.12692,fail,final,2025-07-18T10:00:00+08:00,质检员01
QI-0001834,SUP-017,MAT-0226,PO-202602-000336,3417,152,0.04448,fail,final,2025-08-28T00:00:00+08:00,质检员09
QI-0001835,SUP-053,MAT-0142,PO-202507-001054,2659,370,0.13915,fail,final,2025-09-25T11:00:00+08:00,质检员07
QI-0001836,SUP-009,MAT-0025,PO-202510-001377,2863,264,0.09221,fail,process,2025-07-02T01:00:00+08:00,质检员16
QI-0001837,SUP-032,MAT-0063,PO-202604-000453,1007,159,0.15789,fail,final,2025-11-26T14:00:00+08:00,质检员13
QI-0001838,SUP-030,MAT-0002,PO-202507-000048,899,11,0.01224,pass,incoming,2026-05-02T03:00:00+08:00,质检员11
QI-0001839,SUP-021,MAT-0011,PO-202510-001156,2436,366,0.15025,fail,incoming,2025-12-12T05:00:00+08:00,质检员19
QI-0001840,SUP-053,MAT-0085,PO-202603-000570,2063,242,0.1173,fail,incoming,2025-07-19T12:00:00+08:00,质检员20
QI-0001841,SUP-010,MAT-0049,PO-202509-000986,1245,154,0.12369,fail,final,2025-08-07T04:00:00+08:00,质检员18
QI-0001842,SUP-001,MAT-0204,PO-202604-000212,4336,986,0.2274,fail,incoming,2025-09-18T00:00:00+08:00,质检员03
QI-0001843,SUP-054,MAT-0238,PO-202506-000860,3392,114,0.03361,fail,process,2026-02-01T18:00:00+08:00,质检员08
QI-0001844,SUP-011,MAT-0114,PO-202510-000724,3474,206,0.0593,fail,process,2025-10-30T02:00:00+08:00,质检员01
QI-0001845,SUP-031,MAT-0066,PO-202605-001540,3962,815,0.2057,fail,final,2025-09-14T09:00:00+08:00,质检员04
QI-0001846,SUP-037,MAT-0069,PO-202511-000026,3979,899,0.22594,fail,process,2026-02-02T09:00:00+08:00,质检员17
QI-0001847,SUP-015,MAT-0067,PO-202605-001795,3330,526,0.15796,fail,incoming,2026-04-03T23:00:00+08:00,质检员04
QI-0001848,SUP-025,MAT-0196,PO-202509-000658,2541,513,0.20189,fail,final,2026-01-23T14:00:00+08:00,质检员20
QI-0001849,SUP-006,MAT-0074,PO-202511-000849,2600,554,0.21308,fail,process,2026-01-24T11:00:00+08:00,质检员04
QI-0001850,SUP-001,MAT-0018,PO-202601-001657,3660,761,0.20792,fail,incoming,2026-02-21T05:00:00+08:00,质检员04
QI-0001851,SUP-005,MAT-0153,PO-202603-000629,4214,492,0.11675,fail,incoming,2025-12-08T03:00:00+08:00,质检员11
QI-0001852,SUP-019,MAT-0196,PO-202506-000897,2459,259,0.10533,fail,process,2025-09-23T08:00:00+08:00,质检员02
QI-0001853,SUP-055,MAT-0068,PO-202509-000304,3562,229,0.06429,fail,final,2025-08-02T08:00:00+08:00,质检员16
QI-0001854,SUP-055,MAT-0146,PO-202511-000728,703,36,0.05121,fail,final,2025-08-24T10:00:00+08:00,质检员04
QI-0001855,SUP-014,MAT-0200,PO-202509-001713,3968,190,0.04788,fail,final,2025-07-25T15:00:00+08:00,质检员02
QI-0001856,SUP-060,MAT-0206,PO-202606-001074,2821,74,0.02623,pass,process,2026-05-13T10:00:00+08:00,质检员12
QI-0001857,SUP-025,MAT-0102,PO-202509-001207,2821,547,0.1939,fail,incoming,2025-07-26T01:00:00+08:00,质检员10
QI-0001858,SUP-012,MAT-0072,PO-202508-001581,4379,812,0.18543,fail,incoming,2025-10-08T22:00:00+08:00,质检员08
QI-0001859,SUP-054,MAT-0215,PO-202511-001770,2208,95,0.04303,fail,process,2026-05-12T03:00:00+08:00,质检员02
QI-0001860,SUP-044,MAT-0232,PO-202603-001287,457,52,0.11379,fail,final,2026-02-21T01:00:00+08:00,质检员13
QI-0001861,SUP-049,MAT-0187,PO-202606-000765,1577,10,0.00634,pass,process,2026-05-04T05:00:00+08:00,质检员07
QI-0001862,SUP-004,MAT-0077,PO-202512-000115,616,45,0.07305,fail,process,2025-10-07T02:00:00+08:00,质检员13
QI-0001863,SUP-028,MAT-0155,PO-202601-001050,3819,540,0.1414,fail,incoming,2026-01-29T01:00:00+08:00,质检员14
QI-0001864,SUP-015,MAT-0041,PO-202510-000856,3890,644,0.16555,fail,process,2025-08-12T18:00:00+08:00,质检员13
QI-0001865,SUP-021,MAT-0109,PO-202509-001457,2976,413,0.13878,fail,final,2026-03-04T07:00:00+08:00,质检员03
QI-0001866,SUP-006,MAT-0047,PO-202605-000250,1956,394,0.20143,fail,process,2026-02-16T03:00:00+08:00,质检员16
QI-0001867,SUP-025,MAT-0020,PO-202601-001467,1636,306,0.18704,fail,final,2025-08-13T07:00:00+08:00,质检员05
QI-0001868,SUP-011,MAT-0130,PO-202603-000081,1801,168,0.09328,fail,incoming,2025-08-02T01:00:00+08:00,质检员07
QI-0001869,SUP-011,MAT-0045,PO-202507-000369,247,17,0.06883,fail,final,2025-09-01T14:00:00+08:00,质检员19
QI-0001870,SUP-013,MAT-0069,PO-202510-001016,1066,151,0.14165,fail,incoming,2025-11-26T00:00:00+08:00,质检员14
QI-0001871,SUP-055,MAT-0089,PO-202506-001113,3409,135,0.0396,fail,incoming,2026-05-18T06:00:00+08:00,质检员16
QI-0001872,SUP-058,MAT-0164,PO-202509-000436,2386,250,0.10478,fail,incoming,2025-11-07T06:00:00+08:00,质检员05
QI-0001873,SUP-027,MAT-0049,PO-202511-001108,3894,1000,0.25681,fail,final,2025-11-30T09:00:00+08:00,质检员04
QI-0001874,SUP-024,MAT-0229,PO-202508-001128,2349,470,0.20009,fail,incoming,2026-05-15T19:00:00+08:00,质检员12
QI-0001875,SUP-049,MAT-0170,PO-202509-001530,500,13,0.026,pass,incoming,2025-12-03T23:00:00+08:00,质检员16
QI-0001876,SUP-042,MAT-0025,PO-202508-001318,3049,117,0.03837,fail,incoming,2025-12-31T23:00:00+08:00,质检员08
QI-0001877,SUP-054,MAT-0045,PO-202506-001684,3089,97,0.0314,fail,incoming,2026-04-01T20:00:00+08:00,质检员20
QI-0001878,SUP-031,MAT-0066,PO-202506-001259,3060,630,0.20588,fail,process,2025-06-24T23:00:00+08:00,质检员19
QI-0001879,SUP-057,MAT-0056,PO-202507-001471,3741,269,0.07191,fail,incoming,2025-11-23T03:00:00+08:00,质检员06
QI-0001880,SUP-059,MAT-0122,PO-202602-001543,1908,72,0.03774,fail,incoming,2025-09-15T22:00:00+08:00,质检员03
QI-0001881,SUP-004,MAT-0002,PO-202511-000082,4926,422,0.08567,fail,incoming,2025-11-06T21:00:00+08:00,质检员20
QI-0001882,SUP-052,MAT-0106,PO-202605-000157,4268,208,0.04873,fail,incoming,2026-05-30T23:00:00+08:00,质检员17
QI-0001883,SUP-004,MAT-0224,PO-202512-000143,465,42,0.09032,fail,incoming,2025-12-03T16:00:00+08:00,质检员05
QI-0001884,SUP-006,MAT-0031,PO-202603-000693,4928,1029,0.20881,fail,process,2025-07-16T03:00:00+08:00,质检员10
QI-0001885,SUP-023,MAT-0071,PO-202509-001347,88,4,0.04545,fail,incoming,2026-05-25T08:00:00+08:00,质检员18
QI-0001886,SUP-014,MAT-0069,PO-202605-000488,1974,95,0.04813,fail,process,2025-09-11T12:00:00+08:00,质检员17
QI-0001887,SUP-048,MAT-0216,PO-202511-000822,4763,318,0.06676,fail,incoming,2025-10-07T02:00:00+08:00,质检员10
QI-0001888,SUP-034,MAT-0197,PO-202509-000854,4122,812,0.19699,fail,final,2025-06-27T03:00:00+08:00,质检员04
QI-0001889,SUP-041,MAT-0104,PO-202511-001638,4931,1059,0.21476,fail,process,2026-01-06T17:00:00+08:00,质检员18
QI-0001890,SUP-056,MAT-0165,PO-202606-000630,2097,131,0.06247,fail,process,2025-12-30T12:00:00+08:00,质检员14
QI-0001891,SUP-052,MAT-0196,PO-202603-001612,4897,85,0.01736,pass,final,2025-12-31T04:00:00+08:00,质检员01
QI-0001892,SUP-004,MAT-0107,PO-202512-001008,2969,237,0.07982,fail,final,2025-09-22T23:00:00+08:00,质检员15
QI-0001893,SUP-046,MAT-0150,PO-202605-000907,1935,195,0.10078,fail,final,2025-12-16T12:00:00+08:00,质检员17
QI-0001894,SUP-059,MAT-0037,PO-202510-001768,4771,177,0.0371,fail,final,2025-10-06T22:00:00+08:00,质检员18
QI-0001895,SUP-040,MAT-0186,PO-202602-000396,2063,209,0.10131,fail,incoming,2026-05-10T17:00:00+08:00,质检员13
QI-0001896,SUP-032,MAT-0238,PO-202601-001537,4873,715,0.14673,fail,incoming,2025-08-14T02:00:00+08:00,质检员17
QI-0001897,SUP-003,MAT-0009,PO-202511-000341,2331,142,0.06092,fail,final,2026-05-14T22:00:00+08:00,质检员09
QI-0001898,SUP-022,MAT-0042,PO-202604-000337,392,23,0.05867,fail,incoming,2026-02-18T08:00:00+08:00,质检员15
QI-0001899,SUP-043,MAT-0105,PO-202509-000497,3041,428,0.14074,fail,final,2026-05-14T11:00:00+08:00,质检员04
QI-0001900,SUP-036,MAT-0050,PO-202506-001505,935,123,0.13155,fail,incoming,2026-05-02T12:00:00+08:00,质检员14
QI-0001901,SUP-019,MAT-0119,PO-202507-000508,683,90,0.13177,fail,final,2026-04-09T00:00:00+08:00,质检员12
QI-0001902,SUP-057,MAT-0057,PO-202510-001511,2268,198,0.0873,fail,process,2025-08-26T07:00:00+08:00,质检员10
QI-0001903,SUP-006,MAT-0171,PO-202603-000701,1367,328,0.23994,fail,incoming,2026-01-31T20:00:00+08:00,质检员11
QI-0001904,SUP-033,MAT-0095,PO-202508-000697,2565,156,0.06082,fail,final,2025-11-07T00:00:00+08:00,质检员09
QI-0001905,SUP-047,MAT-0230,PO-202605-000749,1996,390,0.19539,fail,process,2025-10-12T19:00:00+08:00,质检员10
QI-0001906,SUP-057,MAT-0202,PO-202512-001316,726,74,0.10193,fail,final,2025-09-25T06:00:00+08:00,质检员04
QI-0001907,SUP-008,MAT-0228,PO-202511-000341,4691,919,0.19591,fail,incoming,2026-03-09T20:00:00+08:00,质检员08
QI-0001908,SUP-058,MAT-0099,PO-202512-001333,2168,260,0.11993,fail,process,2025-12-31T04:00:00+08:00,质检员07
QI-0001909,SUP-050,MAT-0063,PO-202604-001166,481,121,0.25156,fail,process,2025-09-09T17:00:00+08:00,质检员20
QI-0001910,SUP-052,MAT-0160,PO-202512-001575,4587,213,0.04644,fail,incoming,2025-09-18T12:00:00+08:00,质检员15
QI-0001911,SUP-057,MAT-0120,PO-202604-000871,4054,374,0.09225,fail,final,2026-01-27T00:00:00+08:00,质检员14
QI-0001912,SUP-030,MAT-0227,PO-202507-000888,3733,28,0.0075,pass,process,2025-09-20T17:00:00+08:00,质检员20
QI-0001913,SUP-037,MAT-0162,PO-202507-000369,2834,551,0.19442,fail,process,2025-06-19T22:00:00+08:00,质检员01
QI-0001914,SUP-041,MAT-0140,PO-202508-000411,1898,451,0.23762,fail,final,2025-09-18T11:00:00+08:00,质检员11
QI-0001915,SUP-033,MAT-0035,PO-202507-000631,4454,336,0.07544,fail,process,2025-07-18T14:00:00+08:00,质检员13
QI-0001916,SUP-039,MAT-0179,PO-202601-001610,2299,185,0.08047,fail,final,2025-08-16T23:00:00+08:00,质检员04
QI-0001917,SUP-038,MAT-0224,PO-202602-000211,4747,769,0.162,fail,final,2025-08-17T23:00:00+08:00,质检员01
QI-0001918,SUP-034,MAT-0197,PO-202604-000171,2609,582,0.22307,fail,final,2025-12-18T19:00:00+08:00,质检员14
QI-0001919,SUP-053,MAT-0092,PO-202605-000308,1465,205,0.13993,fail,process,2026-03-17T09:00:00+08:00,质检员14
QI-0001920,SUP-009,MAT-0218,PO-202508-001696,4571,505,0.11048,fail,final,2026-02-03T07:00:00+08:00,质检员15
QI-0001921,SUP-041,MAT-0051,PO-202604-000049,134,32,0.23881,fail,incoming,2026-02-16T17:00:00+08:00,质检员03
QI-0001922,SUP-042,MAT-0039,PO-202510-000856,3944,298,0.07556,fail,final,2025-06-19T20:00:00+08:00,质检员09
QI-0001923,SUP-053,MAT-0142,PO-202602-001354,687,101,0.14702,fail,final,2025-08-21T05:00:00+08:00,质检员14
QI-0001924,SUP-018,MAT-0149,PO-202511-001754,3246,85,0.02619,pass,final,2026-04-28T22:00:00+08:00,质检员05
QI-0001925,SUP-051,MAT-0036,PO-202604-001149,4752,1029,0.21654,fail,incoming,2025-10-04T02:00:00+08:00,质检员05
QI-0001926,SUP-045,MAT-0103,PO-202601-001357,4428,817,0.18451,fail,process,2025-07-20T10:00:00+08:00,质检员14
QI-0001927,SUP-033,MAT-0004,PO-202605-001567,1438,69,0.04798,fail,final,2025-08-23T21:00:00+08:00,质检员01
QI-0001928,SUP-034,MAT-0085,PO-202512-001248,849,183,0.21555,fail,incoming,2026-02-01T11:00:00+08:00,质检员18
QI-0001929,SUP-051,MAT-0198,PO-202508-000535,1855,436,0.23504,fail,final,2025-08-01T21:00:00+08:00,质检员19
