sales_order_line_id,sales_order_id,line_no,material_id,warehouse_id,ordered_qty,allocated_qty,shipped_qty,unit_price,line_amount,requested_delivery_at,updated_at
SO-202512-003376-01,SO-202512-003376,1,MAT-0029,WH-02,2582,2582,2582,622.59,1607519.42,2025-12-09T20:31:00+08:00,2025-12-31T20:31:00+08:00
SO-202512-003376-02,SO-202512-003376,2,MAT-0179,WH-01,4363,4363,4363,956.51,4173240.91,2025-12-09T20:31:00+08:00,2025-12-12T20:31:00+08:00
SO-202512-003376-03,SO-202512-003376,3,MAT-0065,WH-06,742,742,742,476.75,353745.97,2025-12-09T20:31:00+08:00,2025-12-11T20:31:00+08:00
SO-202512-003376-04,SO-202512-003376,4,MAT-0014,WH-04,831,831,831,423.68,352078.91,2025-12-09T20:31:00+08:00,2025-12-17T20:31:00+08:00
SO-202512-003376-05,SO-202512-003376,5,MAT-0015,WH-01,1300,1300,1300,496.57,645535.61,2025-12-09T20:31:00+08:00,2025-12-12T20:31:00+08:00
SO-202602-003377-01,SO-202602-003377,1,MAT-0005,WH-05,3928,3928,3928,439.28,1725476.82,2026-03-03T08:43:00+08:00,2026-03-09T08:43:00+08:00
SO-202602-003377-02,SO-202602-003377,2,MAT-0176,WH-01,3057,3057,3057,1550.39,4739555.68,2026-03-03T08:43:00+08:00,2026-03-04T08:43:00+08:00
SO-202510-003378-01,SO-202510-003378,1,MAT-0161,WH-02,3378,3378,3378,712.92,2408249.71,2025-10-29T23:11:00+08:00,2025-10-31T23:11:00+08:00
SO-202601-003379-01,SO-202601-003379,1,MAT-0061,WH-03,1929,1595,509,481.7,929194.44,2026-01-12T17:00:00+08:00,2026-01-17T17:00:00+08:00
SO-202601-003379-02,SO-202601-003379,2,MAT-0022,WH-01,1877,424,702,106.56,200021.95,2026-01-12T17:00:00+08:00,2026-02-05T17:00:00+08:00
SO-202601-003379-03,SO-202601-003379,3,MAT-0214,WH-03,1188,987,1041,269.8,320520.48,2026-01-12T17:00:00+08:00,2026-01-19T17:00:00+08:00
SO-202601-003379-04,SO-202601-003379,4,MAT-0104,WH-06,2006,1556,405,1095.13,2196832.34,2026-01-12T17:00:00+08:00,2026-01-13T17:00:00+08:00
SO-202601-003379-05,SO-202601-003379,5,MAT-0018,WH-02,535,240,357,43.13,23073.02,2026-01-12T17:00:00+08:00,2026-01-07T17:00:00+08:00
SO-202511-003380-01,SO-202511-003380,1,MAT-0049,WH-06,2023,2023,2023,7.12,14407.16,2025-11-28T00:30:00+08:00,2025-12-19T00:30:00+08:00
SO-202511-003380-02,SO-202511-003380,2,MAT-0157,WH-04,1386,1386,1386,240.44,333254.38,2025-11-28T00:30:00+08:00,2025-12-23T00:30:00+08:00
SO-202511-003380-03,SO-202511-003380,3,MAT-0137,WH-03,790,790,790,1796.69,1419385.14,2025-11-28T00:30:00+08:00,2025-12-03T00:30:00+08:00
SO-202511-003380-04,SO-202511-003380,4,MAT-0106,WH-01,2596,2596,2596,1062.42,2758035.23,2025-11-28T00:30:00+08:00,2025-12-24T00:30:00+08:00
SO-202601-003381-01,SO-202601-003381,1,MAT-0037,WH-01,452,169,360,911.8,412134.76,2026-02-04T12:35:00+08:00,2026-01-30T12:35:00+08:00
SO-202601-003381-02,SO-202601-003381,2,MAT-0157,WH-06,2699,1123,2031,276.08,745145.81,2026-02-04T12:35:00+08:00,2026-02-25T12:35:00+08:00
SO-202508-003382-01,SO-202508-003382,1,MAT-0170,WH-02,994,424,808,276.92,275257.86,2025-08-07T00:03:00+08:00,2025-08-05T00:03:00+08:00
SO-202508-003382-02,SO-202508-003382,2,MAT-0149,WH-01,3480,2633,2727,329.63,1147114.79,2025-08-07T00:03:00+08:00,2025-08-08T00:03:00+08:00
SO-202508-003382-03,SO-202508-003382,3,MAT-0102,WH-06,682,582,599,78.92,53823.11,2025-08-07T00:03:00+08:00,2025-08-17T00:03:00+08:00
SO-202508-003382-04,SO-202508-003382,4,MAT-0044,WH-02,2364,1156,2118,17.26,40797.84,2025-08-07T00:03:00+08:00,2025-08-07T00:03:00+08:00
SO-202508-003382-05,SO-202508-003382,5,MAT-0015,WH-05,301,241,194,508.04,152921.3,2025-08-07T00:03:00+08:00,2025-08-28T00:03:00+08:00
SO-202510-003383-01,SO-202510-003383,1,MAT-0067,WH-05,821,821,821,112.34,92229.37,2025-10-11T08:21:00+08:00,2025-10-07T08:21:00+08:00
SO-202510-003383-02,SO-202510-003383,2,MAT-0208,WH-03,182,182,182,169.83,30909.29,2025-10-11T08:21:00+08:00,2025-10-19T08:21:00+08:00
SO-202510-003383-03,SO-202510-003383,3,MAT-0180,WH-04,1359,1359,1359,208.33,283118.04,2025-10-11T08:21:00+08:00,2025-10-10T08:21:00+08:00
SO-202601-003384-01,SO-202601-003384,1,MAT-0048,WH-05,772,772,772,20.84,16090.35,2026-02-05T17:48:00+08:00,2026-02-12T17:48:00+08:00
SO-202601-003384-02,SO-202601-003384,2,MAT-0081,WH-02,3273,3273,3273,812.16,2658209.61,2026-02-05T17:48:00+08:00,2026-02-02T17:48:00+08:00
SO-202601-003384-03,SO-202601-003384,3,MAT-0175,WH-06,624,624,624,806.95,503539.61,2026-02-05T17:48:00+08:00,2026-02-17T17:48:00+08:00
SO-202601-003384-04,SO-202601-003384,4,MAT-0192,WH-05,99,99,99,117.23,11605.98,2026-02-05T17:48:00+08:00,2026-02-11T17:48:00+08:00
SO-202601-003384-05,SO-202601-003384,5,MAT-0089,WH-06,3006,3006,3006,379.5,1140790.39,2026-02-05T17:48:00+08:00,2026-02-02T17:48:00+08:00
SO-202509-003385-01,SO-202509-003385,1,MAT-0067,WH-03,971,971,624,114.03,110721.2,2025-09-11T18:34:00+08:00,2025-10-05T18:34:00+08:00
SO-202509-003385-02,SO-202509-003385,2,MAT-0082,WH-04,3442,3442,304,626.31,2155750.45,2025-09-11T18:34:00+08:00,2025-09-12T18:34:00+08:00
SO-202605-003386-01,SO-202605-003386,1,MAT-0111,WH-04,1311,361,676,51.98,68147.44,2026-05-07T03:36:00+08:00,2026-05-27T03:36:00+08:00
SO-202605-003386-02,SO-202605-003386,2,MAT-0174,WH-03,984,518,46,8.2,8067.71,2026-05-07T03:36:00+08:00,2026-05-22T03:36:00+08:00
SO-202605-003386-03,SO-202605-003386,3,MAT-0070,WH-03,3923,2775,2757,159.38,625232.64,2026-05-07T03:36:00+08:00,2026-05-29T03:36:00+08:00
SO-202512-003387-01,SO-202512-003387,1,MAT-0200,WH-05,4231,2867,1999,693.15,2932715.86,2025-12-12T06:15:00+08:00,2025-12-16T06:15:00+08:00
SO-202512-003387-02,SO-202512-003387,2,MAT-0162,WH-04,4035,1001,2730,79.54,320937.38,2025-12-12T06:15:00+08:00,2025-12-20T06:15:00+08:00
SO-202512-003387-03,SO-202512-003387,3,MAT-0186,WH-02,2967,2639,2417,696.05,2065193.56,2025-12-12T06:15:00+08:00,2026-01-03T06:15:00+08:00
SO-202512-003387-04,SO-202512-003387,4,MAT-0031,WH-04,3209,1661,819,871.47,2796541.76,2025-12-12T06:15:00+08:00,2026-01-08T06:15:00+08:00
SO-202604-003388-01,SO-202604-003388,1,MAT-0214,WH-04,2148,526,479,249.53,535999.06,2026-04-17T00:04:00+08:00,2026-04-15T00:04:00+08:00
SO-202604-003388-02,SO-202604-003388,2,MAT-0139,WH-01,4424,4069,1498,290.68,1285979.33,2026-04-17T00:04:00+08:00,2026-05-09T00:04:00+08:00
SO-202604-003388-03,SO-202604-003388,3,MAT-0158,WH-02,1574,1176,202,58.55,92158.7,2026-04-17T00:04:00+08:00,2026-04-27T00:04:00+08:00
SO-202604-003388-04,SO-202604-003388,4,MAT-0045,WH-04,2456,1174,1180,30.79,75608.51,2026-04-17T00:04:00+08:00,2026-05-09T00:04:00+08:00
SO-202508-003389-01,SO-202508-003389,1,MAT-0065,WH-04,3436,3436,3436,463.84,1593762.41,2025-08-24T06:59:00+08:00,2025-09-06T06:59:00+08:00
SO-202604-003390-01,SO-202604-003390,1,MAT-0039,WH-06,1221,1221,1221,1283.21,1566793.97,2026-04-08T20:47:00+08:00,2026-04-24T20:47:00+08:00
SO-202604-003390-02,SO-202604-003390,2,MAT-0022,WH-06,4396,4396,4396,113.03,496897.41,2026-04-08T20:47:00+08:00,2026-04-08T20:47:00+08:00
SO-202604-003390-03,SO-202604-003390,3,MAT-0197,WH-03,1669,1669,1669,567.4,946995.94,2026-04-08T20:47:00+08:00,2026-05-05T20:47:00+08:00
SO-202604-003390-04,SO-202604-003390,4,MAT-0151,WH-06,3567,3567,3567,170.38,607757.47,2026-04-08T20:47:00+08:00,2026-05-04T20:47:00+08:00
SO-202604-003390-05,SO-202604-003390,5,MAT-0085,WH-03,1698,1698,1698,760.34,1291061.37,2026-04-08T20:47:00+08:00,2026-04-30T20:47:00+08:00
SO-202510-003391-01,SO-202510-003391,1,MAT-0119,WH-04,2544,2544,1147,4.12,10480.66,2025-10-31T16:17:00+08:00,2025-11-24T16:17:00+08:00
SO-202509-003392-01,SO-202509-003392,1,MAT-0180,WH-02,453,453,453,208.26,94341.4,2025-10-05T05:30:00+08:00,2025-10-02T05:30:00+08:00
SO-202509-003392-02,SO-202509-003392,2,MAT-0091,WH-06,468,468,468,104.65,48975.13,2025-10-05T05:30:00+08:00,2025-10-18T05:30:00+08:00
SO-202510-003393-01,SO-202510-003393,1,MAT-0236,WH-06,3560,3560,3560,910.87,3242696.84,2025-10-23T10:36:00+08:00,2025-11-17T10:36:00+08:00
SO-202510-003393-02,SO-202510-003393,2,MAT-0012,WH-02,2502,2502,2502,1345.29,3365913.49,2025-10-23T10:36:00+08:00,2025-11-12T10:36:00+08:00
SO-202510-003393-03,SO-202510-003393,3,MAT-0083,WH-02,4478,4478,4478,389.74,1745267.28,2025-10-23T10:36:00+08:00,2025-11-16T10:36:00+08:00
SO-202601-003394-01,SO-202601-003394,1,MAT-0090,WH-05,3781,3781,3781,4.97,18794.54,2026-01-18T13:36:00+08:00,2026-01-23T13:36:00+08:00
SO-202601-003394-02,SO-202601-003394,2,MAT-0135,WH-04,4308,4308,4308,54.72,235722.94,2026-01-18T13:36:00+08:00,2026-01-18T13:36:00+08:00
SO-202601-003394-03,SO-202601-003394,3,MAT-0165,WH-01,1631,1631,1631,619.95,1011137.3,2026-01-18T13:36:00+08:00,2026-01-19T13:36:00+08:00
SO-202601-003394-04,SO-202601-003394,4,MAT-0091,WH-06,3600,3600,3600,94.31,339517.08,2026-01-18T13:36:00+08:00,2026-01-31T13:36:00+08:00
SO-202506-003395-01,SO-202506-003395,1,MAT-0036,WH-01,1196,1196,1196,185.64,222026.23,2025-06-26T21:21:00+08:00,2025-07-17T21:21:00+08:00
SO-202506-003395-02,SO-202506-003395,2,MAT-0186,WH-05,2234,2234,2234,684.29,1528694.63,2025-06-26T21:21:00+08:00,2025-07-08T21:21:00+08:00
SO-202506-003395-03,SO-202506-003395,3,MAT-0007,WH-02,1806,1806,1806,2098.43,3789772.17,2025-06-26T21:21:00+08:00,2025-07-20T21:21:00+08:00
SO-202506-003395-04,SO-202506-003395,4,MAT-0180,WH-01,1468,1468,1468,198.87,291946.87,2025-06-26T21:21:00+08:00,2025-07-18T21:21:00+08:00
SO-202508-003396-01,SO-202508-003396,1,MAT-0047,WH-06,295,197,243,553.52,163289.79,2025-08-15T15:43:00+08:00,2025-09-09T15:43:00+08:00
SO-202512-003397-01,SO-202512-003397,1,MAT-0042,WH-05,231,231,231,661.8,152876.15,2025-12-16T16:40:00+08:00,2025-12-17T16:40:00+08:00
SO-202512-003397-02,SO-202512-003397,2,MAT-0041,WH-02,3556,3556,3556,654.91,2328842.75,2025-12-16T16:40:00+08:00,2025-12-29T16:40:00+08:00
SO-202509-003398-01,SO-202509-003398,1,MAT-0153,WH-01,1726,1112,1474,396.56,684462.34,2025-09-23T14:16:00+08:00,2025-10-18T14:16:00+08:00
SO-202509-003398-02,SO-202509-003398,2,MAT-0011,WH-03,4138,897,430,10.71,44335.05,2025-09-23T14:16:00+08:00,2025-09-28T14:16:00+08:00
SO-202603-003399-01,SO-202603-003399,1,MAT-0155,WH-02,1122,1122,1122,146.79,164701.43,2026-03-31T01:14:00+08:00,2026-04-24T01:14:00+08:00
SO-202603-003399-02,SO-202603-003399,2,MAT-0021,WH-06,2124,2124,2124,20.81,44206.9,2026-03-31T01:14:00+08:00,2026-04-16T01:14:00+08:00
SO-202603-003399-03,SO-202603-003399,3,MAT-0139,WH-02,1600,1600,1600,291.66,466649.33,2026-03-31T01:14:00+08:00,2026-04-10T01:14:00+08:00
SO-202603-003399-04,SO-202603-003399,4,MAT-0186,WH-04,874,874,874,659.78,576643.38,2026-03-31T01:14:00+08:00,2026-03-31T01:14:00+08:00
SO-202603-003399-05,SO-202603-003399,5,MAT-0149,WH-06,548,548,548,321.94,176423.32,2026-03-31T01:14:00+08:00,2026-04-10T01:14:00+08:00
SO-202604-003400-01,SO-202604-003400,1,MAT-0137,WH-01,4080,4080,4080,1883.03,7682780.92,2026-04-09T09:33:00+08:00,2026-04-25T09:33:00+08:00
SO-202604-003400-02,SO-202604-003400,2,MAT-0056,WH-03,1965,1965,1965,572.52,1125004.16,2026-04-09T09:33:00+08:00,2026-04-30T09:33:00+08:00
SO-202604-003400-03,SO-202604-003400,3,MAT-0142,WH-05,3581,3581,3581,750.6,2687886.57,2026-04-09T09:33:00+08:00,2026-04-25T09:33:00+08:00
SO-202604-003400-04,SO-202604-003400,4,MAT-0152,WH-02,906,906,906,762.76,691058.99,2026-04-09T09:33:00+08:00,2026-04-26T09:33:00+08:00
SO-202604-003400-05,SO-202604-003400,5,MAT-0048,WH-06,2132,2132,2132,22.13,47176.66,2026-04-09T09:33:00+08:00,2026-05-05T09:33:00+08:00
SO-202602-003401-01,SO-202602-003401,1,MAT-0016,WH-05,2723,2723,2723,272.62,742352.19,2026-02-26T01:24:00+08:00,2026-02-25T01:24:00+08:00
SO-202602-003401-02,SO-202602-003401,2,MAT-0176,WH-05,4043,4043,4043,1511.03,6109096.99,2026-02-26T01:24:00+08:00,2026-03-11T01:24:00+08:00
SO-202602-003401-03,SO-202602-003401,3,MAT-0158,WH-05,3557,3557,3557,58.12,206743.11,2026-02-26T01:24:00+08:00,2026-03-02T01:24:00+08:00
SO-202602-003401-04,SO-202602-003401,4,MAT-0144,WH-02,2304,2304,2304,20.68,47648.44,2026-02-26T01:24:00+08:00,2026-03-15T01:24:00+08:00
SO-202602-003401-05,SO-202602-003401,5,MAT-0239,WH-06,1980,1980,1980,625.02,1237547.67,2026-02-26T01:24:00+08:00,2026-03-17T01:24:00+08:00
SO-202509-003402-01,SO-202509-003402,1,MAT-0173,WH-06,1326,1326,1326,1379.73,1829519.19,2025-09-04T02:14:00+08:00,2025-09-02T02:14:00+08:00
SO-202509-003402-02,SO-202509-003402,2,MAT-0019,WH-02,4011,4011,4011,36.1,144781.85,2025-09-04T02:14:00+08:00,2025-09-22T02:14:00+08:00
SO-202509-003402-03,SO-202509-003402,3,MAT-0150,WH-06,2344,2344,2344,22.23,52101.72,2025-09-04T02:14:00+08:00,2025-09-06T02:14:00+08:00
SO-202509-003403-01,SO-202509-003403,1,MAT-0005,WH-03,781,592,29,432.99,338164.12,2025-10-03T23:06:00+08:00,2025-10-15T23:06:00+08:00
SO-202509-003403-02,SO-202509-003403,2,MAT-0101,WH-06,3172,2254,1718,583.74,1851618.75,2025-10-03T23:06:00+08:00,2025-10-07T23:06:00+08:00
SO-202509-003403-03,SO-202509-003403,3,MAT-0150,WH-06,1288,362,789,26.81,34525.49,2025-10-03T23:06:00+08:00,2025-10-24T23:06:00+08:00
SO-202602-003404-01,SO-202602-003404,1,MAT-0154,WH-05,3717,1663,2797,114.09,424063.89,2026-02-16T05:47:00+08:00,2026-02-22T05:47:00+08:00
SO-202602-003404-02,SO-202602-003404,2,MAT-0113,WH-06,3478,2821,1818,130.97,455499.26,2026-02-16T05:47:00+08:00,2026-03-01T05:47:00+08:00
SO-202510-003405-01,SO-202510-003405,1,MAT-0110,WH-02,2781,2690,1061,21.78,60574.75,2025-11-01T19:59:00+08:00,2025-11-17T19:59:00+08:00
SO-202510-003405-02,SO-202510-003405,2,MAT-0221,WH-05,3105,1069,899,347.13,1077825.58,2025-11-01T19:59:00+08:00,2025-11-28T19:59:00+08:00
SO-202510-003405-03,SO-202510-003405,3,MAT-0061,WH-06,2716,2081,1531,463.45,1258743.67,2025-11-01T19:59:00+08:00,2025-11-13T19:59:00+08:00
SO-202510-003405-04,SO-202510-003405,4,MAT-0013,WH-01,2498,2110,258,1464.44,3658163.79,2025-11-01T19:59:00+08:00,2025-11-03T19:59:00+08:00
SO-202512-003406-01,SO-202512-003406,1,MAT-0044,WH-05,1850,1850,1850,18.37,33988.48,2026-01-05T09:58:00+08:00,2026-01-17T09:58:00+08:00
SO-202512-003406-02,SO-202512-003406,2,MAT-0120,WH-05,1768,1768,1768,20.09,35526.4,2026-01-05T09:58:00+08:00,2026-01-24T09:58:00+08:00
SO-202512-003406-03,SO-202512-003406,3,MAT-0203,WH-01,24,24,24,873.48,20963.41,2026-01-05T09:58:00+08:00,2026-01-18T09:58:00+08:00
SO-202602-003407-01,SO-202602-003407,1,MAT-0108,WH-03,4216,4216,4216,466.3,1965918.43,2026-02-24T13:13:00+08:00,2026-03-20T13:13:00+08:00
SO-202602-003407-02,SO-202602-003407,2,MAT-0199,WH-06,3389,3389,3389,665.29,2254653.97,2026-02-24T13:13:00+08:00,2026-02-27T13:13:00+08:00
SO-202602-003407-03,SO-202602-003407,3,MAT-0176,WH-02,4367,4367,4367,1563.71,6828727.96,2026-02-24T13:13:00+08:00,2026-03-06T13:13:00+08:00
SO-202508-003408-01,SO-202508-003408,1,MAT-0065,WH-02,3255,3255,3255,520.83,1695294.57,2025-08-20T15:37:00+08:00,2025-08-26T15:37:00+08:00
SO-202508-003408-02,SO-202508-003408,2,MAT-0034,WH-04,575,575,575,56.38,32418.32,2025-08-20T15:37:00+08:00,2025-08-29T15:37:00+08:00
SO-202508-003408-03,SO-202508-003408,3,MAT-0173,WH-01,3714,3714,3714,1319.89,4902081.3,2025-08-20T15:37:00+08:00,2025-09-10T15:37:00+08:00
SO-202508-003408-04,SO-202508-003408,4,MAT-0070,WH-03,4381,4381,4381,167.32,733012.93,2025-08-20T15:37:00+08:00,2025-09-10T15:37:00+08:00
SO-202508-003408-05,SO-202508-003408,5,MAT-0166,WH-03,89,89,89,966.27,85998.26,2025-08-20T15:37:00+08:00,2025-09-12T15:37:00+08:00
SO-202506-003409-01,SO-202506-003409,1,MAT-0146,WH-04,3378,754,710,731.4,2470656.24,2025-06-26T11:21:00+08:00,2025-07-14T11:21:00+08:00
SO-202506-003409-02,SO-202506-003409,2,MAT-0057,WH-03,269,133,15,181.41,48800.39,2025-06-26T11:21:00+08:00,2025-07-12T11:21:00+08:00
SO-202506-003409-03,SO-202506-003409,3,MAT-0105,WH-05,3315,2832,621,790.62,2620904.47,2025-06-26T11:21:00+08:00,2025-06-26T11:21:00+08:00
SO-202506-003409-04,SO-202506-003409,4,MAT-0091,WH-04,4381,957,1780,98.39,431032.95,2025-06-26T11:21:00+08:00,2025-07-16T11:21:00+08:00
SO-202506-003409-05,SO-202506-003409,5,MAT-0071,WH-03,816,551,712,49.25,40191.34,2025-06-26T11:21:00+08:00,2025-06-24T11:21:00+08:00
SO-202508-003410-01,SO-202508-003410,1,MAT-0109,WH-02,1816,1816,1816,50.89,92422.06,2025-08-12T12:50:00+08:00,2025-09-02T12:50:00+08:00
SO-202508-003410-02,SO-202508-003410,2,MAT-0104,WH-02,2573,2573,2573,958.18,2465406.97,2025-08-12T12:50:00+08:00,2025-08-15T12:50:00+08:00
SO-202508-003410-03,SO-202508-003410,3,MAT-0179,WH-03,4356,4356,4356,936.24,4078281.21,2025-08-12T12:50:00+08:00,2025-08-16T12:50:00+08:00
SO-202508-003410-04,SO-202508-003410,4,MAT-0071,WH-02,3758,3758,3758,45.61,171414.56,2025-08-12T12:50:00+08:00,2025-09-04T12:50:00+08:00
SO-202509-003411-01,SO-202509-003411,1,MAT-0140,WH-01,3195,2363,940,280.57,896411.49,2025-09-11T17:50:00+08:00,2025-10-03T17:50:00+08:00
SO-202509-003411-02,SO-202509-003411,2,MAT-0214,WH-03,109,95,72,263.39,28709.74,2025-09-11T17:50:00+08:00,2025-09-21T17:50:00+08:00
SO-202509-003411-03,SO-202509-003411,3,MAT-0131,WH-02,2372,848,1351,807.34,1914999.88,2025-09-11T17:50:00+08:00,2025-09-26T17:50:00+08:00
SO-202509-003411-04,SO-202509-003411,4,MAT-0055,WH-01,1635,811,887,613.97,1003834.05,2025-09-11T17:50:00+08:00,2025-09-09T17:50:00+08:00
SO-202509-003411-05,SO-202509-003411,5,MAT-0110,WH-02,2888,1800,646,19.78,57130.85,2025-09-11T17:50:00+08:00,2025-09-09T17:50:00+08:00
SO-202510-003412-01,SO-202510-003412,1,MAT-0016,WH-04,1341,1341,1341,284.57,381601.69,2025-10-15T07:24:00+08:00,2025-10-26T07:24:00+08:00
SO-202605-003413-01,SO-202605-003413,1,MAT-0019,WH-06,2485,2485,2485,37.14,92283.52,2026-05-12T10:29:00+08:00,2026-06-04T10:29:00+08:00
SO-202605-003413-02,SO-202605-003413,2,MAT-0044,WH-02,213,213,213,17.77,3784.61,2026-05-12T10:29:00+08:00,2026-05-16T10:29:00+08:00
SO-202605-003413-03,SO-202605-003413,3,MAT-0159,WH-05,3400,3400,3400,25.51,86732.72,2026-05-12T10:29:00+08:00,2026-05-23T10:29:00+08:00
SO-202605-003413-04,SO-202605-003413,4,MAT-0115,WH-03,1274,1274,1274,461.9,588463.23,2026-05-12T10:29:00+08:00,2026-05-14T10:29:00+08:00
SO-202603-003414-01,SO-202603-003414,1,MAT-0187,WH-05,1241,1241,1241,48.77,60523.98,2026-03-23T05:08:00+08:00,2026-03-20T05:08:00+08:00
SO-202603-003414-02,SO-202603-003414,2,MAT-0238,WH-05,3503,3503,3503,234.7,822166.95,2026-03-23T05:08:00+08:00,2026-03-18T05:08:00+08:00
SO-202603-003414-03,SO-202603-003414,3,MAT-0034,WH-04,4094,4094,4094,59.71,244450.37,2026-03-23T05:08:00+08:00,2026-04-03T05:08:00+08:00
SO-202603-003414-04,SO-202603-003414,4,MAT-0133,WH-06,2383,2383,2383,57.92,138032.63,2026-03-23T05:08:00+08:00,2026-03-20T05:08:00+08:00
SO-202507-003415-01,SO-202507-003415,1,MAT-0118,WH-02,4431,2012,227,502.34,2225856.3,2025-07-16T17:56:00+08:00,2025-08-07T17:56:00+08:00
SO-202507-003415-02,SO-202507-003415,2,MAT-0019,WH-01,1131,537,667,42.33,47873.75,2025-07-16T17:56:00+08:00,2025-07-24T17:56:00+08:00
SO-202507-003415-03,SO-202507-003415,3,MAT-0218,WH-02,3431,2098,2351,208.78,716323.24,2025-07-16T17:56:00+08:00,2025-07-30T17:56:00+08:00
SO-202604-003416-01,SO-202604-003416,1,MAT-0137,WH-05,3808,3808,3808,1894.47,7214157.61,2026-04-08T09:34:00+08:00,2026-04-11T09:34:00+08:00
SO-202602-003417-01,SO-202602-003417,1,MAT-0039,WH-01,4364,2800,2438,1125.15,4910159.65,2026-03-03T01:28:00+08:00,2026-03-20T01:28:00+08:00
SO-202603-003418-01,SO-202603-003418,1,MAT-0240,WH-04,3325,3325,2837,180.24,599310.92,2026-03-28T06:04:00+08:00,2026-04-19T06:04:00+08:00
SO-202603-003418-02,SO-202603-003418,2,MAT-0001,WH-02,4047,4047,1298,261.54,1058472.2,2026-03-28T06:04:00+08:00,2026-04-04T06:04:00+08:00
SO-202605-003419-01,SO-202605-003419,1,MAT-0022,WH-02,2723,2723,879,124.74,339666.65,2026-05-30T03:56:00+08:00,2026-05-25T03:56:00+08:00
SO-202605-003419-02,SO-202605-003419,2,MAT-0232,WH-05,1124,1124,97,1530.85,1720678.33,2026-05-30T03:56:00+08:00,2026-05-27T03:56:00+08:00
SO-202605-003419-03,SO-202605-003419,3,MAT-0139,WH-05,1528,1528,1022,287.38,439111.89,2026-05-30T03:56:00+08:00,2026-06-15T08:00:00+08:00
SO-202605-003419-04,SO-202605-003419,4,MAT-0159,WH-05,1156,1156,621,24.49,28307.39,2026-05-30T03:56:00+08:00,2026-06-15T08:00:00+08:00
SO-202510-003420-01,SO-202510-003420,1,MAT-0093,WH-03,929,929,616,1533.74,1424843.29,2025-10-21T05:02:00+08:00,2025-11-08T05:02:00+08:00
SO-202510-003420-02,SO-202510-003420,2,MAT-0172,WH-06,130,130,97,837.1,108823.49,2025-10-21T05:02:00+08:00,2025-11-14T05:02:00+08:00
SO-202603-003421-01,SO-202603-003421,1,MAT-0200,WH-03,1673,1401,1158,688.88,1152498.27,2026-03-10T17:41:00+08:00,2026-03-19T17:41:00+08:00
SO-202603-003421-02,SO-202603-003421,2,MAT-0036,WH-02,4329,4296,688,187.01,809580.25,2026-03-10T17:41:00+08:00,2026-03-29T17:41:00+08:00
SO-202603-003421-03,SO-202603-003421,3,MAT-0167,WH-01,1424,1114,586,136.86,194882.16,2026-03-10T17:41:00+08:00,2026-03-10T17:41:00+08:00
SO-202602-003422-01,SO-202602-003422,1,MAT-0132,WH-02,2009,2009,2009,48.14,96704.92,2026-02-24T15:48:00+08:00,2026-03-17T15:48:00+08:00
SO-202602-003422-02,SO-202602-003422,2,MAT-0022,WH-05,3557,3557,3557,114.45,407114.94,2026-02-24T15:48:00+08:00,2026-03-16T15:48:00+08:00
SO-202602-003422-03,SO-202602-003422,3,MAT-0139,WH-05,2435,2435,2435,335.04,815824.14,2026-02-24T15:48:00+08:00,2026-03-06T15:48:00+08:00
SO-202510-003423-01,SO-202510-003423,1,MAT-0036,WH-06,647,647,279,189.77,122780.37,2025-10-19T03:25:00+08:00,2025-10-18T03:25:00+08:00
SO-202510-003423-02,SO-202510-003423,2,MAT-0208,WH-03,4227,4227,85,160.74,679466.3,2025-10-19T03:25:00+08:00,2025-10-31T03:25:00+08:00
SO-202510-003423-03,SO-202510-003423,3,MAT-0123,WH-05,1875,1875,43,196.71,368829.61,2025-10-19T03:25:00+08:00,2025-11-10T03:25:00+08:00
SO-202512-003424-01,SO-202512-003424,1,MAT-0018,WH-01,2755,2755,2755,37.66,103754.13,2025-12-22T05:27:00+08:00,2025-12-26T05:27:00+08:00
SO-202512-003424-02,SO-202512-003424,2,MAT-0147,WH-03,1614,1614,1614,863.06,1392983.53,2025-12-22T05:27:00+08:00,2026-01-10T05:27:00+08:00
SO-202512-003424-03,SO-202512-003424,3,MAT-0030,WH-04,483,483,483,31.52,15224.54,2025-12-22T05:27:00+08:00,2026-01-04T05:27:00+08:00
SO-202509-003425-01,SO-202509-003425,1,MAT-0102,WH-02,3038,3038,1456,81.78,248446.44,2025-09-28T08:39:00+08:00,2025-09-25T08:39:00+08:00
SO-202509-003425-02,SO-202509-003425,2,MAT-0047,WH-02,4363,4363,762,594.08,2591979.92,2025-09-28T08:39:00+08:00,2025-10-20T08:39:00+08:00
SO-202509-003425-03,SO-202509-003425,3,MAT-0129,WH-03,2118,2118,732,640.04,1355614.19,2025-09-28T08:39:00+08:00,2025-09-28T08:39:00+08:00
SO-202605-003426-01,SO-202605-003426,1,MAT-0183,WH-03,2853,2853,2853,118.44,337921.87,2026-05-18T03:50:00+08:00,2026-05-30T03:50:00+08:00
SO-202605-003426-02,SO-202605-003426,2,MAT-0043,WH-01,3361,3361,3361,493.9,1660001.74,2026-05-18T03:50:00+08:00,2026-05-21T03:50:00+08:00
SO-202605-003426-03,SO-202605-003426,3,MAT-0127,WH-02,4162,4162,4162,1394.85,5805383.06,2026-05-18T03:50:00+08:00,2026-06-10T03:50:00+08:00
